feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source,annotation_tier,annotation_level
NEG_76668,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121365,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_69650,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_32117,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_30576,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_55012,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_89740,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_75701,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121003,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_90038,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_97851,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_96535,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_61177,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63346,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100499,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_71475,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_66176,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_103940,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_70414,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_43397,Chlorophyta,Plantae,SQDG(6:0_14:1),SQDG,SQDG,Glycerolipids,LipidSearch,Bronze,3
NEG_76215,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_78226,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_96125,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100496,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_31101,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_77715,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_21187,Chlorophyta,Plantae,,PG,PG,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_89322,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_76712,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100260,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100252,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_89226,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_61827,Chlorophyta,Plantae,MGDG(16:3_20:5),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4
NEG_102553,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_39236,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_69417,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_31192,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_52290,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_87027,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_32557,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_18151,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_51972,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_58132,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63754,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_50471,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_26914,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_83481,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101618,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_29626,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_117789,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_16429,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_71212,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_71217,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_102178,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_78918,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_73529,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101387,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_97756,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_20082,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_74607,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_103912,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_77711,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121385,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_80712,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_71226,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_60622,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_98669,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_45328,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_75705,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63796,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_45304,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_60328,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_92317,Chlorophyta,Plantae,DGDG(16:3_16:3),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
NEG_121411,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_45011,Chlorophyta,Plantae,DGMG(18:1),DGMG,DGMG,Glycerolipids,LipidSearch,Gold,4
NEG_121715,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100257,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_57849,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_57773,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_43404,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_50104,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101927,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_88903,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_96123,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_104994,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_56334,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_99713,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_105186,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_73752,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63752,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_103226,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_88564,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_119656,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_64832,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_76227,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_83448,Chlorophyta,Plantae,,Glycolipid,Glycolipid,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_93261,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100421,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_91166,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_117812,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_60331,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_95077,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_70388,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_76442,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_97679,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_115359,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_99863,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_38399,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_82095,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_58202,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_25498,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_56996,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_72149,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_30445,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_35797,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_73335,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_40320,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_73992,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121032,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100423,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_64583,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_79420,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_122327,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_18150,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_36885,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_82619,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101419,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_78665,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100490,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100061,Chlorophyta,Plantae,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_90892,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_81319,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_69871,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_94949,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_119982,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_33601,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_40441,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100920,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_99233,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121776,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_39238,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_64378,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_79389,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_104621,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_85597,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_99229,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_95951,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_91017,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_87380,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_38886,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_53130,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_117029,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_122141,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121959,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_21417,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_3281,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_107058,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_49953,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_80916,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_116999,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100117,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_18498,Chlorophyta,Plantae,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_16427,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_108921,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_122152,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_97828,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_102176,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_95200,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100760,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_100255,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_62280,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101100,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_67135,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_18152,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_68900,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_81220,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_80014,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63749,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_81696,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_48712,Chlorophyta,Plantae,DGMG(20:4),DGMG,DGMG,Glycerolipids,LipidSearch,Bronze,3
NEG_122081,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100116,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_67542,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_102946,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_119657,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_56087,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_102990,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100653,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_56089,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_119083,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101254,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_119132,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_84568,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101996,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_115057,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_67305,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_53716,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_75237,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_89745,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_23861,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_38599,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_106846,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_94930,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_120016,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_88635,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_96784,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_106302,Chlorophyta,Plantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
NEG_76702,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_69263,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_72586,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_71844,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_81949,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_96128,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100553,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_42506,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_95397,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_80918,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_52359,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_101219,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_76623,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_104400,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_77042,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_58129,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_103752,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_87654,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_56792,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_84176,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100498,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_98978,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_97620,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_61319,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_64833,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_87148,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_83749,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_76422,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_113818,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_121,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63183,Chlorophyta,Plantae,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_82682,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_71223,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_117241,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_73307,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_67063,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_50850,Chlorophyta,Plantae,DGMG(21:5),DGMG,DGMG,Glycerolipids,LipidSearch,Bronze,3
NEG_29953,Chlorophyta,Plantae,Cer(d33:2)+O:(s),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
NEG_16997,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_120645,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_45307,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_31031,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_33123,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_88942,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_30207,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_49395,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_118840,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_73705,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_92553,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_52383,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_100100,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_95073,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_116559,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_63739,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_91719,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_82685,Chlorophyta,Plantae,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_78282,Chlorophyta,Plantae,,,,,none,Unidentified,0
NEG_76753,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_71492,Evosea,Protozoa,PC(20:4_20:5),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_66006,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_40085,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_111570,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_117731,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_41536,Evosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_39787,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_59147,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_111617,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_43660,Evosea,Protozoa,PE(O-14:1_18:2),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
NEG_107872,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_64675,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_83313,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_21201,Evosea,Protozoa,,PG,PG,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_104154,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_69758,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_59606,Evosea,Protozoa,PC(O-14:2_18:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_74678,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_91527,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113555,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_111437,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_51770,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_118540,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_58772,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112404,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_110845,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_69489,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_40086,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_62114,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113037,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112477,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_64895,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_89296,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112440,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_63416,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_110866,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_118745,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_60637,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_60638,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_63666,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_76554,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_114154,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_62116,Evosea,Protozoa,PS(O-18:2_18:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_112399,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115179,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113066,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_93518,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_67873,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_11005,Evosea,Protozoa,LPE(P-15:0),LPE,LPE,Glycerophospholipids,LipidSearch,Bronze,3
NEG_113643,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_69487,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_80784,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115376,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_54175,Evosea,Protozoa,PC(P-12:1_18:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_100664,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115803,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_60037,Evosea,Protozoa,PC(O-16:0_16:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_112438,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_100605,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_76299,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_117365,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113407,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113509,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115851,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_117510,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_70482,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112515,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_12784,Evosea,Protozoa,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_115224,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112947,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113464,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_69743,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_61407,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_70225,Evosea,Protozoa,PS(O-19:1_20:5),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
NEG_58984,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115759,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_119240,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_114204,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_59819,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_68558,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_119277,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115850,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_114640,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_88471,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_57079,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_69051,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115262,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_84270,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_65291,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_80809,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_117419,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112475,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113287,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_74596,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113721,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_118214,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_68045,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_89609,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_96541,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_80740,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_43852,Evosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_118170,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_112255,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_65051,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115899,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_2287,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113470,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_111504,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_113673,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_44190,Evosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_113642,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_118636,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_59416,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_115904,Evosea,Protozoa,,,,,none,Unidentified,0
NEG_40059,Evosea,Protozoa,PS(O-8:0_19:1),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
