feature_id,phylum,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches,kingdom
NEG_112701,Pseudomonadota,2,1.0,1.0,1.0,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_78922,Pseudomonadota,2,1.0,1.0,1.0,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_110767,Pseudomonadota,2,1.0,1.0,1.0,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_115762,Pseudomonadota,2,1.0,1.0,1.0,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_65717,Pseudomonadota,2,1.0,1.0,1.0,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_88477,Ascomycota,2,0.9999975107433083,0.9999950214866168,0.9999950214990097,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_85364,Ascomycota,2,0.9999055347859405,0.9998110695718809,0.9998110874192343,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_121155,Ascomycota,2,0.9995072102422737,0.9990144204845475,0.999014906168038,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_113213,Pseudomonadota,2,0.9990967519186338,0.9981935038372676,0.9981951355514606,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_112144,Pseudomonadota,2,0.9990369660396566,0.9980739320793133,0.9980757869481308,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_121178,Ascomycota,2,0.9988354746277945,0.9986705304491882,0.9976723325815138,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_85031,Ascomycota,2,0.9985590995938407,0.9971181991876813,0.9971223515756422,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_98499,Ascomycota,2,0.9978429343491201,0.9956858686982402,0.9956951745626845,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_79647,Ascomycota,2,0.9974759500390878,0.9949519000781757,0.9949646417345861,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_45727,Ascomycota,2,0.9970156892507902,0.9940313785015804,0.9940491907228761,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_11144,Ascomycota,2,0.9969908215185468,0.9939816430370935,0.9939997533473599,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_91502,Ascomycota,2,0.9969650309679974,0.9939300619359949,0.9939484840100453,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_10770,Ascomycota,2,0.9969266450011194,0.9938532900022387,0.993872181024137,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_95637,Pseudomonadota,2,0.9965752873786202,0.9931505747572404,0.9931740320703185,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_115670,Mucoromycota,2,0.9963411162212823,0.9926822324425646,0.9927090073035769,1.0,"batch_01_OE11-3-NEG,batch_04_OE26-1-NEG",Fungi
NEG_113176,Pseudomonadota,2,0.9951787284433797,0.9903574568867596,0.9904039462056049,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_59397,Ascomycota,2,0.995118771037398,0.9916682490852293,0.9902732745727236,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_62485,Ascomycota,2,0.9948857663536133,0.993213554816304,0.9898004843844418,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_73593,Ascomycota,2,0.9942952864141388,0.9934335321574479,0.9886238592057733,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_77330,Ascomycota,2,0.9918798389799935,0.9888959229265583,0.983834518729992,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_9072,Ascomycota,2,0.9911135337030483,0.9822270674060967,0.9823850059725904,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_37964,Ascomycota,2,0.9908532768048625,0.9817065536097249,0.9818738787001419,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_76722,Ascomycota,2,0.9890783583501578,0.9796240890504796,0.978365382164634,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_118667,Discosea,2,0.9882051823888134,0.9786284939308827,0.9766411954619281,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Protozoa
NEG_98239,Pseudomonadota,2,0.9879643153652949,0.9759286307305899,0.9762183461398419,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_79269,Ascomycota,2,0.9877300187438653,0.9754600374877307,0.9757611423677826,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_13029,Ascomycota,2,0.9876219111301673,0.9755402105624186,0.9755430068330129,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_12894,Ascomycota,2,0.9875680510286666,0.9811081004984628,0.9753323863734118,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_54364,Ascomycota,2,0.9866505516045471,0.9866352561500752,0.973479311215508,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_82365,Ascomycota,2,0.9856602117613744,0.9843181845359039,0.9715278540865513,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_11812,Ascomycota,2,0.9829280851549859,0.9761773061484937,0.9661931936036416,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_5216,Ascomycota,2,0.9804415647177801,0.9613047964016964,0.9616318777278325,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_13194,Ascomycota,2,0.9800865285821388,0.9650403832524204,0.9607959899974707,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_57563,Ascomycota,2,0.9800716957445494,0.9796056102016055,0.9605407460353301,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_79822,Ascomycota,2,0.9793528050035105,0.9587056100070209,0.959558223329467,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_54408,Pseudomonadota,2,0.9792694174865473,0.9585388349730947,0.9593983490757888,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_15354,Ascomycota,2,0.9791948918676965,0.9734705676277093,0.9588554041477944,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_8691,Ascomycota,2,0.9791022570858046,0.9650186718145658,0.9588395772046091,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_79374,Ascomycota,2,0.9787887829251793,0.9667776661431822,0.9581717485065046,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_62610,Ascomycota,2,0.9779713101958872,0.9559426203917745,0.9569131467407461,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_57474,Ascomycota,2,0.9776692750749401,0.9696825534524622,0.9559009991478338,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_57281,Ascomycota,2,0.9771783349581913,0.9700329483228414,0.9549285548618317,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_79622,Ascomycota,2,0.9771316376349468,0.9639854709350515,0.9549590589660544,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_19242,Ascomycota,2,0.9768557580138333,0.9603164972582636,0.9545207191111215,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_9321,Ascomycota,2,0.9768300511475982,0.9639224633408219,0.9543635546480089,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_83881,Discosea,2,0.9766004411353852,0.9532008822707705,0.9542959609808876,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Protozoa
NEG_600,Pseudomonadota,2,0.9762483946884433,0.9524967893768864,0.9536250668866384,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_13157,Ascomycota,3,0.975978746488298,0.9641016625003624,0.9527003572836995,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_73551,Ascomycota,2,0.974480863250767,0.948961726501534,0.950264179182386,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_15359,Ascomycota,2,0.9728019971965038,0.9621912304344041,0.9464563141207862,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_13575,Ascomycota,2,0.9727447801730154,0.9610319370236824,0.9463695980484887,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_111395,Pseudomonadota,2,0.9711624885175758,0.9423249770351517,0.9439881811721496,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_20676,Ascomycota,2,0.9701213819871504,0.9489461830590664,0.9415838848383026,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_63470,Pseudomonadota,2,0.9698586035998495,0.9680281449703417,0.9406290615554445,1.0,"batch_04_OE26-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_12766,Ascomycota,2,0.9693881651796279,0.9396546823222033,0.9405974947931584,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_17116,Ascomycota,2,0.9688744149548592,0.9421983926041281,0.9394292421225774,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_22314,Ascomycota,2,0.9686345644079954,0.9372691288159908,0.9392367099157433,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_11814,Ascomycota,2,0.9686036115676655,0.9390493190285031,0.9390664125494154,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_76357,Ascomycota,2,0.9673461696877834,0.9480054435748366,0.9361326756962018,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_17170,Ascomycota,2,0.9672023740595681,0.9460822196461164,0.9359264933089129,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_75542,Ascomycota,2,0.9671493147579218,0.9347761809401632,0.9364258168299002,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_19966,Ascomycota,2,0.9665566352729342,0.9385237648324168,0.9350175710152708,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_46011,Ascomycota,2,0.9665454720409126,0.944197569993006,0.9347095782487335,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_18564,Ascomycota,3,0.9660522004845853,0.9486163826495612,0.9336709476283628,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_89258,Ascomycota,2,0.9650117682382309,0.9413282325146602,0.9318086227026465,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_16646,Ascomycota,2,0.9642739814624124,0.9291041741605996,0.9310612266710195,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_16642,Ascomycota,2,0.9639172156644367,0.9554488150121715,0.9292081124638876,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_20951,Ascomycota,2,0.9626109749296814,0.9537107736754953,0.9266991026374366,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_49335,Pseudomonadota,2,0.9624102724653829,0.9422871863694654,0.9266384711409161,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_54146,Ascomycota,2,0.9610257485381403,0.9564952968544784,0.9235910143457509,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_24294,Ascomycota,2,0.9609624175734822,0.9230470353802788,0.9248863441955284,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_92232,Ascomycota,2,0.9606603849336127,0.9213207698672254,0.9244159804943686,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_32393,Ascomycota,2,0.9596304818229593,0.9315288247650232,0.9216803647731668,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_62490,Ascomycota,2,0.959117959046398,0.9188969969579174,0.9215249851566509,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_17022,Ascomycota,2,0.9584903287159885,0.9193477518354011,0.9202358515669363,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_6498,Ascomycota,2,0.9583174983505134,0.9264097663366064,0.9193905310070576,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_27235,Ascomycota,2,0.9582127190080718,0.9164254380161435,0.9199177917215402,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_18562,Ascomycota,3,0.9575952659274708,0.910064136791461,0.9181436796192983,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_56852,Ascomycota,2,0.9566591225569063,0.9133182451138127,0.9170751084288873,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_98193,Streptophyta,2,0.9560231935367457,0.9354413091014461,0.9144039605471059,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Plantae
NEG_44619,Bacillota,2,0.9558484552982549,0.9387435735292893,0.9953118204765559,0.9181286549707601,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_9222,Ascomycota,2,0.955700863324279,0.9114017266485578,0.9153265536689863,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_78101,Discosea,2,0.9549004295284114,0.9098008590568227,0.9138688015702663,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Protozoa
NEG_5848,Ascomycota,2,0.9547184425887094,0.9390477610885756,0.9117328748776895,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_20837,Ascomycota,2,0.9532857284872633,0.915877223946584,0.9101530763494625,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_46894,Bacillota,2,0.9529743948849174,0.9326349856477711,0.9892518832720729,0.9181286549707601,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_65131,Ascomycota,2,0.9520031701628355,0.9040063403256712,0.9086137316745067,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_7679,Ascomycota,2,0.951671633418632,0.9033432668372641,0.9080145288701102,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_70966,Discosea,2,0.9513964615690214,0.9027929231380427,0.907517531034066,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Protozoa
NEG_17392,Ascomycota,2,0.9512743590952667,0.9110553412581148,0.9065404756678955,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_21949,Ascomycota,2,0.9499254689301901,0.9038997885014928,0.904476759781166,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_22536,Ascomycota,2,0.9491390531598789,0.934472068903366,0.9010800626604121,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_40083,Bacillota,2,0.9482866258248137,0.942008737105591,0.9800591435268995,0.9181286549707601,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_16878,Ascomycota,2,0.9471162287431762,0.8973044627776134,0.8995103627773045,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_35441,Ascomycota,3,0.9467442248741048,0.8753947364303823,0.8990183416341448,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_49839,Bacillota,2,0.9460827632148043,0.8951708391060847,0.8976646188686115,1.0,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_73079,Ascomycota,2,0.9456110385849921,0.938612631872518,0.8942292139903005,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_119291,Ascomycota,2,0.9454095908501251,0.894574408370369,0.8963835102491511,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_22156,Ascomycota,2,0.9453993580243669,0.944974749521207,0.8937801264452662,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_7828,Ascomycota,2,0.9452635828067372,0.8905271656134743,0.8965193163477843,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_15357,Ascomycota,2,0.9448288773622845,0.9100397585835804,0.8939118902830736,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_24017,Ascomycota,2,0.9438232302720605,0.9420779626532082,0.8908053359602484,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_60698,Ascomycota,2,0.9438195573787947,0.8985488949314596,0.8928447897691247,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_56873,Ascomycota,2,0.943810038703895,0.8984069789497892,0.8928388269932828,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_115063,Pseudomonadota,2,0.9423914214656046,0.8847828429312092,0.8914203395727165,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_49358,Pseudomonadota,2,0.942306069471136,0.8940684871538528,0.8902675929099582,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_100320,Pseudomonadota,2,0.9417006075135048,0.8834012150270097,0.8901988533555985,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_65608,Ascomycota,2,0.9416689533083402,0.9122241127351585,0.887607416261205,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_79270,Ascomycota,2,0.9416120160310437,0.9037336170591291,0.8880679618427221,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_23709,Ascomycota,2,0.9415406194112272,0.8842855276395187,0.8897768835350643,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_67952,Discosea,2,0.9412352369684494,0.8824704739368987,0.8893770686852074,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Protozoa
NEG_52267,Bacillota,2,0.941002155111035,0.9086757834374948,0.9644515696657315,0.9181286549707601,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_11339,Ascomycota,2,0.9405824264623048,0.8963112141985493,0.8866552412050197,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_111633,Pseudomonadota,2,0.9405311397567047,0.9100805995789387,0.8855260602491637,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_49248,Ascomycota,2,0.9403638871404334,0.8807277742808667,0.8878407061948645,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_16462,Ascomycota,2,0.9401001449824404,0.8805068416624939,0.8873396443965886,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_80007,Streptophyta,2,0.9398848537342102,0.8819171036881969,0.9978549094354858,0.8888888888888888,"batch_02_OE21-4-NEG,batch_03_OE23-NEG",Plantae
NEG_22665,Pseudomonadota,2,0.9397867147333752,0.9226554048425395,0.8834925509679261,1.0,"batch_04_OE26-1-NEG,batch_05_OE25-1-NEG",Bacteria
NEG_72155,Streptophyta,2,0.9395516774227193,0.9372622918028709,0.9382041325864341,0.9444444444444444,"batch_02_OE21-4-NEG,batch_03_OE23-NEG",Plantae
NEG_9107,Ascomycota,2,0.9393894558426985,0.9192377229870017,0.8828586420855284,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_71907,Mucoromycota,2,0.9392015523065151,0.8784031046130304,0.9822450088711315,0.9,"batch_01_OE11-3-NEG,batch_04_OE26-1-NEG",Fungi
NEG_43468,Streptophyta,2,0.9390369337042574,0.9096262820226805,0.9343690976021793,0.9444444444444444,"batch_02_OE21-4-NEG,batch_03_OE23-NEG",Plantae
NEG_35671,Bacillota,2,0.9388120545610645,0.9348150675400657,0.9883442646911416,0.8918128654970761,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_12627,Ascomycota,2,0.9381751316402787,0.8989305777873042,0.8817127126353732,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_62953,Ascomycota,2,0.9379968247004244,0.8875535239895403,0.8823825697346874,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_46895,Pseudomonadota,2,0.9370877332398809,0.8791061784578517,0.8814952804835996,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_24291,Ascomycota,2,0.9367890949819354,0.8883759572287975,0.8799176403841779,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_12636,Ascomycota,2,0.9364892053752552,0.8733905198804468,0.8809934758955495,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_73340,Ascomycota,2,0.9346795133970481,0.9341053140564406,0.8736261224690254,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_21000,Ascomycota,2,0.934273141303627,0.886156453576434,0.8751815181991833,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_13156,Ascomycota,2,0.9342185232756144,0.8684370465512287,0.8770914519113104,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_18195,Ascomycota,2,0.9340801868957651,0.8681729632667179,0.8768495576777167,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_78300,Streptophyta,2,0.9333512532662137,0.8706607403339959,0.9833675373508795,0.8888888888888888,"batch_02_OE21-4-NEG,batch_03_OE23-NEG",Plantae
NEG_51513,Ascomycota,2,0.9330952811163484,0.8770991085404644,0.8738023749847454,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_66044,Pseudomonadota,2,0.9329777631236167,0.8808768211892413,0.8731620146335964,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_115092,Pseudomonadota,2,0.9324319118135262,0.8714114760646643,0.8731527637472086,1.0,"batch_04_OE26-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_82301,Streptophyta,2,0.9322032323064735,0.865028110745296,0.9982276353426588,0.875,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Plantae
NEG_16645,Ascomycota,2,0.9318121605173659,0.8744096501491664,0.8715689506846126,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_916,Ascomycota,2,0.931684632774221,0.8651395405787053,0.8724645042429444,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_43815,Ascomycota,2,0.9314768811133207,0.8677019349253717,0.8717164238098752,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_63483,Streptophyta,2,0.9312094876432631,0.8660254037844386,0.9964000746653426,0.875,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Plantae
NEG_18993,Ascomycota,2,0.9309209089715605,0.8746611378176562,0.8697789006107262,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_57086,Streptophyta,2,0.9304723211992143,0.9087870582360168,0.8662489911476368,1.0,"batch_01_OE11-3-NEG,batch_06_ALL-25-2-NEG",Plantae
NEG_24015,Ascomycota,2,0.9299489173271596,0.865263622436976,0.8689891762129862,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_16168,Ascomycota,2,0.9291696002453051,0.8584034146612776,0.8683639990421332,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_91483,Streptophyta,2,0.9286906262343779,0.8660254037844386,0.9913932093603014,0.875,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Plantae
NEG_57137,Pseudomonadota,2,0.928448230022745,0.8766047737513778,0.8647038597905292,1.0,"batch_05_OE25-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_100988,Streptophyta,2,0.9278210156327262,0.8660254037844386,0.9896705346934478,0.875,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Plantae
NEG_51461,Bacillota,2,0.927622815236386,0.8819171036881969,1.0,0.8625730994152047,"batch_02_OE21-4-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_10750,Ascomycota,2,0.9272687394424293,0.8548016377302585,0.865078795977714,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_66807,Ascomycota,2,0.9270470113808109,0.8740055399419059,0.8622295590024975,1.0,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Fungi
NEG_14749,Streptophyta,2,0.9268990125111247,0.8605350834267467,0.9693346118787969,0.8888888888888888,"batch_02_OE21-4-NEG,batch_03_OE23-NEG",Plantae
NEG_16036,Ascomycota,2,0.9262135073269935,0.8526441309958676,0.8632839142887213,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_110944,Pseudomonadota,2,0.926198735438078,0.8570936597387567,0.8626196090145036,1.0,"batch_04_OE26-1-NEG,batch_06_ALL-25-2-NEG",Bacteria
NEG_32125,Ascomycota,2,0.9253906742230815,0.8875833017727517,0.8577772973506472,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_16252,Ascomycota,2,0.9253806393531978,0.8509540625985097,0.8618686430171547,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_73842,Streptophyta,2,0.9252819920623749,0.8610943410918304,0.9838473967487622,0.875,"batch_01_OE11-3-NEG,batch_03_OE23-NEG",Plantae
NEG_70629,Ascomycota,2,0.925274393906139,0.8938225740111934,0.8571219209930769,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_21011,Ascomycota,2,0.9252581685164911,0.8649611629431014,0.8597384072876089,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
NEG_70839,Streptophyta,2,0.9249446088273583,0.8819171036881969,0.9684850067084065,0.8888888888888888,"batch_02_OE21-4-NEG,batch_03_OE23-NEG",Plantae
NEG_73421,Ascomycota,2,0.9248297375397015,0.8496594750794031,0.8609606117961034,1.0,"batch_03_OE23-NEG,batch_06_ALL-25-2-NEG",Fungi
