feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
A15_OE25-1-ALL_8842,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C29H47NO8,[M + K]+,0.76,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.86282575,MSV000086644,,227_TMS14-11_6ul_BD3_01_22429,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8848,Evosea,Protists,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C28H47NO4,[M + K]+,0.529,True,fresh_new_or_changed,Fatty acids,Fatty amides,Open-chain polyketides,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.7354006,MSV000088646,Homo sapiens (NCBITaxon:9606),220921_Y3,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8855,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C42H60N2O6,[M + H]+,0.999,True,fresh_new_or_changed,Fatty acids,Linear polyketides,Open-chain polyketides,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.80834866,MSV000089316,Aspergillus parvulus (NCBITaxon:41750),JVC00410,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8857,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C8H11NO3PS3,[M + H]+,0.807,True,fresh_new_or_changed,Amino acids and Peptides,Monoterpenoids,Tantazoles and mirabazoles,Dithiophosphate S-esters,True,True,True,fresh_new_or_changed,0.8910074,MSV000084475,multiple bacteria species,HM_717_GB6_01_45829,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8863,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C32H44N2O5,[M + H]+,1.0,True,fresh_new_or_changed,Amino acids and Peptides,Macrolides,Open-chain polyketides,Fatty Acyls,True,True,True,fresh_new_or_changed,0.7091946,MSV000083593,Homo sapiens,Plate_01_BC1_01_21441,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8878,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C27H47N2O7PS,[M + H]+,0.759,True,fresh_new_or_changed,Fatty acids,Spingolipids,Phosphosphingolipids,Phosphocholines,True,True,True,fresh_new_or_changed,0.80649334,MSV000085120,animalia,BAX120_5x_GC10_01_23285,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8879,Evosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C33H54O9,[M + H]+,0.334,False,none,,,,,False,False,True,fresh_new_or_changed,0.7350116,MSV000083065,Homo sapiens,TW-AO-001_RG3_01_35921,,False,sirius_formula_only,unidentified
A15_OE25-1-ALL_8887,Evosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C9H16N2O5S,[M + H]+,1.0,True,fresh_new_or_changed,Amino acids and Peptides,Small peptides,Aminoacids,Alpha amino acids,True,True,True,fresh_new_or_changed,0.6568928,MSV000083705,Papio,6-mix_start-3,,True,csi_fingerid_structure_candidate,unidentified
A15_OE25-1-ALL_8888,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C29H54N2O8,[M + Na]+,0.953,True,fresh_new_or_changed,Amino acids and Peptides,Macrolides,Antimycins,Alpha amino acid esters,True,True,True,fresh_new_or_changed,0.6669912,MSV000085480,environmental samples <Bacillariophyta> (NCBITaxon:33858),ETNP18_SecChla_3_B,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8891,Evosea,Protists,PEt(P-4:0_18:0),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C32H44N2O5,[M + Na]+,0.587,True,fresh_new_or_changed,Alkaloids,Tyrosine alkaloids,Isoquinoline alkaloids,Phenol ethers,True,True,True,fresh_new_or_changed,0.8242503,MSV000081045,Homo sapiens,OMICS_MCL002_delta35_3HRS_C_LIPID_167_POS_05Apr16_Legolas_Mclass,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_8905,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.8296451,MSV000085508,Homo sapiens (NCBITaxon:9606),UDN_BG_B_P_QC-NIST_L_127_POS_28Sep16_Lola-WCSH8005,,True,dreams_neighbour_only,eligible
A15_OE25-1-ALL_8907,Evosea,Protists,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C34H64NO10P,[M + H]+,0.514,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylethanolamines,True,True,True,fresh_new_or_changed,0.746595,MSV000079720,drinking fountain,group5_P2_E11,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9028,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C42H69NO6,[M + Na]+,0.929,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.84484994,MSV000082493,Homo sapiens,Blood4_blk_analysis_C12_RC12_01_43964,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9050,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C38H72NO9P,[M + H]+,0.938,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.8193094,MSV000083049,Homo sapiens,B9_GE4_01_38541,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9056,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C40H75O14,[M + H]+,0.469,False,none,,,,,False,False,True,fresh_new_or_changed,0.81694806,MSV000080629,C57BL/6N MIce (black 6 mice),127,,True,sirius_formula_only,eligible
A15_OE25-1-ALL_9184,Evosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C37H52N2O3,[M + H]+,0.547,True,fresh_new_or_changed,Fatty acids,Fatty amides,N-acyl amines,N-acyl amines,True,True,True,fresh_new_or_changed,0.7405936,MSV000081171,Homo sapiens,Plate4_68092_GH7_01_11165,,True,csi_fingerid_structure_candidate,unidentified
A15_OE25-1-ALL_9242,Evosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.8212338,MSV000083423,Staphylococcus aureus ,2F4_GF4_01_19821,,True,dreams_neighbour_only,unidentified
A15_OE25-1-ALL_9253,Evosea,Protists,MG(P-18:4),MG,MG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C21H34O3,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Steroids,Pregnane steroids,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.7957872,MSV000087675,Air samples (PM2.5),61_JMBatch3_pos_DIA,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9371,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C23H38O3,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Steroids,Cholane steroids,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.7728504,MSV000083772,intertidal stromatolite eubacteria ensemble,36_S6-DOM-1-Sat-low_A,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9400,Evosea,Protists,PG(P-7:0_19:1),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C39H59NO6,[M + H]+,0.994,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.5987409,MSV000078710,,p4-H02_GH2_01_18410,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9433,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C45H67NO7,[M + H]+,0.833,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,N-acyl amines,True,True,True,fresh_new_or_changed,0.81327796,MSV000089101,cover crops,TOF_T3_fastDDA-JC-1058-58,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9460,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C50H69NO6,[M + H]+,0.163,False,none,,,,,True,True,True,fresh_new_or_changed,0.8706684,MSV000081045,Homo sapiens,OMICS_MCL002_MOCK_7HRS_A_LIPID_132_POS_05Apr16_Legolas_Mclass,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9461,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C44H67NO2,[M + K]+,0.97,True,fresh_new_or_changed,Fatty acids,Fatty esters,Sphingoid bases,Cholines,True,True,True,fresh_new_or_changed,0.7736881,MSV000081671,T. septentrionalis fungus garden,PD-FGA-24_BD5_01_3928,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9611,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C42H69NO6,[M + Na]+,0.69,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Triacylglycerols,Triradylcglycerols,True,True,True,fresh_new_or_changed,0.7493947,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_62_PCCA_P3,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9647,Evosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,False,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,no_current_evidence,unidentified
A15_OE25-1-ALL_9676,Evosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7928552,MSV000079706,environmental samples <Bacillariophyta>,group3_P2_E4,,True,dreams_neighbour_only,unidentified
A15_OE25-1-ALL_968,Evosea,Protists,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C16H23NO3,[M + H]+,1.0,True,fresh_new_or_changed,Alkaloids,Pseudoalkaloids (transamidation),Piperidine alkaloids,Benzenoids,True,True,True,fresh_new_or_changed,0.66647595,MSV000082312,environmental samples <delta subdivision>,SD_01-2018_17_b,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9683,Evosea,Protists,TG(49:14)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C57H73NO3,[M + Na]+,0.906,True,fresh_new_or_changed,Terpenoids,Spingolipids,Steroidal alkaloids,Benzenoids,True,True,True,fresh_new_or_changed,0.7950445,MSV000089313,Homo sapiens (NCBITaxon:9606),14HM383,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9699,Evosea,Protists,PG(21:5_18:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C54H75NO3,[M + K]+,0.892,False,none,,,,,False,False,True,fresh_new_or_changed,0.77235276,MSV000088021,environmental samples <delta subdivision> (NCBITaxon:34033),Mo_2019_26,,True,sirius_formula_only,eligible
A15_OE25-1-ALL_9717,Evosea,Protists,TG(20:4_20:6)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C36H70NO10P,[M + H]+,0.779,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Oxidized glycerophospholipids,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.83617824,MSV000081318,Theonella swinhoei,TSWJapanUnicell,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9739,Evosea,Protists,MG(O-20:5),MG,MG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C23H38O3,[M + H]+,1.0,True,fresh_new_or_changed,Terpenoids,Steroids,Pregnane steroids,Steroids and steroid derivatives,True,True,True,fresh_new_or_changed,0.7977896,MSV000080597,Porites,Ty_8_GA8_01_33449,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9752,Evosea,Protists,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C37H62O10,[M + H]+,0.971,True,fresh_new_or_changed,Polyketides,Polyethers,Macrotetrolides,Lipids and lipid-like molecules,True,True,True,fresh_new_or_changed,0.77197164,MSV000081808,Bacteria,20160119_pHILIC___POS_MSMS_KZ_HD17_B_Rhodospirillales_bacterium_URHD0017______Run103,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9827,Evosea,Protists,TG(49:14)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C59H71NO3,[M + H]+,0.251,False,none,,,,,False,False,True,fresh_new_or_changed,0.7797304,MSV000081045,Homo sapiens,OMICS_MCL002_delta4b_7HRS_B_LIPID_049_POS_11Mar16_Legolas_Mclass,,True,sirius_formula_only,eligible
A15_OE25-1-ALL_9894,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C39H74NO9P,[M + H]+,0.939,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,True,True,True,fresh_new_or_changed,0.8264134,MSV000080629,C57BL/6N MIce (black 6 mice),127,,True,csi_fingerid_structure_candidate,eligible
A15_OE25-1-ALL_9958,Evosea,Protists,PS(36:5),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C51H69NO3,[M + K]+,0.863,True,fresh_new_or_changed,Fatty acids,Spingolipids,N-acyl amines,Benzene and substituted derivatives,False,True,True,fresh_new_or_changed,0.80792725,MSV000081981,Homo sapiens,000039803_RD6_01_6264,,True,denovo_structure_candidate,eligible
A15_OE26-1POS_100131,Methanobacteriota,Archaea,PI-Archaeol(20:2(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_100250,Methanobacteriota,Archaea,PG-Archaeol(20:3_25:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_100275,Methanobacteriota,Archaea,Me-PPA-Archaeol(20:3(Me)_25:1(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_100449,Methanobacteriota,Archaea,PG-Archaeol(20:0(Me)_20:1(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_100588,Methanobacteriota,Archaea,PnC-Archaeol(20:4(Me)_20:4(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C48H89NO7,[M + Na]+,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Sphingolipids,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_100738,Methanobacteriota,Archaea,PG-Archaeol(20:1(Me)_20:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C49H88N2O7,[M + H]+,0.655,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Glycosyl-N-acylsphingosines,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_100897,Methanobacteriota,Archaea,2Me-PA-Archaeol(25:5(Me)_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_100914,Methanobacteriota,Archaea,PI-Archaeol(20:2(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101034,Methanobacteriota,Archaea,Gly-PS-Archaeol(20:0_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101042,Methanobacteriota,Archaea,AC-Archaeol(20:1(Me)_20:4),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C41H82N2O6,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Open-chain polyketides,Amino acids and derivatives,True,False,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_101215,Methanobacteriota,Archaea,GluA-Archaeol(20:3_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101361,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_101745,Methanobacteriota,Archaea,Hp-Archaeol(20:3(Me)_20:4(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101747,Methanobacteriota,Archaea,Hp-Archaeol(20:0(Me)_20:4(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101783,Methanobacteriota,Archaea,DeoxyGly-Archaeol(20:3_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101784,Methanobacteriota,Archaea,PG-Archaeol(20:0(OH)_25:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101837,Methanobacteriota,Archaea,NAcGly-Archaeol(20:0(Me)_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_101874,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_101899,Methanobacteriota,Archaea,GluA-Archaeol(20:4(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102193,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_102271,Methanobacteriota,Archaea,SQ-AHH-Archaeol(20:0_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102409,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_102540,Methanobacteriota,Archaea,GluA-Archaeol(25:5_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102657,Methanobacteriota,Archaea,Sulfo-Gly-Archaeol(20:1(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102695,Methanobacteriota,Archaea,PE-Archaeol(25:5(Me)_30:6(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102702,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,usable_ms2_only,unidentified
A15_OE26-1POS_102718,Methanobacteriota,Archaea,Sulfo-Gly-Archaeol(20:0(Me)_25:0(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102743,Methanobacteriota,Archaea,PME-Archaeol(25:5_30:6),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102793,Methanobacteriota,Archaea,PC-Archaeol(25:5_30:6),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_102829,Methanobacteriota,Archaea,PC-Archaeol(25:5(Me)_30:6),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
