motif,phylum,kingdom,n_motif_in_phylum,n_motif_total,n_phylum_total,observed_frac,expected_frac,enrichment_ratio,odds_ratio,pvalue,padj,significant
motif_299,Chlorophyta,Plantae,12,115,303,0.1043,0.0529,1.9712,2.1291,0.017934440461593582,0.20593142600198247,False
motif_299,Heterolobosea,Protozoa,2,115,506,0.0174,0.0884,0.1967,0.1793,0.9997357287357137,0.9999988974232555,False
motif_299,Mollusca,Animalia,13,115,324,0.113,0.0566,1.9971,2.1712,0.01258343576974099,0.15991958662709665,False
motif_299,Mucoromycota,Fungi,5,115,161,0.0435,0.0281,1.5458,1.5889,0.22212014099688043,0.6361082410969265,False
motif_299,Nematoda,Animalia,11,115,234,0.0957,0.0409,2.3398,2.5546,0.007033846764613417,0.10230339349865515,False
motif_299,Streptophyta,Plantae,28,115,1144,0.2435,0.1999,1.2182,1.2957,0.144137074229349,0.5598677453003497,False
motif_299,Thermoproteota,Archaea,7,115,306,0.0609,0.0535,1.1386,1.1511,0.41819716575568305,0.70186701927915,False
motif_3,Chlorophyta,Plantae,3,24,303,0.125,0.0529,2.3614,2.5714,0.13113255408893557,0.5460273322453314,False
motif_3,Heterolobosea,Protozoa,4,24,506,0.1667,0.0884,1.8854,2.0709,0.1569799353557692,0.5772099308446683,False
motif_3,Mollusca,Animalia,2,24,324,0.0833,0.0566,1.4722,1.5184,0.3976013159339422,0.69487332784717,False
motif_3,Streptophyta,Plantae,10,24,1144,0.4167,0.1999,2.0848,2.876,0.012390577006020637,0.15901240491059818,False
motif_30,Heterolobosea,Protozoa,3,21,506,0.1429,0.0884,1.616,1.723,0.28236337935490663,0.6450543693352696,False
motif_30,Streptophyta,Plantae,6,21,1144,0.2857,0.1999,1.4296,1.6046,0.22987025198201305,0.6361082410969265,False
motif_31,Arthropoda,Animalia,5,25,744,0.2,0.13,1.5387,1.6779,0.217811631986906,0.6361082410969265,False
motif_31,Chlorophyta,Plantae,3,25,303,0.12,0.0529,2.2669,2.4541,0.143504701723414,0.5590704004641337,False
motif_31,Heterolobosea,Protozoa,9,25,506,0.36,0.0884,4.0724,5.8876,0.00017258463617536736,0.004911158451164258,True
motif_31,Mucoromycota,Fungi,2,25,161,0.08,0.0281,2.8442,3.0298,0.15514260998929222,0.5753021996486786,False
motif_32,Arthropoda,Animalia,2,22,744,0.0909,0.13,0.6994,0.6685,0.8002145041889885,0.9140320994619423,False
motif_32,Heterolobosea,Protozoa,2,22,506,0.0909,0.0884,1.0284,1.0313,0.5914918703519233,0.7998583246804417,False
motif_32,Streptophyta,Plantae,3,22,1144,0.1364,0.1999,0.6823,0.6312,0.8456487099492742,0.9436949371897697,False
motif_33,Arthropoda,Animalia,5,21,744,0.2381,0.13,1.8318,2.0991,0.12717983135249852,0.5440470563412437,False
motif_33,Heterolobosea,Protozoa,2,21,506,0.0952,0.0884,1.0774,1.0858,0.5656653421304588,0.7938134862496702,False
motif_33,Methanobacteriota,Archaea,2,21,277,0.0952,0.0484,1.968,2.0777,0.2702711503723978,0.6450543693352696,False
motif_33,Streptophyta,Plantae,2,21,1144,0.0952,0.1999,0.4765,0.4204,0.9425022936960905,0.9861994424046222,False
motif_33,Thermoproteota,Archaea,3,21,306,0.1429,0.0535,2.6723,2.9703,0.09876581420754213,0.49916776369757787,False
motif_34,Heterolobosea,Protozoa,2,17,506,0.1176,0.0884,1.3309,1.3765,0.4510818328649032,0.7156883735687211,False
motif_34,Streptophyta,Plantae,6,17,1144,0.3529,0.1999,1.7659,2.19,0.10509482748679563,0.5125399382622401,False
motif_35,Arthropoda,Animalia,3,79,744,0.038,0.13,0.2922,0.2612,0.9987084964115572,0.9999988974232555,False
motif_35,Chlorophyta,Plantae,5,79,303,0.0633,0.0529,1.1956,1.2124,0.40775236336289566,0.6999677456115959,False
motif_35,Heterolobosea,Protozoa,16,79,506,0.2025,0.0884,2.2911,2.6718,0.0012382548815592365,0.025728184761286358,True
motif_35,Methanobacteriota,Archaea,2,79,277,0.0253,0.0484,0.5231,0.5072,0.9019004815442683,0.9674585298533509,False
motif_35,Mollusca,Animalia,3,79,324,0.038,0.0566,0.6709,0.6547,0.833281694287038,0.9378897143781021,False
motif_35,Mucoromycota,Fungi,5,79,161,0.0633,0.0281,2.2502,2.3774,0.07074150411700375,0.42743289263903944,False
motif_35,Nematoda,Animalia,2,79,234,0.0253,0.0409,0.6193,0.606,0.8404521743894298,0.9419108700991127,False
motif_35,Streptophyta,Plantae,12,79,1144,0.1519,0.1999,0.76,0.714,0.890953024016086,0.9646464089636532,False
motif_36,Arthropoda,Animalia,6,30,744,0.2,0.13,1.5387,1.6789,0.18654661347589993,0.6166401945453359,False
motif_36,Chlorophyta,Plantae,2,30,303,0.0667,0.0529,1.2594,1.2798,0.47685649769185956,0.7360909852342502,False
motif_36,Heterolobosea,Protozoa,3,30,506,0.1,0.0884,1.1312,1.1467,0.5024105456897237,0.7521980950242781,False
motif_36,Nematoda,Animalia,3,30,234,0.1,0.0409,2.4462,2.6277,0.12217856804961813,0.5348887811938131,False
motif_36,Streptophyta,Plantae,8,30,1144,0.2667,0.1999,1.3343,1.459,0.2381251058406931,0.6440201726146018,False
motif_37,Arthropoda,Animalia,4,17,744,0.2353,0.13,1.8102,2.0653,0.17065732402049963,0.5894206784771345,False
motif_37,Heterolobosea,Protozoa,3,17,506,0.1765,0.0884,1.9963,2.217,0.18548087841738128,0.6162296189044469,False
motif_37,Mollusca,Animalia,2,17,324,0.1176,0.0566,2.0784,2.2298,0.24979056158694565,0.6450543693352696,False
motif_37,Streptophyta,Plantae,3,17,1144,0.1765,0.1999,0.883,0.8575,0.690252147224554,0.8613346622659115,False
motif_38,Arthropoda,Animalia,4,26,744,0.1538,0.13,1.1836,1.2182,0.44294642424917624,0.7156883735687211,False
motif_38,Chlorophyta,Plantae,3,26,303,0.1154,0.0529,2.1797,2.347,0.15624477532109882,0.5772099308446683,False
motif_38,Heterolobosea,Protozoa,2,26,506,0.0769,0.0884,0.8702,0.8588,0.6832540247596282,0.8583296721788419,False
motif_38,Methanobacteriota,Archaea,4,26,277,0.1538,0.0484,3.1791,3.6131,0.03461272592970946,0.3040809277985885,False
motif_38,Mollusca,Animalia,2,26,324,0.0769,0.0566,1.359,1.3913,0.43761647068924386,0.7156883735687211,False
motif_38,Nematoda,Animalia,2,26,234,0.0769,0.0409,1.8817,1.9634,0.2878184833821089,0.6450543693352696,False
motif_39,Arthropoda,Animalia,2,28,744,0.0714,0.13,0.5495,0.5136,0.895520424358506,0.9674585298533509,False
motif_39,Nematoda,Animalia,2,28,234,0.0714,0.0409,1.7473,1.8117,0.31844284003956475,0.6499149092219259,False
motif_39,Streptophyta,Plantae,8,28,1144,0.2857,0.1999,1.4296,1.6056,0.18074216963081777,0.6058203861140763,False
motif_4,Chlorophyta,Plantae,2,21,303,0.0952,0.0529,1.7992,1.8891,0.3063130816894168,0.6499149092219259,False
motif_4,Mollusca,Animalia,4,21,324,0.1905,0.0566,3.3651,3.9581,0.02805899474121915,0.26423902241910696,False
motif_4,Streptophyta,Plantae,3,21,1144,0.1429,0.1999,0.7148,0.6664,0.8213981524752851,0.9269053289570244,False
motif_4,Thermoproteota,Archaea,2,21,306,0.0952,0.0535,1.7815,1.8695,0.3104649775099824,0.6499149092219259,False
motif_40,Arthropoda,Animalia,3,22,744,0.1364,0.13,1.0491,1.0571,0.5590428625900897,0.7919773886692938,False
motif_40,Methanobacteriota,Archaea,2,22,277,0.0909,0.0484,1.8786,1.9735,0.2885414409102893,0.6450543693352696,False
motif_40,Mucoromycota,Fungi,2,22,161,0.0909,0.0281,3.2321,3.4862,0.12600361032670132,0.5425615984133291,False
motif_40,Streptophyta,Plantae,6,22,1144,0.2727,0.1999,1.3646,1.504,0.26651471298201446,0.6450543693352696,False
motif_40,Thermoproteota,Archaea,3,22,306,0.1364,0.0535,2.5508,2.8134,0.11005049694363574,0.5148757319233047,False
motif_41,Arthropoda,Animalia,3,16,744,0.1875,0.13,1.4425,1.5469,0.34598737776522615,0.663100259875082,False
motif_41,Heterolobosea,Protozoa,2,16,506,0.125,0.0884,1.414,1.4751,0.41983466175342965,0.70186701927915,False
motif_41,Streptophyta,Plantae,2,16,1144,0.125,0.1999,0.6254,0.5712,0.8593365639835128,0.9490486956123482,False
motif_42,Arthropoda,Animalia,3,20,744,0.15,0.13,1.154,1.1819,0.4921512484064078,0.74878240924277,False
motif_42,Chlorophyta,Plantae,2,20,303,0.1,0.0529,1.8891,1.9945,0.2863359341990757,0.6450543693352696,False
motif_42,Heterolobosea,Protozoa,4,20,506,0.2,0.0884,2.2625,2.5906,0.09404360259650496,0.4902605686947032,False
motif_42,Streptophyta,Plantae,7,20,1144,0.35,0.1999,1.7512,2.1628,0.08605870337853484,0.47124077188884544,False
motif_43,Arthropoda,Animalia,2,17,744,0.1176,0.13,0.9051,0.8922,0.6685352656246046,0.847977386339736,False
motif_43,Heterolobosea,Protozoa,2,17,506,0.1176,0.0884,1.3309,1.3765,0.4510818328649032,0.7156883735687211,False
motif_43,Streptophyta,Plantae,4,17,1144,0.2353,0.1999,1.1773,1.2327,0.45061096844236465,0.7156883735687211,False
motif_44,Arthropoda,Animalia,69,115,744,0.6,0.13,4.6161,10.9644,4.0298507562659395e-33,2.6375373199760574e-30,True
motif_44,Bacillota,Bacteria,3,115,102,0.0261,0.0178,1.4639,1.4908,0.33684781565312194,0.6522689211389595,False
motif_44,Chlorophyta,Plantae,6,115,303,0.0522,0.0529,0.9856,0.9845,0.5746777658655227,0.7998583246804417,False
motif_44,Heterolobosea,Protozoa,14,115,506,0.1217,0.0884,1.3771,1.4416,0.13551024315073484,0.5483560226728275,False
motif_44,Methanobacteriota,Archaea,2,115,277,0.0174,0.0484,0.3594,0.3433,0.9781007400816809,0.9999988974232555,False
motif_44,Nematoda,Animalia,4,115,234,0.0348,0.0409,0.8508,0.8428,0.6987924228752365,0.8661780894485426,False
motif_44,Streptophyta,Plantae,6,115,1144,0.0522,0.1999,0.2611,0.2163,0.9999988974232554,0.9999988974232555,False
motif_45,Arthropoda,Animalia,2,11,744,0.1818,0.13,1.3988,1.4888,0.42864755801976995,0.710252725883391,False
motif_45,Heterolobosea,Protozoa,2,11,506,0.1818,0.0884,2.0568,2.2967,0.2532937968530712,0.6450543693352696,False
motif_45,Methanobacteriota,Archaea,2,11,277,0.1818,0.0484,3.7571,4.3943,0.09621714067089532,0.4939146554439293,False
motif_45,Mucoromycota,Fungi,2,11,161,0.1818,0.0281,6.4641,7.7624,0.036606916451559786,0.31525298444139316,False
motif_46,Arthropoda,Animalia,10,67,744,0.1493,0.13,1.1483,1.1767,0.37093459013791685,0.6790956342524939,False
motif_46,Chlorophyta,Plantae,6,67,303,0.0896,0.0529,1.6917,1.7751,0.14200339029142328,0.5565342451840511,False
motif_46,Heterolobosea,Protozoa,5,67,506,0.0746,0.0884,0.8442,0.83,0.7182288366022654,0.8803010740752486,False
motif_46,Methanobacteriota,Archaea,2,67,277,0.0299,0.0484,0.6168,0.6022,0.8428439398534855,0.9436949371897697,False
motif_46,Mollusca,Animalia,2,67,324,0.0299,0.0566,0.5274,0.5098,0.9001503496967722,0.9674585298533509,False
motif_46,Mucoromycota,Fungi,4,67,161,0.0597,0.0281,2.1226,2.2242,0.11879775362018778,0.5287532697949424,False
motif_46,Nematoda,Animalia,3,67,234,0.0448,0.0409,1.0953,1.1011,0.5206393891957808,0.7692065016447822,False
motif_46,Streptophyta,Plantae,7,67,1144,0.1045,0.1999,0.5228,0.4638,0.9881770707284128,0.9999988974232555,False
motif_46,Thermoproteota,Archaea,4,67,306,0.0597,0.0535,1.1168,1.1258,0.4849862858683796,0.7425111674873789,False
motif_47,Arthropoda,Animalia,11,39,744,0.2821,0.13,2.17,2.6541,0.008867534888841526,0.12252792507674058,False
motif_47,Heterolobosea,Protozoa,7,39,506,0.1795,0.0884,2.0304,2.2734,0.05199763498276783,0.38101343232741164,False
motif_47,Methanobacteriota,Archaea,2,39,277,0.0513,0.0484,1.0597,1.0634,0.5697710971578194,0.796827314294429,False
motif_47,Mucoromycota,Fungi,2,39,161,0.0513,0.0281,1.8232,1.8786,0.30043138469106134,0.6499149092219259,False
motif_47,Streptophyta,Plantae,3,39,1144,0.0769,0.1999,0.3849,0.3319,0.990643109590322,0.9999988974232555,False
motif_48,Arthropoda,Animalia,4,20,744,0.2,0.13,1.5387,1.677,0.25700630582876693,0.6450543693352696,False
motif_48,Chlorophyta,Plantae,2,20,303,0.1,0.0529,1.8891,1.9945,0.2863359341990757,0.6450543693352696,False
motif_48,Heterolobosea,Protozoa,2,20,506,0.1,0.0884,1.1312,1.1464,0.5386842028185014,0.7763287727147306,False
motif_48,Streptophyta,Plantae,6,20,1144,0.3,0.1999,1.501,1.7196,0.19499064235046726,0.6216400789459591,False
motif_49,Heterolobosea,Protozoa,3,21,506,0.1429,0.0884,1.616,1.723,0.28236337935490663,0.6450543693352696,False
motif_49,Mollusca,Animalia,3,21,324,0.1429,0.0566,2.5238,2.7944,0.11248661766910528,0.5184682483410522,False
motif_49,Streptophyta,Plantae,4,21,1144,0.1905,0.1999,0.953,0.9418,0.6293977391909774,0.8229884709073723,False
motif_5,Heterolobosea,Protozoa,2,21,506,0.0952,0.0884,1.0774,1.0858,0.5656653421304588,0.7938134862496702,False
motif_5,Methanobacteriota,Archaea,2,21,277,0.0952,0.0484,1.968,2.0777,0.2702711503723978,0.6450543693352696,False
motif_5,Mucoromycota,Fungi,3,21,161,0.1429,0.0281,5.079,5.8492,0.02002371550652212,0.2221274881189615,False
motif_5,Streptophyta,Plantae,5,21,1144,0.2381,0.1999,1.1913,1.2522,0.4133499368661296,0.6999677456115959,False
motif_5,Thermoproteota,Archaea,2,21,306,0.0952,0.0535,1.7815,1.8695,0.3104649775099824,0.6499149092219259,False
motif_50,Arthropoda,Animalia,3,22,744,0.1364,0.13,1.0491,1.0571,0.5590428625900897,0.7919773886692938,False
motif_50,Heterolobosea,Protozoa,2,22,506,0.0909,0.0884,1.0284,1.0313,0.5914918703519233,0.7998583246804417,False
motif_50,Streptophyta,Plantae,5,22,1144,0.2273,0.1999,1.1372,1.1783,0.45653676742028104,0.7156883735687211,False
motif_51,Arthropoda,Animalia,5,33,744,0.1515,0.13,1.1657,1.1966,0.4313287571081059,0.7107446985582112,False
motif_51,Methanobacteriota,Archaea,2,33,277,0.0606,0.0484,1.2524,1.2706,0.47939999793930466,0.7378069110553719,False
motif_51,Nematoda,Animalia,2,33,234,0.0606,0.0409,1.4825,1.5181,0.3933090977397939,0.6947929945227937,False
motif_51,Streptophyta,Plantae,6,33,1144,0.1818,0.1999,0.9097,0.8891,0.6708809875381879,0.8501289571030861,False
motif_52,Arthropoda,Animalia,5,29,744,0.1724,0.13,1.3265,1.3972,0.3224619236027619,0.6499149092219259,False
motif_52,Chlorophyta,Plantae,3,29,303,0.1034,0.0529,1.9543,2.075,0.19634509336732006,0.6216400789459591,False
motif_52,Heterolobosea,Protozoa,2,29,506,0.069,0.0884,0.7802,0.7629,0.7404441621481298,0.8871697261973844,False
motif_52,Methanobacteriota,Archaea,2,29,277,0.069,0.0484,1.4251,1.4599,0.4130912278327013,0.6999677456115959,False
motif_52,Streptophyta,Plantae,3,29,1144,0.1034,0.1999,0.5176,0.4605,0.948199900169248,0.9905775493388234,False
motif_52,Thermoproteota,Archaea,2,29,306,0.069,0.0535,1.2901,1.3136,0.46426660192131014,0.7217636364786163,False
motif_53,Arthropoda,Animalia,4,32,744,0.125,0.13,0.9617,0.956,0.6128090731005226,0.8150273444150546,False
motif_53,Heterolobosea,Protozoa,5,32,506,0.1562,0.0884,1.7675,1.9188,0.14744565785034816,0.5660010736835945,False
motif_53,Mucoromycota,Fungi,3,32,161,0.0938,0.0281,3.3331,3.6233,0.05974943559201462,0.4031546968553976,False
motif_53,Streptophyta,Plantae,2,32,1144,0.0625,0.1999,0.3127,0.2656,0.9929466389909553,0.9999988974232555,False
motif_54,Arthropoda,Animalia,2,18,744,0.1111,0.13,0.8548,0.8363,0.6995259702332584,0.8661780894485426,False
motif_54,Chlorophyta,Plantae,2,18,303,0.1111,0.0529,2.099,2.2446,0.24626206894670014,0.6450543693352696,False
motif_54,Heterolobosea,Protozoa,3,18,506,0.1667,0.0884,1.8854,2.0688,0.20893678888549963,0.6361082410969265,False
motif_54,Nematoda,Animalia,2,18,234,0.1111,0.0409,2.7179,2.9494,0.16615120688745463,0.5815292241060912,False
motif_54,Streptophyta,Plantae,4,18,1144,0.2222,0.1999,1.1119,1.1444,0.49852240790100777,0.7498938873875983,False
motif_55,Arthropoda,Animalia,2,20,744,0.1,0.13,0.7694,0.743,0.7542860979151301,0.891119586796846,False
motif_55,Chlorophyta,Plantae,2,20,303,0.1,0.0529,1.8891,1.9945,0.2863359341990757,0.6450543693352696,False
motif_55,Mollusca,Animalia,2,20,324,0.1,0.0566,1.7667,1.8571,0.3140791050683435,0.6499149092219259,False
motif_55,Mucoromycota,Fungi,2,20,161,0.1,0.0281,3.5553,3.8749,0.10741482320095593,0.5125399382622401,False
motif_55,Streptophyta,Plantae,2,20,1144,0.1,0.1999,0.5003,0.4439,0.9309685659607757,0.9800787783102551,False
motif_55,Thermoproteota,Archaea,2,20,306,0.1,0.0535,1.8706,1.9737,0.2903031524335593,0.6450543693352696,False
motif_56,Arthropoda,Animalia,3,18,744,0.1667,0.13,1.2823,1.3401,0.42060962875537516,0.70186701927915,False
motif_56,Chlorophyta,Plantae,2,18,303,0.1111,0.0529,2.099,2.2446,0.24626206894670014,0.6450543693352696,False
motif_56,Streptophyta,Plantae,6,18,1144,0.3333,0.1999,1.6678,2.007,0.13223121796926665,0.5460273322453314,False
motif_57,Chlorophyta,Plantae,3,19,303,0.1579,0.0529,2.9828,3.3781,0.07593653115799696,0.43982707648592045,False
motif_57,Heterolobosea,Protozoa,8,19,506,0.4211,0.0884,4.7631,7.6042,0.00011086756184986831,0.0033750148479413404,True
motif_57,Streptophyta,Plantae,3,19,1144,0.1579,0.1999,0.79,0.75,0.7631109602316917,0.892380276411604,False
motif_58,Arthropoda,Animalia,15,28,744,0.5357,0.13,4.1215,7.8617,3.2337365654174633e-07,2.351645091184144e-05,True
motif_58,Streptophyta,Plantae,7,28,1144,0.25,0.1999,1.2509,1.3366,0.3206138434332344,0.6499149092219259,False
motif_59,Arthropoda,Animalia,3,23,744,0.1304,0.13,1.0035,1.004,0.5904264750184283,0.7998583246804417,False
motif_59,Chlorophyta,Plantae,2,23,303,0.087,0.0529,1.6427,1.7086,0.3458982397704963,0.663100259875082,False
motif_59,Heterolobosea,Protozoa,4,23,506,0.1739,0.0884,1.9673,2.1803,0.1399941526788289,0.5536324648235258,False
motif_59,Streptophyta,Plantae,3,23,1144,0.1304,0.1999,0.6526,0.5995,0.8669863935520015,0.9536850329072017,False
motif_6,Arthropoda,Animalia,5,25,744,0.2,0.13,1.5387,1.6779,0.217811631986906,0.6361082410969265,False
motif_6,Heterolobosea,Protozoa,6,25,506,0.24,0.0884,2.7149,3.2836,0.01916265864644768,0.21624069110517252,False
motif_60,Arthropoda,Animalia,5,22,744,0.2273,0.13,1.7485,1.9752,0.14798934763764476,0.5664270644961316,False
motif_60,Chlorophyta,Plantae,2,22,303,0.0909,0.0529,1.7174,1.7944,0.3261819889803099,0.6499149092219259,False
motif_60,Heterolobosea,Protozoa,3,22,506,0.1364,0.0884,1.5426,1.632,0.30740005991581815,0.6499149092219259,False
motif_60,Nematoda,Animalia,2,22,234,0.0909,0.0409,2.2238,2.3578,0.22634957175240436,0.6361082410969265,False
motif_60,Streptophyta,Plantae,3,22,1144,0.1364,0.1999,0.6823,0.6312,0.8456487099492742,0.9436949371897697,False
motif_60,Thermoproteota,Archaea,2,22,306,0.0909,0.0535,1.7005,1.7757,0.33050642556661686,0.6499149092219259,False
motif_61,Arthropoda,Animalia,42,266,744,0.1579,0.13,1.2148,1.2703,0.10009052059742458,0.49983656669712606,False
motif_61,Chlorophyta,Plantae,19,266,303,0.0714,0.0529,1.3494,1.4014,0.11051800188049536,0.5148757319233047,False
motif_61,Heterolobosea,Protozoa,9,266,506,0.0338,0.0884,0.3827,0.3496,0.9999034536336986,0.9999988974232555,False
motif_61,Methanobacteriota,Archaea,20,266,277,0.0752,0.0484,1.5537,1.6453,0.03204075308956115,0.2963425098175413,False
motif_61,Mollusca,Animalia,30,266,324,0.1128,0.0566,1.9925,2.2328,0.00019386695057547551,0.0052324877422621485,True
motif_61,Mucoromycota,Fungi,7,266,161,0.0263,0.0281,0.9356,0.9309,0.6270872984697382,0.8229884709073723,False
motif_61,Nematoda,Animalia,27,266,234,0.1015,0.0409,2.4829,2.8657,8.906060969364793e-06,0.00046632135235594055,True
motif_61,Streptophyta,Plantae,53,266,1144,0.1992,0.1999,0.9969,0.996,0.5358110322356542,0.7763287727147306,False
motif_61,Thermoproteota,Archaea,12,266,306,0.0451,0.0535,0.8439,0.8298,0.7713396015916085,0.8967825161072039,False
motif_62,Arthropoda,Animalia,8,134,744,0.0597,0.13,0.4593,0.4187,0.9976121028716449,0.9999988974232555,False
motif_62,Chlorophyta,Plantae,42,134,303,0.3134,0.0529,5.9211,9.3211,2.3909632729787046e-22,1.0432569747763747e-19,True
motif_62,Mollusca,Animalia,3,134,324,0.0224,0.0566,0.3955,0.3759,0.9841596398082486,0.9999988974232555,False
motif_62,Mucoromycota,Fungi,5,134,161,0.0373,0.0281,1.3266,1.3501,0.32487090160316495,0.6499149092219259,False
motif_62,Streptophyta,Plantae,69,134,1144,0.5149,0.1999,2.5764,4.4585,1.938788083035671e-16,3.1723420008671164e-14,True
motif_63,Arthropoda,Animalia,8,54,744,0.1481,0.13,1.1398,1.1659,0.4039748861280933,0.6985510250220266,False
motif_63,Chlorophyta,Plantae,2,54,303,0.037,0.0529,0.6997,0.686,0.7883356495100373,0.9116001459440273,False
motif_63,Heterolobosea,Protozoa,3,54,506,0.0556,0.0884,0.6285,0.6043,0.8682491621420578,0.9542721689705741,False
motif_63,Mollusca,Animalia,4,54,324,0.0741,0.0566,1.3086,1.3375,0.3657585024272699,0.6790956342524939,False
motif_63,Mucoromycota,Fungi,2,54,161,0.037,0.0281,1.3168,1.3331,0.4517150958591324,0.7156883735687211,False
motif_63,Nematoda,Animalia,4,54,234,0.0741,0.0409,1.812,1.8922,0.17801772944122876,0.6036922482864467,False
motif_63,Streptophyta,Plantae,4,54,1144,0.0741,0.1999,0.3706,0.3179,0.9972019803227062,0.9999988974232555,False
motif_63,Thermoproteota,Archaea,18,54,306,0.3333,0.0535,6.2353,9.3438,1.3023806749031328e-10,1.4206802528735006e-08,True
motif_64,Arthropoda,Animalia,4,22,744,0.1818,0.13,1.3988,1.4901,0.318568014687943,0.6499149092219259,False
motif_64,Heterolobosea,Protozoa,4,22,506,0.1818,0.0884,2.0568,2.3019,0.12379773580246703,0.5383761998851473,False
motif_64,Nematoda,Animalia,2,22,234,0.0909,0.0409,2.2238,2.3578,0.22634957175240436,0.6361082410969265,False
motif_64,Streptophyta,Plantae,5,22,1144,0.2273,0.1999,1.1372,1.1783,0.45653676742028104,0.7156883735687211,False
motif_65,Arthropoda,Animalia,5,64,744,0.0781,0.13,0.6011,0.5643,0.9321604881560487,0.9800787783102551,False
motif_65,Ascomycota,Fungi,3,64,9,0.0469,0.0016,29.8125,46.3443,0.00010676270291213105,0.0033274375740947513,True
motif_65,Bacillota,Bacteria,13,64,102,0.2031,0.0178,11.3989,15.9557,5.1999509523796344e-11,6.187941633331765e-09,True
motif_65,Basidiomycota,Fungi,5,64,31,0.0781,0.0054,14.4254,18.3638,2.025380078186405e-05,0.0009142146628779324,True
motif_65,Chlorophyta,Plantae,2,64,303,0.0312,0.0529,0.5903,0.5743,0.8605997536257323,0.9490522978063045,False
motif_65,Heterolobosea,Protozoa,3,64,506,0.0469,0.0884,0.5303,0.5042,0.9310623324286784,0.9800787783102551,False
motif_65,Mollusca,Animalia,2,64,324,0.0312,0.0566,0.5521,0.5348,0.8851660337527485,0.961321556385937,False
motif_65,Mucoromycota,Fungi,4,64,161,0.0625,0.0281,2.222,2.3367,0.10484913925621255,0.5125399382622401,False
motif_65,Streptophyta,Plantae,2,64,1144,0.0312,0.1999,0.1564,0.1276,0.9999900036216719,0.9999988974232555,False
motif_65,Thermoproteota,Archaea,3,64,306,0.0469,0.0535,0.8768,0.8695,0.6733356284609704,0.8515906644013626,False
motif_66,Arthropoda,Animalia,19,149,744,0.1275,0.13,0.9811,0.9777,0.5737577600301846,0.7998583246804417,False
motif_66,Chlorophyta,Plantae,13,149,303,0.0872,0.0529,1.6482,1.742,0.051134483467039325,0.38101343232741164,False
motif_66,Heterolobosea,Protozoa,2,149,506,0.0134,0.0884,0.1518,0.1369,0.9999865466362354,0.9999988974232555,False
motif_66,Methanobacteriota,Archaea,6,149,277,0.0403,0.0484,0.8321,0.8212,0.7354204498228788,0.8864810802819497,False
motif_66,Mollusca,Animalia,22,149,324,0.1477,0.0566,2.6085,3.0246,2.7485105588504674e-05,0.0011243126004797693,True
motif_66,Mucoromycota,Fungi,5,149,161,0.0336,0.0281,1.193,1.2062,0.4093503873994135,0.6999677456115959,False
motif_66,Nematoda,Animalia,15,149,234,0.1007,0.0409,2.4626,2.7377,0.0010412114999730445,0.022343374646962545,True
motif_66,Streptophyta,Plantae,44,149,1144,0.2953,0.1999,1.4775,1.7048,0.003124211252407428,0.056021815471251006,False
motif_66,Thermoproteota,Archaea,9,149,306,0.0604,0.0535,1.1299,1.1424,0.4022794604130724,0.6985510250220266,False
motif_67,Arthropoda,Animalia,7,101,744,0.0693,0.13,0.5332,0.4937,0.9830029537099021,0.9999988974232555,False
motif_67,Chlorophyta,Plantae,6,101,303,0.0594,0.0529,1.1222,1.1326,0.4466732325515978,0.7156883735687211,False
motif_67,Heterolobosea,Protozoa,5,101,506,0.0495,0.0884,0.56,0.5325,0.9516288885427916,0.9931582761439368,False
motif_67,Methanobacteriota,Archaea,8,101,277,0.0792,0.0484,1.6368,1.7121,0.11473760925944948,0.5251452116105573,False
motif_67,Mollusca,Animalia,3,101,324,0.0297,0.0566,0.5248,0.5056,0.9315204607285639,0.9800787783102551,False
motif_67,Nematoda,Animalia,8,101,234,0.0792,0.0409,1.9375,2.0542,0.05365691735323023,0.3880491978750186,False
motif_67,Streptophyta,Plantae,18,101,1144,0.1782,0.1999,0.8917,0.8661,0.7455707251615955,0.8871697261973844,False
motif_67,Thermoproteota,Archaea,4,101,306,0.0396,0.0535,0.7408,0.7266,0.7969051480466565,0.9140320994619423,False
motif_68,Arthropoda,Animalia,35,52,744,0.6731,0.13,5.1783,14.4118,1.1621828950948523e-19,3.042594819358323e-17,True
motif_68,Methanobacteriota,Archaea,6,52,277,0.1154,0.0484,2.3843,2.5996,0.038244377034452014,0.32297993250385604,False
motif_68,Streptophyta,Plantae,5,52,1144,0.0962,0.1999,0.4811,0.4234,0.9865338013406554,0.9999988974232555,False
motif_69,Arthropoda,Animalia,8,28,744,0.2857,0.13,2.1982,2.6957,0.022457826448491477,0.23183445738379987,False
motif_69,Chlorophyta,Plantae,5,28,303,0.1786,0.0529,3.3734,3.9378,0.014463772675474221,0.17530628177959034,False
motif_69,Heterolobosea,Protozoa,2,28,506,0.0714,0.0884,0.808,0.7924,0.7224341920310092,0.8821514527692081,False
motif_69,Nematoda,Animalia,2,28,234,0.0714,0.0409,1.7473,1.8117,0.31844284003956475,0.6499149092219259,False
motif_69,Streptophyta,Plantae,2,28,1144,0.0714,0.1999,0.3574,0.3067,0.9846375783457362,0.9999988974232555,False
motif_7,Arthropoda,Animalia,2,26,744,0.0769,0.13,0.5918,0.5566,0.8697967968349612,0.9543705004668603,False
