motif,phylum,kingdom,n_motif_in_phylum,n_motif_total,n_phylum_total,observed_frac,expected_frac,enrichment_ratio,odds_ratio,pvalue,padj,significant
motif_0,Arthropoda,Animalia,2,32,336,0.0625,0.0391,1.5988,1.6425,0.35762224388746044,0.813577666267855,False
motif_0,Methanobacteriota,Archaea,3,32,869,0.0938,0.1011,0.9273,0.9194,0.6414677541020282,0.9497811466344049,False
motif_0,Mucoromycota,Fungi,3,32,862,0.0938,0.1003,0.9348,0.9278,0.6358028938934106,0.9497811466344049,False
motif_0,Nematoda,Animalia,2,32,128,0.0625,0.0149,4.1968,4.464,0.08170605474684652,0.49399972990175034,False
motif_0,Streptophyta,Plantae,4,32,1334,0.125,0.1552,0.8054,0.7769,0.754213836799261,0.9798930526380571,False
motif_0,Thermoproteota,Archaea,4,32,992,0.125,0.1154,1.083,1.0953,0.5135867963949319,0.911127260507399,False
motif_1,Chlorophyta,Plantae,4,43,286,0.093,0.0333,2.7956,3.0078,0.05369637105923513,0.40167230569799295,False
motif_1,Evosea,Protozoa,5,43,532,0.1163,0.0619,1.8786,2.0036,0.12454672259967571,0.5792528045168349,False
motif_1,Mollusca,Animalia,2,43,370,0.0465,0.043,1.0805,1.0848,0.5582363844297268,0.9330584541935542,False
motif_1,Mucoromycota,Fungi,7,43,862,0.1628,0.1003,1.6232,1.7505,0.13421415768936487,0.601394125118331,False
motif_1,Streptophyta,Plantae,4,43,1334,0.093,0.1552,0.5994,0.5569,0.9184168439224998,0.9970658001700066,False
motif_1,Thermoproteota,Archaea,2,43,992,0.0465,0.1154,0.403,0.3726,0.9664201298725796,1.0,False
motif_2,Mollusca,Animalia,3,30,370,0.1,0.043,2.323,2.482,0.13695871297224077,0.601394125118331,False
motif_2,Mucoromycota,Fungi,2,30,862,0.0667,0.1003,0.6647,0.64,0.8181282438193953,0.99451782107906,False
motif_2,Streptophyta,Plantae,6,30,1334,0.2,0.1552,1.2886,1.3624,0.31810877031710616,0.8117970567183294,False
motif_3,Chlorophyta,Plantae,5,28,286,0.1786,0.0333,5.3665,6.4103,0.0020629788381600505,0.04157695812291794,True
motif_3,Mucoromycota,Fungi,3,28,862,0.1071,0.1003,1.0683,1.0768,0.5429573409626866,0.9189162967462194,False
motif_3,Streptophyta,Plantae,4,28,1334,0.1429,0.1552,0.9204,0.9069,0.6516292074322156,0.9497811466344049,False
motif_3,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_4,Evosea,Protozoa,4,29,532,0.1379,0.0619,2.2284,2.4358,0.10127379981579102,0.5415048071783112,False
motif_4,Methanobacteriota,Archaea,2,29,869,0.069,0.1011,0.6821,0.6578,0.8067818968938026,0.99451782107906,False
motif_4,Streptophyta,Plantae,3,29,1334,0.1034,0.1552,0.6665,0.6272,0.8499666649053945,0.9945676565140079,False
motif_4,Thermoproteota,Archaea,6,29,992,0.2069,0.1154,1.7926,2.0055,0.1096599695491482,0.5560821681653579,False
motif_5,Arthropoda,Animalia,4,33,336,0.1212,0.0391,3.1006,3.4192,0.038436508579418945,0.30985739224023884,False
motif_5,Evosea,Protozoa,4,33,532,0.1212,0.0619,1.9583,2.0987,0.14448887604037666,0.6084520257449363,False
motif_5,Methanobacteriota,Archaea,2,33,869,0.0606,0.1011,0.5994,0.5726,0.8606890046247815,0.9970658001700066,False
motif_5,Mollusca,Animalia,2,33,370,0.0606,0.043,1.4079,1.4365,0.41867545586193744,0.8580936331355484,False
motif_5,Mucoromycota,Fungi,4,33,862,0.1212,0.1003,1.2086,1.2385,0.4253919148251349,0.8660865725436107,False
motif_5,Streptophyta,Plantae,4,33,1334,0.1212,0.1552,0.781,0.75,0.7758574572813655,0.9929515092354594,False
motif_6,Methanobacteriota,Archaea,3,26,869,0.1154,0.1011,1.1412,1.1602,0.49732317968302614,0.9038058248112336,False
motif_6,Mucoromycota,Fungi,5,26,862,0.1923,0.1003,1.9175,2.1426,0.11256976189486304,0.5599989420845718,False
motif_6,Streptophyta,Plantae,5,26,1334,0.1923,0.1552,1.239,1.2971,0.37818295994387424,0.8289435788359458,False
motif_7,Methanobacteriota,Archaea,3,24,869,0.125,0.1011,1.2363,1.271,0.4431813379400231,0.8799453980400443,False
motif_7,Mucoromycota,Fungi,3,24,862,0.125,0.1003,1.2464,1.2826,0.4377763623933336,0.8744402054413221,False
motif_7,Thermoproteota,Archaea,2,24,992,0.0833,0.1154,0.722,0.6961,0.7827249132993015,0.99451782107906,False
motif_8,Evosea,Protozoa,3,23,532,0.1304,0.0619,2.1073,2.2806,0.16735054893148513,0.6416464949275479,False
motif_8,Methanobacteriota,Archaea,4,23,869,0.1739,0.1011,1.7201,1.8758,0.1978267217748064,0.692613823229389,False
motif_8,Mollusca,Animalia,2,23,370,0.087,0.043,2.02,2.1232,0.2604352778538918,0.7633316092778542,False
motif_8,Streptophyta,Plantae,3,23,1334,0.1304,0.1552,0.8404,0.816,0.7158852047052862,0.9693122668360981,False
motif_8,Thermoproteota,Archaea,2,23,992,0.087,0.1154,0.7534,0.7294,0.7620790544440192,0.986810769016473,False
motif_9,Chlorophyta,Plantae,3,37,286,0.0811,0.0333,2.4367,2.58,0.12403071228659329,0.5792528045168349,False
motif_9,Discosea,Protozoa,2,37,136,0.0541,0.0158,3.4161,3.5923,0.11573866804830367,0.5632854061050568,False
motif_9,Evosea,Protozoa,4,37,532,0.1081,0.0619,1.7466,1.8434,0.1935616682090924,0.6875363902188464,False
motif_9,Methanobacteriota,Archaea,3,37,869,0.0811,0.1011,0.8019,0.7837,0.737362259422647,0.9748809687236342,False
motif_9,Mucoromycota,Fungi,6,37,862,0.1622,0.1003,1.6169,1.7415,0.16089820514609415,0.63232994622415,False
motif_9,Streptophyta,Plantae,4,37,1334,0.1081,0.1552,0.6965,0.6587,0.84766350638775,0.9945676565140079,False
motif_9,Thermoproteota,Archaea,2,37,992,0.0541,0.1154,0.4683,0.4368,0.9380361198818209,0.9998341823455873,False
motif_10,Arthropoda,Animalia,4,37,336,0.1081,0.0391,2.7654,3.0033,0.05500801115110014,0.4059746175095278,False
motif_10,Methanobacteriota,Archaea,2,37,869,0.0541,0.1011,0.5346,0.5069,0.9004925322532368,0.9970658001700066,False
motif_10,Mollusca,Animalia,2,37,370,0.0541,0.043,1.2557,1.2717,0.47735197571419785,0.898679408170921,False
motif_10,Mucoromycota,Fungi,4,37,862,0.1081,0.1003,1.0779,1.0878,0.5162157863688048,0.911127260507399,False
motif_10,Streptophyta,Plantae,3,37,1334,0.0811,0.1552,0.5224,0.4791,0.9413735478855123,1.0,False
motif_10,Thermoproteota,Archaea,4,37,992,0.1081,0.1154,0.9367,0.9287,0.6321749302106263,0.9497811466344049,False
motif_11,Arthropoda,Animalia,2,41,336,0.0488,0.0391,1.2478,1.2621,0.48029258295023947,0.9008913938464727,False
motif_11,Evosea,Protozoa,5,41,532,0.122,0.0619,1.9702,2.1155,0.10694415784543332,0.5560821681653579,False
motif_11,Methanobacteriota,Archaea,4,41,869,0.0976,0.1011,0.9649,0.961,0.6064175121847044,0.9457225487642414,False
motif_11,Streptophyta,Plantae,7,41,1334,0.1707,0.1552,1.1,1.1213,0.45667790635162836,0.8938760555663073,False
motif_11,Thermoproteota,Archaea,6,41,992,0.1463,0.1154,1.2679,1.3158,0.3337866138406348,0.813577666267855,False
motif_12,Arthropoda,Animalia,2,57,336,0.0351,0.0391,0.8976,0.8932,0.6591064471755579,0.9497811466344049,False
motif_12,Discosea,Protozoa,3,57,136,0.0526,0.0158,3.3262,3.5109,0.06111483080332994,0.4269889512125985,False
motif_12,Evosea,Protozoa,8,57,532,0.1404,0.0619,2.2675,2.497,0.023153180761477616,0.22329325249719517,False
motif_12,Methanobacteriota,Archaea,3,57,869,0.0526,0.1011,0.5206,0.4922,0.9371668405385215,0.9998341823455873,False
motif_12,Mollusca,Animalia,3,57,370,0.0526,0.043,1.2226,1.2369,0.44720626112805406,0.8854008091855176,False
motif_12,Mucoromycota,Fungi,5,57,862,0.0877,0.1003,0.8746,0.8618,0.6893598633152764,0.9608420010562251,False
motif_12,Streptophyta,Plantae,6,57,1334,0.1053,0.1552,0.6782,0.6387,0.8956812744405831,0.9970658001700066,False
motif_12,Thermoproteota,Archaea,5,57,992,0.0877,0.1154,0.76,0.7356,0.8028836893530792,0.99451782107906,False
motif_13,Evosea,Protozoa,4,37,532,0.1081,0.0619,1.7466,1.8434,0.1935616682090924,0.6875363902188464,False
motif_13,Methanobacteriota,Archaea,3,37,869,0.0811,0.1011,0.8019,0.7837,0.737362259422647,0.9748809687236342,False
motif_13,Mucoromycota,Fungi,4,37,862,0.1081,0.1003,1.0779,1.0878,0.5162157863688048,0.911127260507399,False
motif_13,Streptophyta,Plantae,2,37,1334,0.0541,0.1552,0.3483,0.31,0.9849541444044523,1.0,False
motif_13,Thermoproteota,Archaea,9,37,992,0.2432,0.1154,2.1075,2.4769,0.02200327515333572,0.21754181472354558,False
motif_14,Discosea,Protozoa,6,82,136,0.0732,0.0158,4.6243,5.0909,0.0018380411234157385,0.03852534194679388,True
motif_14,Evosea,Protozoa,15,82,532,0.1829,0.0619,2.9554,3.4626,0.0001287823915771855,0.0042176233241528254,True
motif_14,Methanobacteriota,Archaea,6,82,869,0.0732,0.1011,0.7237,0.6998,0.8493494592981614,0.9945676565140079,False
motif_14,Mollusca,Animalia,5,82,370,0.061,0.043,1.4164,1.4496,0.2777297051671531,0.78242131993327,False
motif_14,Mucoromycota,Fungi,4,82,862,0.0488,0.1003,0.4864,0.4575,0.9705538225506173,1.0,False
motif_14,Streptophyta,Plantae,7,82,1334,0.0854,0.1552,0.55,0.5054,0.9789304311821976,1.0,False
motif_14,Thermoproteota,Archaea,4,82,992,0.0488,0.1154,0.4226,0.3906,0.9889071939446344,1.0,False
motif_15,Evosea,Protozoa,2,34,532,0.0588,0.0619,0.9504,0.9471,0.6311281670535739,0.9497811466344049,False
motif_15,Methanobacteriota,Archaea,4,34,869,0.1176,0.1011,1.1636,1.1863,0.45501365466720334,0.8929855994217774,False
motif_15,Mucoromycota,Fungi,11,34,862,0.3235,0.1003,3.2259,4.333,0.0003169281789146376,0.009400209382147365,True
motif_15,Streptophyta,Plantae,7,34,1334,0.2059,0.1552,1.3265,1.4133,0.26891974890629056,0.7770989802953838,False
motif_15,Thermoproteota,Archaea,2,34,992,0.0588,0.1154,0.5097,0.478,0.9163907990434476,0.9970658001700066,False
motif_16,Arthropoda,Animalia,3,37,336,0.0811,0.0391,2.0741,2.1794,0.17472282260192945,0.6493245322227732,False
motif_16,Chlorophyta,Plantae,2,37,286,0.0541,0.0333,1.6245,1.6648,0.3501571781155587,0.813577666267855,False
motif_16,Evosea,Protozoa,2,37,532,0.0541,0.0619,0.8733,0.8656,0.6770384256519688,0.9545330987667221,False
motif_16,Methanobacteriota,Archaea,4,37,869,0.1081,0.1011,1.0693,1.078,0.5228455264947458,0.9112684706842263,False
motif_16,Mollusca,Animalia,2,37,370,0.0541,0.043,1.2557,1.2717,0.47735197571419785,0.898679408170921,False
motif_16,Mucoromycota,Fungi,3,37,862,0.0811,0.1003,0.8085,0.7908,0.7321455396874084,0.9737164030360457,False
motif_16,Streptophyta,Plantae,6,37,1334,0.1622,0.1552,1.0448,1.0537,0.5228779647310255,0.9112684706842263,False
motif_16,Thermoproteota,Archaea,5,37,992,0.1351,0.1154,1.1709,1.1985,0.4269828840466274,0.8660865725436107,False
motif_17,Evosea,Protozoa,4,30,532,0.1333,0.0619,2.1541,2.3418,0.11144856300560178,0.5579526784866433,False
motif_17,Methanobacteriota,Archaea,3,30,869,0.1,0.1011,0.9891,0.9878,0.5968141528845257,0.9359786252766238,False
motif_17,Mucoromycota,Fungi,4,30,862,0.1333,0.1003,1.3295,1.3819,0.3545832280412598,0.813577666267855,False
motif_17,Streptophyta,Plantae,4,30,1334,0.1333,0.1552,0.8591,0.8369,0.7061624148707009,0.9644546621865697,False
motif_17,Thermoproteota,Archaea,4,30,992,0.1333,0.1154,1.1552,1.1799,0.4614789674757406,0.8938760555663073,False
motif_18,Chlorophyta,Plantae,3,31,286,0.0968,0.0333,2.9083,3.1352,0.08269970067157828,0.49399972990175034,False
motif_18,Discosea,Protozoa,2,31,136,0.0645,0.0158,4.0773,4.3387,0.08582028010644832,0.5015222317001367,False
motif_18,Evosea,Protozoa,3,31,532,0.0968,0.0619,1.5635,1.6274,0.3004739627225464,0.7963680495616817,False
motif_18,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_18,Mucoromycota,Fungi,4,31,862,0.129,0.1003,1.2866,1.3306,0.37830191257684587,0.8289435788359458,False
motif_18,Nematoda,Animalia,2,31,128,0.0645,0.0149,4.3322,4.6185,0.07732933569052422,0.48238776073612727,False
motif_18,Thermoproteota,Archaea,4,31,992,0.129,0.1154,1.118,1.136,0.48780382402668127,0.9008913938464727,False
motif_19,Arthropoda,Animalia,7,37,336,0.1892,0.0391,4.8395,5.8362,0.0004897537206058621,0.013049031335464664,True
motif_19,Methanobacteriota,Archaea,2,37,869,0.0541,0.1011,0.5346,0.5069,0.9004925322532368,0.9970658001700066,False
motif_19,Mollusca,Animalia,6,37,370,0.1622,0.043,3.767,4.357,0.004578046012047489,0.07822487316237667,False
motif_19,Nematoda,Animalia,3,37,128,0.0811,0.0149,5.4445,5.9527,0.017338256673088026,0.19059957685380682,False
motif_19,Streptophyta,Plantae,4,37,1334,0.1081,0.1552,0.6965,0.6587,0.84766350638775,0.9945676565140079,False
motif_19,Thermoproteota,Archaea,6,37,992,0.1622,0.1154,1.405,1.4864,0.2502537472580655,0.7522698955931839,False
motif_20,Methanobacteriota,Archaea,3,34,869,0.0882,0.1011,0.8727,0.8599,0.6825215588212562,0.9562601519313856,False
motif_20,Mucoromycota,Fungi,3,34,862,0.0882,0.1003,0.8798,0.8677,0.6769953961556335,0.9545330987667221,False
motif_20,Streptophyta,Plantae,9,34,1334,0.2647,0.1552,1.7055,1.966,0.06978144905392114,0.4580372320350451,False
motif_20,Thermoproteota,Archaea,3,34,992,0.0882,0.1154,0.7645,0.7409,0.7689152591597598,0.9915789888426106,False
motif_21,Arthropoda,Animalia,5,35,336,0.1429,0.0391,3.6543,4.1435,0.01096158437082714,0.14727872334136977,False
motif_21,Evosea,Protozoa,2,35,532,0.0571,0.0619,0.9232,0.9182,0.6469733095649499,0.9497811466344049,False
motif_21,Methanobacteriota,Archaea,2,35,869,0.0571,0.1011,0.5652,0.5378,0.8821354758421923,0.9970658001700066,False
motif_21,Mollusca,Animalia,7,35,370,0.2,0.043,4.6459,5.6453,0.0006120512122235302,0.015272135009768087,True
motif_21,Mucoromycota,Fungi,4,35,862,0.1143,0.1003,1.1395,1.1583,0.47152843529675437,0.898679408170921,False
motif_21,Streptophyta,Plantae,2,35,1334,0.0571,0.1552,0.3682,0.3289,0.9798860475916324,1.0,False
motif_21,Thermoproteota,Archaea,4,35,992,0.1143,0.1154,0.9902,0.9889,0.5870040687413809,0.9357699537637565,False
motif_22,Evosea,Protozoa,2,25,532,0.08,0.0619,1.2925,1.3191,0.46390795289762676,0.8938760555663073,False
motif_22,Mucoromycota,Fungi,3,25,862,0.12,0.1003,1.1965,1.2241,0.4650419535716728,0.8938760555663073,False
motif_22,Streptophyta,Plantae,2,25,1334,0.08,0.1552,0.5154,0.4725,0.9178133044212853,0.9970658001700066,False
motif_22,Thermoproteota,Archaea,7,25,992,0.28,0.1154,2.426,2.9946,0.019798934424268975,0.20611870804603197,False
motif_23,Chlorophyta,Plantae,2,36,286,0.0556,0.0333,1.6696,1.714,0.33793412590858757,0.813577666267855,False
motif_23,Methanobacteriota,Archaea,3,36,869,0.0833,0.1011,0.8242,0.8076,0.7199690108068713,0.9711786221641464,False
motif_23,Mollusca,Animalia,4,36,370,0.1111,0.043,2.5811,2.7982,0.06739900001373081,0.45085628945355244,False
motif_23,Mucoromycota,Fungi,5,36,862,0.1389,0.1003,1.3849,1.4495,0.2911147618673676,0.7876633488046504,False
motif_23,Nematoda,Animalia,2,36,128,0.0556,0.0149,3.7305,3.937,0.09992882869387537,0.5415048071783112,False
motif_23,Streptophyta,Plantae,5,36,1334,0.1389,0.1552,0.8949,0.8774,0.6769169232090012,0.9545330987667221,False
motif_23,Thermoproteota,Archaea,4,36,992,0.1111,0.1154,0.9627,0.9579,0.6099920063010047,0.946485841892679,False
motif_24,Chlorophyta,Plantae,2,25,286,0.08,0.0333,2.4042,2.537,0.20152138092435515,0.6985076256350136,False
motif_24,Mucoromycota,Fungi,3,25,862,0.12,0.1003,1.1965,1.2241,0.4650419535716728,0.8938760555663073,False
motif_24,Streptophyta,Plantae,4,25,1334,0.16,0.1552,1.0309,1.0369,0.5580267206190013,0.9330584541935542,False
motif_24,Thermoproteota,Archaea,3,25,992,0.12,0.1154,1.0397,1.0453,0.5635911982388975,0.9330584541935542,False
motif_25,Methanobacteriota,Archaea,2,34,869,0.0588,0.1011,0.5818,0.5546,0.8718244699875017,0.9970658001700066,False
motif_25,Mucoromycota,Fungi,6,34,862,0.1765,0.1003,1.7596,1.9288,0.11934264097981753,0.5702329228579731,False
motif_25,Streptophyta,Plantae,8,34,1334,0.2353,0.1552,1.516,1.6788,0.14592062613841184,0.6084520257449363,False
motif_25,Thermoproteota,Archaea,4,34,992,0.1176,0.1154,1.0193,1.022,0.5632441417308449,0.9330584541935542,False
motif_26,Arthropoda,Animalia,3,32,336,0.0938,0.0391,2.3982,2.5567,0.12800051395023795,0.5866379239935103,False
motif_26,Chlorophyta,Plantae,2,32,286,0.0625,0.0333,1.8783,1.9434,0.28846010748199097,0.7848804736022612,False
motif_26,Evosea,Protozoa,2,32,532,0.0625,0.0619,1.0098,1.0104,0.5977878751766732,0.9359786252766238,False
motif_26,Methanobacteriota,Archaea,5,32,869,0.1562,0.1011,1.5454,1.6502,0.2177060315365932,0.7248215974390833,False
motif_26,Mucoromycota,Fungi,4,32,862,0.125,0.1003,1.2464,1.2829,0.40193098141136935,0.8413255696120808,False
motif_26,Streptophyta,Plantae,3,32,1334,0.0938,0.1552,0.604,0.5621,0.8934582561743624,0.9970658001700066,False
motif_26,Thermoproteota,Archaea,2,32,992,0.0625,0.1154,0.5415,0.51,0.8982037697302097,0.9970658001700066,False
motif_27,Arthropoda,Animalia,6,116,336,0.0517,0.0391,1.3231,1.3469,0.3007797986704923,0.7963680495616817,False
motif_27,Evosea,Protozoa,2,116,532,0.0172,0.0619,0.2786,0.2631,0.9949722828316894,1.0,False
motif_27,Methanobacteriota,Archaea,3,116,869,0.0259,0.1011,0.2558,0.2334,0.9996049592031648,1.0,False
motif_27,Mollusca,Animalia,2,116,370,0.0172,0.043,0.4005,0.3867,0.9631237899732451,1.0,False
motif_27,Mucoromycota,Fungi,67,116,862,0.5776,0.1003,5.7591,13.216,1.5212914467891561e-37,3.416385934789362e-35,True
motif_27,Streptophyta,Plantae,23,116,1334,0.1983,0.1552,1.2775,1.3522,0.12444280131604292,0.5792528045168349,False
motif_27,Thermoproteota,Archaea,4,116,992,0.0345,0.1154,0.2988,0.2708,0.999568451322768,1.0,False
motif_28,Evosea,Protozoa,7,38,532,0.1842,0.0619,2.9761,3.4546,0.007881201405021594,0.11366283127242152,False
motif_28,Methanobacteriota,Archaea,5,38,869,0.1316,0.1011,1.3014,1.3491,0.3383330620074495,0.813577666267855,False
motif_28,Mucoromycota,Fungi,3,38,862,0.0789,0.1003,0.7872,0.7681,0.7487960572061871,0.9798930526380571,False
motif_28,Streptophyta,Plantae,5,38,1334,0.1316,0.1552,0.8478,0.824,0.7237807587265053,0.9732962811959506,False
motif_28,Thermoproteota,Archaea,5,38,992,0.1316,0.1154,1.14,1.1621,0.4506717998692535,0.8900201876814905,False
motif_29,Arthropoda,Animalia,4,29,336,0.1379,0.0391,3.5283,3.9682,0.025179568076059824,0.23701964679979667,False
motif_29,Evosea,Protozoa,2,29,532,0.069,0.0619,1.1142,1.1231,0.5436336870063512,0.9189162967462194,False
motif_29,Methanobacteriota,Archaea,2,29,869,0.069,0.1011,0.6821,0.6578,0.8067818968938026,0.99451782107906,False
motif_29,Mucoromycota,Fungi,5,29,862,0.1724,0.1003,1.7191,1.874,0.15949385703289612,0.6283818126709592,False
motif_29,Streptophyta,Plantae,5,29,1334,0.1724,0.1552,1.1109,1.1345,0.47614173419339345,0.898679408170921,False
motif_29,Thermoproteota,Archaea,2,29,992,0.069,0.1154,0.5975,0.5669,0.8639215529632233,0.9970658001700066,False
motif_30,Chlorophyta,Plantae,2,31,286,0.0645,0.0333,1.9389,2.0107,0.2760007234803072,0.780766807106678,False
motif_30,Evosea,Protozoa,3,31,532,0.0968,0.0619,1.5635,1.6274,0.3004739627225464,0.7963680495616817,False
motif_30,Methanobacteriota,Archaea,2,31,869,0.0645,0.1011,0.6381,0.6123,0.8357239450670726,0.99451782107906,False
motif_30,Nematoda,Animalia,2,31,128,0.0645,0.0149,4.3322,4.6185,0.07732933569052422,0.48238776073612727,False
motif_30,Streptophyta,Plantae,4,31,1334,0.129,0.1552,0.8314,0.8058,0.730992596721408,0.9737164030360457,False
motif_30,Thermoproteota,Archaea,4,31,992,0.129,0.1154,1.118,1.136,0.48780382402668127,0.9008913938464727,False
motif_31,Chlorophyta,Plantae,2,40,286,0.05,0.0333,1.5026,1.5328,0.3863292910452907,0.8289435788359458,False
motif_31,Evosea,Protozoa,5,40,532,0.125,0.0619,2.0195,2.1762,0.09863447695836314,0.5415048071783112,False
motif_31,Methanobacteriota,Archaea,3,40,869,0.075,0.1011,0.7418,0.7199,0.7844219310496336,0.99451782107906,False
motif_31,Mucoromycota,Fungi,3,40,862,0.075,0.1003,0.7478,0.7264,0.7795999345971477,0.99451782107906,False
motif_31,Streptophyta,Plantae,2,40,1334,0.05,0.1552,0.3222,0.2854,0.9903073364081949,1.0,False
motif_31,Thermoproteota,Archaea,7,40,992,0.175,0.1154,1.5163,1.6302,0.17197777141465784,0.6493245322227732,False
motif_32,Evosea,Protozoa,2,23,532,0.087,0.0619,1.4049,1.4451,0.42108267207772115,0.860719849655032,False
motif_32,Methanobacteriota,Archaea,2,23,869,0.087,0.1011,0.8601,0.8464,0.6913368748780058,0.960903242536008,False
motif_32,Mucoromycota,Fungi,2,23,862,0.087,0.1003,0.867,0.854,0.6868681455217251,0.9606376554805621,False
motif_32,Streptophyta,Plantae,4,23,1334,0.1739,0.1552,1.1205,1.1463,0.4886881372897417,0.9008913938464727,False
motif_32,Thermoproteota,Archaea,3,23,992,0.1304,0.1154,1.1301,1.1501,0.5053210323941304,0.9049664058897045,False
motif_33,Bacillota,Bacteria,2,26,33,0.0769,0.0038,20.035,22.9516,0.004386015886150625,0.07576721948383278,False
motif_33,Evosea,Protozoa,2,26,532,0.0769,0.0619,1.2428,1.264,0.4846108270061165,0.9008913938464727,False
motif_33,Methanobacteriota,Archaea,3,26,869,0.1154,0.1011,1.1412,1.1602,0.49732317968302614,0.9038058248112336,False
motif_33,Mucoromycota,Fungi,3,26,862,0.1154,0.1003,1.1505,1.1707,0.4917078981681129,0.9008913938464727,False
motif_33,Streptophyta,Plantae,8,26,1334,0.3077,0.1552,1.9825,2.4277,0.03820887396120741,0.30985739224023884,False
motif_33,Thermoproteota,Archaea,3,26,992,0.1154,0.1154,0.9997,0.9997,0.5911065929309225,0.9357699537637565,False
motif_34,Arthropoda,Animalia,3,27,336,0.1111,0.0391,2.8423,3.0912,0.08677621112164735,0.5033660659897773,False
motif_34,Chlorophyta,Plantae,2,27,286,0.0741,0.0333,2.2261,2.3335,0.226190647601733,0.7346522686568684,False
motif_34,Evosea,Protozoa,2,27,532,0.0741,0.0619,1.1967,1.2133,0.5048101059367353,0.9049664058897045,False
motif_34,Mollusca,Animalia,3,27,370,0.1111,0.043,2.5811,2.7933,0.10817223452829233,0.5560821681653579,False
motif_34,Streptophyta,Plantae,7,27,1334,0.2593,0.1552,1.6704,1.9098,0.11313190843341678,0.5610200632723381,False
motif_34,Thermoproteota,Archaea,4,27,992,0.1481,0.1154,1.2836,1.3343,0.38016272605014145,0.8289435788359458,False
motif_35,Evosea,Protozoa,3,32,532,0.0938,0.0619,1.5146,1.5711,0.3177908089136632,0.8117970567183294,False
motif_35,Methanobacteriota,Archaea,3,32,869,0.0938,0.1011,0.9273,0.9194,0.6414677541020282,0.9497811466344049,False
motif_35,Mucoromycota,Fungi,8,32,862,0.25,0.1003,2.4927,3.009,0.011728304503485363,0.15237103040891728,False
motif_35,Streptophyta,Plantae,8,32,1334,0.25,0.1552,1.6108,1.8193,0.1113040316432859,0.5579526784866433,False
motif_35,Thermoproteota,Archaea,2,32,992,0.0625,0.1154,0.5415,0.51,0.8982037697302097,0.9970658001700066,False
motif_36,Chlorophyta,Plantae,3,47,286,0.0638,0.0333,1.9182,1.9912,0.20509462452309865,0.7085906587918924,False
motif_36,Evosea,Protozoa,5,47,532,0.1064,0.0619,1.7187,1.8119,0.16337677634543407,0.6357640697172154,False
motif_36,Methanobacteriota,Archaea,5,47,869,0.1064,0.1011,1.0522,1.0588,0.5226772039468078,0.9112684706842263,False
motif_36,Mucoromycota,Fungi,3,47,862,0.0638,0.1003,0.6364,0.6103,0.8637404357921441,0.9970658001700066,False
motif_36,Streptophyta,Plantae,5,47,1334,0.1064,0.1552,0.6854,0.6467,0.8744408663248333,0.9970658001700066,False
motif_36,Thermoproteota,Archaea,5,47,992,0.1064,0.1154,0.9217,0.912,0.6451786931920012,0.9497811466344049,False
motif_37,Bacillota,Bacteria,2,33,33,0.0606,0.0038,15.7851,17.7544,0.007007183191632966,0.1059162690119906,False
motif_37,Evosea,Protozoa,3,33,532,0.0909,0.0619,1.4687,1.5185,0.3351210022009919,0.813577666267855,False
motif_37,Methanobacteriota,Archaea,5,33,869,0.1515,0.1011,1.4986,1.591,0.2369355920424265,0.7471987564425434,False
motif_37,Streptophyta,Plantae,3,33,1334,0.0909,0.1552,0.5857,0.5433,0.9052183360636621,0.9970658001700066,False
motif_37,Thermoproteota,Archaea,4,33,992,0.1212,0.1154,1.0502,1.0574,0.5387543879257124,0.9189162967462194,False
motif_38,Evosea,Protozoa,2,47,532,0.0426,0.0619,0.6875,0.6724,0.7972562367932536,0.99451782107906,False
motif_38,Methanobacteriota,Archaea,5,47,869,0.1064,0.1011,1.0522,1.0588,0.5226772039468078,0.9112684706842263,False
motif_38,Mucoromycota,Fungi,12,47,862,0.2553,0.1003,2.5458,3.1051,0.0018248301558182727,0.03852534194679388,True
motif_38,Streptophyta,Plantae,2,47,1334,0.0426,0.1552,0.2742,0.2408,0.9965839604897418,1.0,False
motif_38,Thermoproteota,Archaea,4,47,992,0.0851,0.1154,0.7374,0.7118,0.8075719182054877,0.99451782107906,False
motif_39,Discosea,Protozoa,2,29,136,0.069,0.0158,4.3585,4.6611,0.0764578311832389,0.48101985405551234,False
motif_39,Evosea,Protozoa,3,29,532,0.1034,0.0619,1.6713,1.753,0.2660318744545801,0.7701696254928175,False
motif_39,Methanobacteriota,Archaea,4,29,869,0.1379,0.1011,1.3642,1.4245,0.3364316738688977,0.813577666267855,False
motif_39,Mollusca,Animalia,3,29,370,0.1034,0.043,2.4031,2.5778,0.12708803857206102,0.5866379239935103,False
motif_39,Mucoromycota,Fungi,4,29,862,0.1379,0.1003,1.3753,1.4374,0.3308599271793723,0.813577666267855,False
motif_39,Streptophyta,Plantae,2,29,1334,0.069,0.1552,0.4443,0.4023,0.952721687077332,1.0,False
motif_39,Thermoproteota,Archaea,6,29,992,0.2069,0.1154,1.7926,2.0055,0.1096599695491482,0.5560821681653579,False
motif_40,Evosea,Protozoa,4,28,532,0.1429,0.0619,2.308,2.5376,0.09155237932784194,0.5223120808386437,False
