formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C33H62O4	[M + H]+	C33H63O4+	Fatty acids	0.998	Glycerolipids	0.995	Diacylglycerols	0.978	Lipids and lipid-like molecules	0.980	Glycerolipids	0.885	Diradylglycerols	0.658	Diacylglycerols	0.686	1,2-diacylglycerols	0.759	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	523.472	861	14.342	875373067397155500	875355517056839352	875355517056839351	A15_150337	
1	C33H62O4	[M + H]+	C33H63O4+	Fatty acids	0.998	Glycerolipids	0.995	Diacylglycerols	0.978	Lipids and lipid-like molecules	0.980	Glycerolipids	0.885	Diradylglycerols	0.658	Diacylglycerols	0.686	1,2-diacylglycerols	0.759	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	523.472	861	14.342	875373072388377365	875366982619598309	875366982619598308	A15_150337	
1	C34H63NO2	[M + H]+	C34H64NO2+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.991	Sphingolipids	0.992	Ceramides	0.999	Long-chain ceramides	0.839	Long-chain ceramides	0.839	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	518.493	861	14.346	875373072853945131	875355517782454092	875355517782454091	A15_152540	
1	C34H63NO2	[M + H]+	C34H64NO2+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.991	Sphingolipids	0.992	Ceramides	0.999	Long-chain ceramides	0.839	Long-chain ceramides	0.839	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	518.493	861	14.346	875373073323707186	875366983336824441	875366983336824440	A15_152540	
1	C35H70NO8P	[M + H]+	C35H71NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.999	Lipids and lipid-like molecules	0.993	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.997	Phosphatidylethanolamines	0.989	Phosphatidylethanolamines	0.989	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	664.489	861	14.347	875373075739626329	875355516423499320	875355516423499319	A15_148530	
1	C35H70NO8P	[M + H]+	C35H71NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.999	Lipids and lipid-like molecules	0.993	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.997	Phosphatidylethanolamines	0.989	Phosphatidylethanolamines	0.989	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	664.489	861	14.347	875373101907889522	875366981973675365	875366981973675364	A15_148530	
1	C40H69N9O4	[M + Na]+	C40H69N9NaO4+	Alkaloids	0.256	Linear polyketides	0.122	Open-chain polyketides	0.105	Lipids and lipid-like molecules	0.543							Lipids and lipid-like molecules	0.543	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	762.527	861	14.351	875373086288300990	875355516960370340	875355516960370339	A15_149917	
1	C40H69N9O4	[M + Na]+	C40H69N9NaO4+	Alkaloids	0.256	Linear polyketides	0.122	Open-chain polyketides	0.105	Lipids and lipid-like molecules	0.543							Lipids and lipid-like molecules	0.543	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	762.527	861	14.351	875373099189980409	875366982523129297	875366982523129296	A15_149917	
1	C34H71N19O5	[M + H]+	C34H72N19O5+	Amino acids and Peptides	0.984	Oligopeptides	0.993	Cyclic peptides	0.461	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.978	Peptides	0.540	Peptides	0.540	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; N-acyl-alpha amino acids and derivatives; Organic oxoazanium compounds; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzoxadiazoles; Furazans; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	826.597	862	14.359	875373111852584359	875355517589516072	875355517589516071	A15_151731	
1	C34H71N19O5	[M + H]+	C34H72N19O5+	Amino acids and Peptides	0.984	Oligopeptides	0.993	Cyclic peptides	0.461	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.978	Peptides	0.540	Peptides	0.540	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; N-acyl-alpha amino acids and derivatives; Organic oxoazanium compounds; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzoxadiazoles; Furazans; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	826.597	862	14.359	875373092172909605	875366983164857941	875366983164857940	A15_151731	
1	C32H63NO4	[M + H]+	C32H64NO4+	Fatty acids	1.000	Fatty esters	0.981	Fatty acyl carnitines	0.996	Lipids and lipid-like molecules	0.959	Fatty Acyls	0.948	Fatty acid esters	0.396	Acyl carnitines	0.790	Acyl carnitines	0.790	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	526.483	862	14.361	875373090348387359	875355517857951580	875355517857951579	A15_152948	
1	C32H63NO4	[M + H]+	C32H64NO4+	Fatty acids	1.000	Fatty esters	0.981	Fatty acyl carnitines	0.996	Lipids and lipid-like molecules	0.959	Fatty Acyls	0.948	Fatty acid esters	0.396	Acyl carnitines	0.790	Acyl carnitines	0.790	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	526.483	862	14.361	875373092483288182	875366983412321929	875366983412321928	A15_152948	
1	C36H70N2O8	[M + K]+	C36H70KN2O8+	Amino acids and Peptides	0.613	Oligopeptides	0.869	Lipopeptides	0.527	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.862	Amino acids and derivatives	0.850	Alpha amino acids and derivatives	0.558	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	697.479	862	14.362	875373325812423960	875355517493047060	875355517493047059	A15_151450	
1	C36H70N2O8	[M + K]+	C36H70KN2O8+	Amino acids and Peptides	0.613	Oligopeptides	0.869	Lipopeptides	0.527	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.862	Amino acids and derivatives	0.850	Alpha amino acids and derivatives	0.558	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	697.479	862	14.362	875373136976465835	875366983068388929	875366983064194624	A15_151450	
1	C35H64O4	[M + H]+	C35H65O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.992	Glycerolipids	0.994	Diradylglycerols	0.993	Diacylglycerols	0.996	1,2-diacylglycerols	0.986	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	549.487	862	14.366	875373114843123194	875355517417549572	875355517413355267	A15_151257	
1	C35H64O4	[M + H]+	C35H65O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.992	Glycerolipids	0.994	Diradylglycerols	0.993	Diacylglycerols	0.996	1,2-diacylglycerols	0.986	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	549.487	862	14.366	875373094966316212	875366982988697137	875366982988697136	A15_151257	
1	C39H74NO7P	[M + H]+	C39H75NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.998	Glycerophosphocholines	0.986	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.570	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.570	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Glycerol vinyl ethers; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-(1Z-alkenyl),2-acyl-glycerophosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	700.526	863	14.378	875373092659448957	875355516863901332	875355516863901331	A15_149774	
1	C39H74NO7P	[M + H]+	C39H75NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.998	Glycerophosphocholines	0.986	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.570	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.570	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Glycerol vinyl ethers; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-(1Z-alkenyl),2-acyl-glycerophosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	700.526	863	14.378	875373095146671299	875366982443437505	875366982443437504	A15_149774	
1	C42H79NO8	[M + K]+	C42H79KNO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	0.996	Lipids and lipid-like molecules	0.987	Sphingolipids	0.978	Glycosphingolipids	0.966	Neutral glycosphingolipids	0.959	Glycosyl-N-acylsphingosines	0.957	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	764.544	863	14.384	875373135244218204	875355517115559620	875355517115559619	A15_150539	
1	C42H79NO8	[M + K]+	C42H79KNO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	0.996	Lipids and lipid-like molecules	0.987	Sphingolipids	0.978	Glycosphingolipids	0.966	Neutral glycosphingolipids	0.959	Glycosyl-N-acylsphingosines	0.957	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	764.544	863	14.384	875373130714369812	875366982678318577	875366982678318576	A15_150539	
1	C35H64O4	[M + H]+	C35H65O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.999	Lipids and lipid-like molecules	0.988	Glycerolipids	0.996	Diradylglycerols	0.987	Diacylglycerols	0.994	1,2-diacylglycerols	0.970	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	549.487	864	14.394	875373126499094161	875355517916671848	875355517916671847	A15_153034	
1	C35H64O4	[M + H]+	C35H65O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.999	Lipids and lipid-like molecules	0.988	Glycerolipids	0.996	Diradylglycerols	0.987	Diacylglycerols	0.994	1,2-diacylglycerols	0.970	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	549.487	864	14.394	875373138335420386	875366983471042197	875366983471042196	A15_153034	
1	C36H66O4	[M + H]+	C36H67O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.995	Glycerolipids	0.998	Diradylglycerols	0.997	Diacylglycerols	0.998	1,2-diacylglycerols	0.989	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	563.503	864	14.399	875373170199548432	875355517337857780	875355517337857779	A15_151072	
1	C36H66O4	[M + H]+	C36H67O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.995	Glycerolipids	0.998	Diradylglycerols	0.997	Diacylglycerols	0.998	1,2-diacylglycerols	0.989	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	563.503	864	14.399	875373161047576916	875366982913199649	875366982913199648	A15_151072	
1	C35H67N9O7	[M + H]+	C35H68N9O7+	Amino acids and Peptides	0.992	Oligopeptides	0.996	Linear peptides	0.483	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.987	Peptides	0.779	Peptides	0.779	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	726.530	864	14.403	875373177367614131	875355517191057108	875355517191057107	A15_150587	
1	C35H67N9O7	[M + H]+	C35H68N9O7+	Amino acids and Peptides	0.992	Oligopeptides	0.996	Linear peptides	0.483	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.987	Peptides	0.779	Peptides	0.779	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	726.530	864	14.403	875373121369460233	875366982758010369	875366982758010368	A15_150587	
1	C40H74FNO8	[M + Na]+	C40H74FNNaO8+	Fatty acids	1.000	Glycerolipids	0.906	Glycerophosphoserines	0.043	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.886	Amino acids and derivatives	0.885	Alpha amino acids	0.687	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Organofluorides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acids; Amines; Primary amines; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	738.529	864	14.403	875373130504654561	875355517740511044	875355517740511043	A15_152414	
1	C40H74FNO8	[M + Na]+	C40H74FNNaO8+	Fatty acids	1.000	Glycerolipids	0.906	Glycerophosphoserines	0.043	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.886	Amino acids and derivatives	0.885	Alpha amino acids	0.687	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Organofluorides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acids; Amines; Primary amines; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	738.529	864	14.403	875373160313573664	875366983299075697	875366983294881392	A15_152414	
1	C33H65NO4	[M + H]+	C33H66NO4+	Fatty acids	0.997	Spingolipids	0.911	Neutral glycosphingolipids	0.543	Lipids and lipid-like molecules	0.822	Fatty Acyls	0.768					Fatty Acyls	0.768	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	540.498	864	14.407	875373138486415339	875355517509824280	875355517509824279	A15_151533	
