formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C50H91N3O4	[M + H]+	C50H92N3O4+		0.587	70.094	70.094	0.000	29	0.706	-1.042	2.432	5.712		798.713	1165	19.416	875375821616272834	875366999958854493	875366999958854492	A15_206653	
1	C51H89NOS	[M + H]+	C51H90NOS+		0.990	72.489	72.489	0.000	23	0.721	0.792	2.027	5.327		764.678	1166	19.431	875375822266389979	875355535297870936	875355535297870935	A15_207597	
1	C51H89NOS	[M + H]+	C51H90NOS+		0.990	72.489	72.489	0.000	23	0.721	0.792	2.027	5.327		764.678	1166	19.431	875375822417384926	875367000143403909	875367000143403908	A15_207597	
1	C47H84B2N4O5	[M + H]+	C47H85B2N4O5+		0.729	127.665	127.665	0.000	34	0.618	1.409	1.650	4.433		805.681	1166	19.431	875375864649832398	875355535574695064	875355535574695063	A15_208776	
1	C47H84B2N4O5	[M + H]+	C47H85B2N4O5+		0.729	127.665	127.665	0.000	34	0.618	1.409	1.650	4.433		805.681	1166	19.431	875375831711962701	875367000441199557	875367000441199556	A15_208776	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.847	41.963	41.963	0.000	14	0.090	-1.314	1.396	-1.104		800.727	1166	19.434	875375823067502052	875355535142681652	875355535142681651	A15_206800	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.847	41.963	41.963	0.000	14	0.090	-1.314	1.396	-1.104		800.727	1166	19.434	875375822710986209	875366999975631713	875366999975631712	A15_206800	
1	C48H90O6	[M + H]+	C48H91O6+		0.997	145.468	145.468	0.000	29	0.694	0.117	1.623	-8.170		763.675	1166	19.436	875375878960797800	875355535402728560	875355535402728559	A15_208000	
1	C48H90O6	[M + H]+	C48H91O6+		0.997	145.468	145.468	0.000	29	0.694	0.117	1.623	-8.170		763.675	1166	19.436	875375837823063674	875367000252455837	875367000252455836	A15_208000	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.623	94.313	94.313	0.000	29	0.649	-3.064	3.158	-0.392		800.728	1166	19.441	875375835050628708	875355534953937928	875355534953937927	A15_205653	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.623	94.313	94.313	0.000	29	0.649	-3.064	3.158	-0.392		800.728	1166	19.441	875375837852423835	875366999774305077	875366999774305076	A15_205653	
1	C47H90O9	[M + Na]+	C47H90NaO9+		0.540	4.290	4.290	0.000	0	0.000	2.399	2.399	5.579		821.652	1167	19.446	875375840008296155	875355535092349992	875355535092349991	A15_206209	
1	C47H90O9	[M + Na]+	C47H90NaO9+		0.540	4.290	4.290	0.000	0	0.000	2.399	2.399	5.579		821.652	1167	19.446	875375841916704495	875366999921105749	875366999921105748	A15_206209	
1	C22H19N4O12S4	[M + Na]+	C22H19N4NaO12S4+		1.000	-4.215	-4.215	0.000	0	0.000			4.729		681.981	1167	19.448	875375867736840212	875355535314648156	875355535314648155	A15_207681	
1	C22H19N4O12S4	[M + Na]+	C22H19N4NaO12S4+		1.000	-4.215	-4.215	0.000	0	0.000			4.729		681.981	1167	19.448	875375867875252246	875367000160181129	875367000160181128	A15_207681	
1	C53H97N3O4	[M + H]+	C53H98N3O4+		0.264	131.204	131.204	0.000	41	0.810	0.335	1.122	5.770		840.760	1168	19.463	875375939711097969	875355535847324888	875355535847324887	A15_210850	
1	C53H97N3O4	[M + H]+	C53H98N3O4+		0.264	131.204	131.204	0.000	41	0.810	0.335	1.122	5.770		840.760	1168	19.463	875375964088393155	875367000768355333	875367000764161028	A15_210850	
1	C52H100O5	[M + Na]+	C52H100NaO5+		1.000	112.393	112.393	0.000	35	0.717	-1.832	2.155	-7.628	DG(11:1_38:0)	827.740	1168	19.465	875375840704550635	875355535436283000	875355535436282999	A15_208276	
1	C52H100O5	[M + Na]+	C52H100NaO5+		1.000	112.393	112.393	0.000	35	0.717	-1.832	2.155	-7.628	DG(11:1_38:0)	827.740	1168	19.465	875375841228838637	875367000290204581	875367000290204580	A15_208276	
1	C50H98O5	[M + Na]+	C50H98NaO5+		1.000	44.191	44.191	0.000	21	0.709	-2.674	2.974	0.201		801.731	1168	19.466	875375846853400325	875355535331425376	875355535331425375	A15_207692	
1	C50H98O5	[M + Na]+	C50H98NaO5+		1.000	44.191	44.191	0.000	21	0.709	-2.674	2.974	0.201		801.731	1168	19.466	875375851672655696	875367000176958349	875367000176958348	A15_207692	
1	C55H91NO2	[M + H]+	C55H92NO2+		1.000	10.887	10.887	0.000	7	0.102	-1.477	4.313	0.340		798.713	1169	19.488	875375844961769215	875355535486614660	875355535486614659	A15_208379	
1	C55H91NO2	[M + H]+	C55H92NO2+		1.000	10.887	10.887	0.000	7	0.102	-1.477	4.313	0.340		798.713	1169	19.488	875375848745031447	875367000344730545	875367000344730544	A15_208379	
1	C56H84O4	[M + H]+	C56H85O4+		0.734	7.731	7.731	0.000	3	0.441	5.132	5.132	9.470		821.652	1172	19.527	875375851366471488	875355535536946320	875355535536946319	A15_208560	
1	C56H84O4	[M + H]+	C56H85O4+		0.734	7.731	7.731	0.000	3	0.441	5.132	5.132	9.470		821.652	1172	19.527	875375854323455842	875367000403450813	875367000403450812	A15_208560	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	36.186	36.186	0.000	8	0.165	6.228	6.228	-0.201		508.545	1172	19.535	875375851509077838	875355535058795552	875355535058795551	A15_206135	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	36.186	36.186	0.000	8	0.165	6.228	6.228	-0.201		508.545	1172	19.535	875375854487033712	875366999883357005	875366999883357004	A15_206135	
1	C50H100N2O7	[M + H]+	C50H101N2O7+		0.900	139.269	139.269	0.000	38	0.820	-2.715	2.823	-1.688		841.759	1173	19.550	875375867275466725	875355535796993228	875355535796993227	A15_210550	
1	C50H100N2O7	[M + H]+	C50H101N2O7+		0.900	139.269	139.269	0.000	38	0.820	-2.715	2.823	-1.688		841.759	1173	19.550	875375977761824556	875367000709635065	875367000705440760	A15_210550	
1	C45H84O10	[M + H]+	C45H85O10+		0.986	19.086	19.086	0.000	7	0.419	1.004	1.904	9.805		785.621	1174	19.560	875375869775271960	875355535813770448	875355535813770447	A15_210581	
1	C45H84O10	[M + H]+	C45H85O10+		0.986	19.086	19.086	0.000	7	0.419	1.004	1.904	9.805		785.621	1174	19.560	875375872786782283	875367000726412285	875367000726412284	A15_210581	
1	C33H69BO2	[M + H]+	C33H70BO2+		1.000	29.937	29.937	0.000	7	0.188	4.943	7.645	-9.606		508.545	1174	19.567	875375854940018596	875355535348202596	875355535348202595	A15_207727	
1	C33H69BO2	[M + H]+	C33H70BO2+		1.000	29.937	29.937	0.000	7	0.188	4.943	7.645	-9.606		508.545	1174	19.567	875375855296534440	875367000197929873	875367000197929872	A15_207727	
1	C48H90O5	[M + H]+	C48H91O5+		1.000	169.295	169.295	0.000	35	0.701	1.982	2.291	-7.888		747.680	1174	19.569	875375889060681957	875355535713107128	875355535713107127	A15_209688	
1	C48H90O5	[M + H]+	C48H91O5+		1.000	169.295	169.295	0.000	35	0.701	1.982	2.291	-7.888		747.680	1174	19.569	875375872296048683	875367000592194533	875367000592194532	A15_209688	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	4.313	4.313	0.000	3	0.228	6.738	6.738	-0.215		508.545	1176	19.594	875375879069849738	875355535557917844	875355535553723539	A15_208623	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	4.313	4.313	0.000	3	0.228	6.738	6.738	-0.215		508.545	1176	19.594	875375872417683529	875367000420228033	875367000420228032	A15_208623	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	7.250	7.250	0.000	2	0.122	5.641	5.641	-0.191		508.545	1177	19.613	875375879204067468	875355535696329908	875355535696329907	A15_209506	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	7.250	7.250	0.000	2	0.122	5.641	5.641	-0.191		508.545	1177	19.613	875375977854099276	875367000571223009	875367000571223008	A15_209506	
1	C50H98O5	[M + Na]+	C50H98NaO5+		1.000	77.524	77.524	0.000	20	0.142	-3.130	3.257	0.640		801.731	1177	19.620	875375874338674782	875355535608249504	875355535608249503	A15_208984	
1	C50H98O5	[M + Na]+	C50H98NaO5+		1.000	77.524	77.524	0.000	20	0.142	-3.130	3.257	0.640		801.731	1177	19.620	875375979703787342	875367000478948301	875367000478948300	A15_208984	
1	C47H86N4O6	[M + H]+	C47H87N4O6+		0.860	0.430	0.430	0.000	2	0.515	9.037	9.643	4.050		803.665	1178	19.630	875375980802695084	875355535763438788	875355535763438787	A15_210233	
1	C47H86N4O6	[M + H]+	C47H87N4O6+		0.860	0.430	0.430	0.000	2	0.515	9.037	9.643	4.050		803.665	1178	19.630	875375981595418544	875367000667692017	875367000663497712	A15_210233	
1	C53H95NO2	[M + Na]+	C53H95NNaO2+		0.481	185.940	185.940	0.000	40	0.860	0.911	1.343	1.921		800.727	1178	19.632	875375910749428273	875355535453060220	875355535453060219	A15_208320	
1	C53H95NO2	[M + Na]+	C53H95NNaO2+		0.481	185.940	185.940	0.000	40	0.860	0.911	1.343	1.921		800.727	1178	19.632	875375895800928666	875367000311176105	875367000311176104	A15_208320	
1	C48H97NO7	[M + H]+	C48H98NO7+		0.529	53.858	53.858	0.000	27	0.807	-2.596	2.596	-8.567		800.727	1179	19.644	875375898694998458	875355535679552688	875355535675358383	A15_209385	
1	C48H97NO7	[M + H]+	C48H98NO7+		0.529	53.858	53.858	0.000	27	0.807	-2.596	2.596	-8.567		800.727	1179	19.644	875375912242600523	875367000554445789	875367000550251484	A15_209385	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	25.173	25.173	0.000	9	0.292	8.656	9.093	-0.258		508.545	1180	19.666	875375898829216193	875355535880879328	875355535880879327	A15_211311	
1	C34H69NO	[M + H]+	C34H70NO+		1.000	25.173	25.173	0.000	9	0.292	8.656	9.093	-0.258		508.545	1180	19.666	875375879313119374	875367000806104077	875367000806104076	A15_211311	
1	C47H82O5	[M + H3N + H]+	C47H86NO5+		1.000	97.901	97.901	0.000	31	0.588	0.979	4.072	-0.042	DG(20:3_24:2)	744.650	1183	19.709	875375879556389008	875355535830547668	875355535830547667	A15_210689	
1	C47H82O5	[M + H3N + H]+	C47H86NO5+		1.000	97.901	97.901	0.000	31	0.588	0.979	4.072	-0.042	DG(20:3_24:2)	744.650	1183	19.709	875375879862573202	875367000747383809	875367000747383808	A15_210689	
1	C41H77NO9	[M + H]+	C41H78NO9+		1.000	56.071	56.071	0.000	12	0.651	1.737	2.138	2.335		728.569	1183	19.716	875375886346967235	875355535503391880	875355535503391879	A15_208526	
1	C41H77NO9	[M + H]+	C41H78NO9+		1.000	56.071	56.071	0.000	12	0.651	1.737	2.138	2.335		728.569	1183	19.716	875375892932024648	875367000365702069	875367000365702068	A15_208526	
1	C50H98O5	[M + Na]+	C50H98NaO5+		1.000	78.667	78.667	0.000	19	0.160	-3.410	3.410	0.709		801.731	1187	19.790	875375893951240561	875355535981542648	875355535981542647	A15_212092	
1	C50H98O5	[M + Na]+	C50H98NaO5+		1.000	78.667	78.667	0.000	19	0.160	-3.410	3.410	0.709		801.731	1187	19.790	875375895117257095	875367000919350309	875367000919350308	A15_212092	
1	C16H16Br5FO3	[M + H]+	C16H17Br5FO3+		1.000	68.381	68.381	0.000	14	0.665	6.050	6.050	-3.652		670.705	1188	19.802	875375894567803260	875355550556752096	875355550556752095	A15_OE21-4-POS_217784	
1	C16H16Br5FO3	[M + H]+	C16H17Br5FO3+		1.000	68.381	68.381	0.000	14	0.665	6.050	6.050	-3.652		670.705	1188	19.802	875375912846580306	875367015393896461	875367015393896460	A15_OE21-4-POS_217784	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.821	57.337	57.337	0.000	18	0.180	-3.580	3.580	-0.931		800.727	1189	19.820	875375895935146410	875355536019291392	875355536019291391	A15_212183	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.821	57.337	57.337	0.000	18	0.180	-3.580	3.580	-0.931		800.727	1189	19.820	875375896857893302	875367000957099053	875367000957099052	A15_212183	
1	C50H84N4O5	[M + H]+	C50H85N4O5+		0.613	8.298	8.298	0.000	5	0.867	13.423	13.423	3.249		821.654	1190	19.828	875375894949484929	875355535864102108	875355535864102107	A15_211110	
1	C50H84N4O5	[M + H]+	C50H85N4O5+		0.613	8.298	8.298	0.000	5	0.867	13.423	13.423	3.249		821.654	1190	19.828	875375898929879491	875367000785132553	875367000785132552	A15_211110	
1	C47H90O9	[M + Na]+	C47H90NaO9+		0.696	4.205	4.205	0.000	0	0.000	3.258	3.258	7.933		821.654	1191	19.849	875375895494744466	875355535947988208	875355535947988207	A15_211955	
1	C47H90O9	[M + Na]+	C47H90NaO9+		0.696	4.205	4.205	0.000	0	0.000	3.258	3.258	7.933		821.654	1191	19.849	875375896027421102	875367000881601565	875367000881601564	A15_211955	
1	C48H82O3	[M + K]+	C48H82KO3+		0.997	29.487	29.487	0.000	16	0.144	3.741	4.144	4.341		745.593	1193	19.886	875375899743574495	875355536036068612	875355536036068611	A15_212188	
1	C48H82O3	[M + K]+	C48H82KO3+		0.997	29.487	29.487	0.000	16	0.144	3.741	4.144	4.341		745.593	1193	19.886	875375901886863880	875367000978070577	875367000978070576	A15_212188	
1	C47H90O9	[M + Na]+	C47H90NaO9+		0.618	4.019	4.019	0.000	0	0.000	4.989	4.989	7.643		821.654	1194	19.903	875375902486649372	875355536103177492	875355536103177491	A15_213355	
1	C47H90O9	[M + Na]+	C47H90NaO9+		0.618	4.019	4.019	0.000	0	0.000	4.989	4.989	7.643		821.654	1194	19.903	875375901320632826	875367001053568065	875367001049373760	A15_213355	
1	C44H89F2NO	[M + H]+	C44H90F2NO+		1.000	68.006	68.006	0.000	25	0.748	1.790	2.701	3.962		686.701	1196	19.928	875375900209142259	875355550586112228	875355550586112227	A15_OE21-4-POS_218824	
1	C44H89F2NO	[M + H]+	C44H90F2NO+		1.000	68.006	68.006	0.000	25	0.748	1.790	2.701	3.962		686.701	1196	19.928	875375903510059562	875367015414867985	875367015414867984	A15_OE21-4-POS_218824	
1	C46H71NO8	[M + H]+	C46H72NO8+		0.662	14.193	14.193	0.000	4	0.789	0.864	1.460	0.090		766.525	1196	19.940	875375913286982231	875355535780216008	875355535780216007	A15_210364	
1	C46H71NO8	[M + H]+	C46H72NO8+		0.662	14.193	14.193	0.000	4	0.789	0.864	1.460	0.090		766.525	1196	19.940	875375913362479754	875367000688663541	875367000688663540	A15_210364	
1	C49H74O4	[M + H]+	C49H75O4+		0.994	63.889	63.889	0.000	31	0.772	3.279	3.743	-0.726		727.565	1198	19.960	875375930412325832	875355536002514172	875355536002514171	A15_212179	
1	C49H74O4	[M + H]+	C49H75O4+		0.994	63.889	63.889	0.000	31	0.772	3.279	3.743	-0.726		727.565	1198	19.960	875375918798297880	875367000940321833	875367000940321832	A15_212179	
1	C48H93NO8	[M + Na]+	C48H93NNaO8+		0.905	4.072	4.072	0.000	1	0.249	1.131	1.131	2.564		834.681	1198	19.969	875375921386183511	875355535914433768	875355535914433767	A15_211671	
1	C48H93NO8	[M + Na]+	C48H93NNaO8+		0.905	4.072	4.072	0.000	1	0.249	1.131	1.131	2.564		834.681	1198	19.969	875375912179685953	875367000843852821	875367000843852820	A15_211671	
1	C44H82O7	[M + Na]+	C44H82NaO7+		0.877	15.965	15.965	0.000	1	0.602	1.039	1.039	-2.772		745.593	1198	19.970	875375918525668080	875355536392584532	875355536392584531	A15_214305	
1	C44H82O7	[M + Na]+	C44H82NaO7+		0.877	15.965	15.965	0.000	1	0.602	1.039	1.039	-2.772		745.593	1198	19.970	875375937458756667	875367001351363713	875367001351363712	A15_214305	
1	C51H72O4	[M + H]+	C51H73O4+		0.797	41.092	41.092	0.000	13	0.633	2.223	2.446	-4.059		749.547	1198	19.971	875375924477385569	875355535931210988	875355535931210987	A15_211927	
1	C51H72O4	[M + H]+	C51H73O4+		0.797	41.092	41.092	0.000	13	0.633	2.223	2.446	-4.059		749.547	1198	19.971	875375917594532541	875367000864824345	875367000864824344	A15_211927	
1	C44H83NO5	[M + K]+	C44H83KNO5+		0.981	66.573	66.573	0.000	28	0.819	1.041	1.287	0.666		744.591	1199	19.980	875375933222509563	875355536069623052	875355536069623051	A15_212364	
1	C44H83NO5	[M + K]+	C44H83KNO5+		0.981	66.573	66.573	0.000	28	0.819	1.041	1.287	0.666		744.591	1199	19.980	875375937257430044	875367001015819321	875367001015819320	A15_212364	
1	C45H88NO7P	[M + H]+	C45H89NO7P+		1.000	34.196	34.196	0.000	18	0.762	0.016	2.557	0.633		786.638	1199	19.981	875375934078147610	875355535897656548	875355535897656547	A15_211473	
1	C45H88NO7P	[M + H]+	C45H89NO7P+		1.000	34.196	34.196	0.000	18	0.762	0.016	2.557	0.633		786.638	1199	19.981	875375938301811811	875367000822881297	875367000822881296	A15_211473	
1	C48H93NO8	[M + Na]+	C48H93NNaO8+		0.652	5.946	5.946	0.000	1	0.299	-6.764	6.764	3.022		834.682	1202	20.033	875375920811563851	875355536119954712	875355536119954711	A15_213455	
1	C48H93NO8	[M + Na]+	C48H93NNaO8+		0.652	5.946	5.946	0.000	1	0.299	-6.764	6.764	3.022		834.682	1202	20.033	875375939149061221	875367001070345285	875367001070345284	A15_213455	
1	C37H72BN7O6Si	[M + H]+	C37H73BN7O6Si+		1.000	24.558	24.558	0.000	14	0.501	-0.467	4.965	-6.057		749.547	1203	20.058	875375958811958575	875355536359030092	875355536359030091	A15_214252	
1	C37H72BN7O6Si	[M + H]+	C37H73BN7O6Si+		1.000	24.558	24.558	0.000	14	0.501	-0.467	4.965	-6.057		749.547	1203	20.058	875375970644090421	875367001313614969	875367001313614968	A15_214252	
1	C47H79NO4	[M + Na]+	C47H79NNaO4+		0.769	100.208	100.208	0.000	39	0.900	1.047	1.496	1.163		744.591	1207	20.114	875375942240263345	875355536342252872	875355536342252871	A15_214251	
1	C47H79NO4	[M + Na]+	C47H79NNaO4+		0.769	100.208	100.208	0.000	39	0.900	1.047	1.496	1.163		744.591	1207	20.114	875375961349512546	875367001296837749	875367001292643444	A15_214251	
1	C46H71NO8	[M + H]+	C46H72NO8+		0.134	12.885	12.885	0.000	1	0.715	0.637	0.637	-0.056		766.525	1207	20.115	875375969977196034	875355536275143992	875355536275143991	A15_214127	
1	C46H71NO8	[M + H]+	C46H72NO8+		0.134	12.885	12.885	0.000	1	0.715	0.637	0.637	-0.056		766.525	1207	20.115	875375952365313276	875367001221340261	875367001221340260	A15_214127	
1	C43H72O11	[M + H]+	C43H73O11+		0.436	4.065	4.065	0.000	0	0.000	4.574	4.574	8.780		765.521	1207	20.116	875375963438276022	875355536308698432	875355536308698431	A15_214175	
1	C43H72O11	[M + H]+	C43H73O11+		0.436	4.065	4.065	0.000	0	0.000	4.574	4.574	8.780		765.521	1207	20.116	875375984204275716	875367001259089005	875367001259089004	A15_214175	
1	C43H64O4	[M + H]+	C43H65O4+		0.744	30.808	30.808	0.000	7	0.473	4.030	6.551	-0.432		645.487	1207	20.117	875375942189931667	875355536291921212	875355536291921211	A15_214173	
1	C43H64O4	[M + H]+	C43H65O4+		0.744	30.808	30.808	0.000	7	0.473	4.030	6.551	-0.432		645.487	1207	20.117	875375972594441869	875367001238117481	875367001238117480	A15_214173	
1	C49H74O4	[M + H]+	C49H75O4+		0.968	54.176	54.176	0.000	27	0.817	2.109	2.388	-1.052		727.565	1208	20.136	875376006459253222	875355536325475652	875355536325475651	A15_214250	
1	C49H74O4	[M + H]+	C49H75O4+		0.968	54.176	54.176	0.000	27	0.817	2.109	2.388	-1.052		727.565	1208	20.136	875375977640189690	875367001275866225	875367001275866224	A15_214250	
1	C47H79NO4	[M + Na]+	C47H79NNaO4+		0.574	111.664	111.664	0.000	43	0.896	1.759	2.400	1.112		744.591	1210	20.159	875375962880433544	875355536530996596	875355536530996595	A15_215414	
1	C47H79NO4	[M + Na]+	C47H79NNaO4+		0.574	111.664	111.664	0.000	43	0.896	1.759	2.400	1.112		744.591	1210	20.159	875375976847466188	875367001498164385	875367001498164384	A15_215414	
1	C48H90O5	[M + H]+	C48H91O5+		1.000	121.931	121.931	0.000	36	0.725	2.369	2.793	-7.969		747.680	1210	20.161	875375975589174955	875355536052845832	875355536052845831	A15_212277	
1	C48H90O5	[M + H]+	C48H91O5+		1.000	121.931	121.931	0.000	36	0.725	2.369	2.793	-7.969		747.680	1210	20.161	875375990600589425	875367000994847797	875367000994847796	A15_212277	
1	C50H98O8	[M + H]+	C50H99O8+		0.982	34.067	34.067	0.000	10	0.171	-1.798	2.567	7.087		827.739	1211	20.179	875375980777529238	875355535964765428	875355535964765427	A15_212025	
1	C50H98O8	[M + H]+	C50H99O8+		0.982	34.067	34.067	0.000	10	0.171	-1.798	2.567	7.087		827.739	1211	20.179	875375966869216741	875367000902573089	875367000902573088	A15_212025	
1	C39H77NO6	[M + H]+	C39H78NO6+		1.000	61.335	61.335	0.000	22	0.748	0.113	2.751	-1.043		656.582	1212	20.193	875375987261923397	875355536220618028	875355536220618027	A15_214067	
1	C39H77NO6	[M + H]+	C39H78NO6+		1.000	61.335	61.335	0.000	22	0.748	0.113	2.751	-1.043		656.582	1212	20.193	875375983432523756	875367001166814297	875367001166814296	A15_214067	
1	C40H79N3O3S	[M + H]+	C40H80N3O3S+		1.000	89.367	89.367	0.000	29	0.587	0.578	3.266	9.504		682.598	1212	20.202	875375967594831354	875355536187063588	875355536187063587	A15_213892	
1	C40H79N3O3S	[M + H]+	C40H80N3O3S+		1.000	89.367	89.367	0.000	29	0.587	0.578	3.266	9.504		682.598	1212	20.202	875375976142823108	875367001129065553	875367001124871248	A15_213892	
1	C44H87N5	[M + H]+	C44H88N5+		1.000	50.926	50.926	0.000	23	0.722	0.806	1.630	-2.525		686.702	1216	20.271	875375968450469372	875355550602889448	875355550602889447	A15_OE21-4-POS_221738	
1	C44H87N5	[M + H]+	C44H88N5+		1.000	50.926	50.926	0.000	23	0.722	0.806	1.630	-2.525		686.702	1216	20.271	875375976759385798	875367015431645205	875367015431645204	A15_OE21-4-POS_221738	
1	C50H98O8	[M + H]+	C50H99O8+		1.000	44.867	44.867	0.000	18	0.700	-2.172	2.330	7.482		827.740	1217	20.281	875375993737928873	875355536375807312	875355536375807311	A15_214293	
1	C50H98O8	[M + H]+	C50H99O8+		1.000	44.867	44.867	0.000	18	0.700	-2.172	2.330	7.482		827.740	1217	20.281	875375980756557697	875367001330392189	875367001330392188	A15_214293	
1	C48H90O5	[M + H]+	C48H91O5+		1.000	172.472	172.472	0.000	38	0.800	1.918	2.182	-8.108		747.680	1217	20.286	875375982438473669	875355536447110496	875355536447110495	A15_215080	
1	C48H90O5	[M + H]+	C48H91O5+		1.000	172.472	172.472	0.000	38	0.800	1.918	2.182	-8.108		747.680	1217	20.286	875375994807476439	875367001410083981	875367001410083980	A15_215080	
1	C48H92O6	[M + H]+	C48H93O6+		1.000	84.290	84.290	0.000	33	0.510	3.485	3.485	-8.514		765.690	1219	20.324	875375985944911917	875355536241589552	875355536241589551	A15_214068	
1	C48H92O6	[M + H]+	C48H93O6+		1.000	84.290	84.290	0.000	33	0.510	3.485	3.485	-8.514		765.690	1219	20.324	875376010666140205	875367001183591517	875367001183591516	A15_214068	
1	C39H81NO6	[M + Na]+	C39H81NNaO6+		0.664	18.458	18.458	0.000	12	0.618	-1.036	5.272	3.473		682.598	1220	20.333	875375990306988137	875355536480664936	875355536480664935	A15_215140	
1	C39H81NO6	[M + Na]+	C39H81NNaO6+		0.664	18.458	18.458	0.000	12	0.618	-1.036	5.272	3.473		682.598	1220	20.333	875376013803479683	875367001443638421	875367001443638420	A15_215140	
1	C50H93N3O4	[M + H]+	C50H94N3O4+		0.524	45.184	45.184	0.000	33	0.818	-0.397	2.513	4.349		800.727	1221	20.344	875375980316155766	875355536203840808	875355536203840807	A15_214035	
1	C50H93N3O4	[M + H]+	C50H94N3O4+		0.524	45.184	45.184	0.000	33	0.818	-0.397	2.513	4.349		800.727	1221	20.344	875375983977783289	875367001145842773	875367001145842772	A15_214035	
1	C41H76O5	[M + Na]+	C41H76NaO5+		0.531	4.398	4.398	0.000	0	0.000	-1.218	1.218	6.342		671.563	1229	20.477	875375985114439697	875355536686185880	875355536686185879	A15_217247	
1	C41H76O5	[M + Na]+	C41H76NaO5+		0.531	4.398	4.398	0.000	0	0.000	-1.218	1.218	6.342		671.563	1229	20.477	875375995138826494	875367001665936581	875367001665936580	A15_217247	
1	C40H83N3O3	[M + H]+	C40H84N3O3+		0.970	12.547	12.547	0.000	1	0.258	-1.683	1.683	1.334		654.652	1230	20.492	875375985240268832	875355536619077000	875355536614882695	A15_216261	
1	C40H83N3O3	[M + H]+	C40H84N3O3+		0.970	12.547	12.547	0.000	1	0.258	-1.683	1.683	1.334		654.652	1230	20.492	875375996338397493	875367001594633397	875367001594633396	A15_216261	
1	C16H16Br5FO3	[M + H]+	C16H17Br5FO3+		1.000	56.483	56.483	0.000	11	0.646	5.151	5.151	-2.459		670.706	1230	20.505	875375993255583903	875355550619666668	875355550619666667	A15_OE21-4-POS_223991	
1	C16H16Br5FO3	[M + H]+	C16H17Br5FO3+		1.000	56.483	56.483	0.000	11	0.646	5.151	5.151	-2.459		670.706	1230	20.505	875375987115122747	875367015452616729	875367015452616728	A15_OE21-4-POS_223991	
1	C42H85NO4	[M + H]+	C42H86NO4+		1.000	50.515	50.515	0.000	11	0.516	2.911	2.911	-0.315		668.655	1233	20.543	875375987488415825	875355536514219376	875355536514219375	A15_215297	
1	C42H85NO4	[M + H]+	C42H86NO4+		1.000	50.515	50.515	0.000	11	0.516	2.911	2.911	-0.315		668.655	1233	20.543	875375988042063961	875367001481387165	875367001481387164	A15_215297	
1	C36H73NO	[M + H]+	C36H74NO+		0.841	2.019	2.019	0.000	1	0.143	-1.924	4.588	-0.157		536.576	1236	20.601	875375996535529804	875355536463887716	875355536463887715	A15_215102	
1	C36H73NO	[M + H]+	C36H74NO+		0.841	2.019	2.019	0.000	1	0.143	-1.924	4.588	-0.157		536.576	1236	20.601	875375996644581711	875367001426861201	875367001426861200	A15_215102	
1	C50H93N3O4	[M + H]+	C50H94N3O4+		0.732	139.565	139.565	0.000	35	0.855	1.799	1.799	4.494		800.727	1237	20.611	875376012155118167	875355536702963100	875355536702963099	A15_217347	
1	C50H93N3O4	[M + H]+	C50H94N3O4+		0.732	139.565	139.565	0.000	35	0.855	1.799	1.799	4.494		800.727	1237	20.611	875376013950280351	875367001686908105	875367001686908104	A15_217347	
1	C37H64N6O2	[M + Na]+	C37H64N6NaO2+		1.000	111.153	111.153	0.000	18	0.545	4.683	4.924	8.293		647.504	1237	20.614	875375988335665249	875355536669408660	875355536669408659	A15_217046	
1	C37H64N6O2	[M + Na]+	C37H64N6NaO2+		1.000	111.153	111.153	0.000	18	0.545	4.683	4.924	8.293		647.504	1237	20.614	875375988918673509	875367001649159361	875367001649159360	A15_217046	
1	C37H75NO4S	[M + H]+	C37H76NO4S+		0.996	102.848	102.848	0.000	25	0.683	2.067	3.310	-0.054		630.549	1238	20.632	875375995172380941	875355536874929604	875355536874929603	A15_218507	
1	C37H75NO4S	[M + H]+	C37H76NO4S+		0.996	102.848	102.848	0.000	25	0.683	2.067	3.310	-0.054		630.549	1238	20.632	875375993977004223	875367001871457521	875367001871457520	A15_218507	
