soil_id,feature_id,soil_pepmass,phylum,kingdom,max_cosine,confirmed
27,NEG_35399,619.0397085750695,Actinomycetota,Bacteria,0.5360684073803446,False
28,NEG_76163,833.0501168097773,Bacillota,Bacteria,0.0,False
32,NEG_80693,855.0317079113277,Bacillota,Bacteria,0.6586509088048098,False
33,NEG_38876,641.0218622429699,Bacillota,Bacteria,0.9194834819292057,True
48,NEG_9335,405.0294274140056,Actinomycetota,Bacteria,0.994303127381457,True
63,NEG_13920,448.99354755088,Evosea,Protozoa,0.9025528596246356,True
504,NEG_4906,343.08288764926937,Actinomycetota,Bacteria,0.3596908445391699,False
765,NEG_5083,347.1505458964146,Actinomycetota,Bacteria,0.5349686591910496,False
954,NEG_9352,405.1924383636261,Basidiomycota,Fungi,0.9090749310892134,True
957,NEG_16426,469.2447724383579,Streptophyta,Plantae,0.16305961190799106,False
983,NEG_8094,391.1768025189145,Arthropoda,Animalia,0.14938809582347817,False
1071,NEG_5924,363.1819815003328,Arthropoda,Animalia,0.051395459628971435,False
1162,NEG_14161,451.234365376011,Chlorophyta,Plantae,0.03667653588253661,False
1228,NEG_4806,341.19740306815885,Actinomycetota,Bacteria,0.3147007483935058,False
1244,NEG_4920,343.21299079784126,Actinomycetota,Bacteria,0.7878452684193267,True
1218,NEG_6812,375.1817742156318,Arthropoda,Animalia,0.19540375949424427,False
1253,NEG_4095,329.06719412628127,Actinomycetota,Bacteria,0.5951406061442668,False
1252,NEG_4627,339.1817041994435,Basidiomycota,Fungi,0.23185930150675008,False
1338,NEG_25642,549.2710912456638,Chlorophyta,Plantae,0.0,False
1326,NEG_8096,391.213071145076,Actinomycetota,Bacteria,0.3722771798884146,False
1323,NEG_2523,303.1453384965773,Evosea,Protozoa,0.8809246246235911,True
801,NEG_12164,433.22312498427385,Streptophyta,Plantae,0.29668082242410587,False
1400,NEG_8438,395.2079054242791,Streptophyta,Plantae,0.1904467823295539,False
1351,NEG_6041,365.1973063776259,Actinomycetota,Bacteria,0.4949707350904558,False
1367,NEG_23778,533.276700491614,Basidiomycota,Fungi,0.02599702232934967,False
1415,NEG_3175,313.03612530713195,Streptophyta,Plantae,0.4126854467387217,False
1423,NEG_5028,345.22862780040737,Arthropoda,Animalia,0.8393739091942993,True
1427,NEG_6921,377.1973526509936,Arthropoda,Animalia,0.05096670716894131,False
1478,NEG_3575,321.17117090827975,Chlorophyta,Plantae,0.553654915603939,False
1561,NEG_5762,359.163057767737,Chlorophyta,Plantae,0.11046891726896016,False
1556,NEG_5010,345.1710942452942,Arthropoda,Animalia,0.33978961392015683,False
1680,NEG_7080,379.2128744928936,Bacillota,Bacteria,0.574888542016924,False
1633,NEG_6194,367.2132066084116,Chlorophyta,Plantae,0.4888733021259639,False
1670,NEG_5094,347.186832915544,Actinomycetota,Bacteria,0.7563073418350151,True
1659,NEG_21947,517.282137866116,Basidiomycota,Fungi,0.08176547720164595,False
1671,NEG_6384,369.2286726866574,Actinomycetota,Bacteria,0.7139995307684947,True
1676,NEG_3695,323.18684706266487,Actinomycetota,Bacteria,0.6073195108484499,False
1761,NEG_4174,330.2371187089123,Actinomycetota,Bacteria,0.8956146164117263,True
1704,NEG_20618,505.2817221581364,Basidiomycota,Fungi,0.056421488891407176,False
1709,NEG_4134,329.2337256032183,Actinomycetota,Bacteria,0.9165866537224436,True
1825,NEG_24051,535.3280959316015,Basidiomycota,Fungi,0.08740011269367294,False
1714,NEG_5704,357.2286398886467,Streptophyta,Plantae,0.12395564760254149,False
1769,NEG_20366,503.30262573372767,Basidiomycota,Fungi,0.2644293378947821,False
1801,NEG_3970,327.2181106175439,Actinomycetota,Bacteria,0.6922313858995817,False
1809,NEG_10703,419.2441773485074,Basidiomycota,Fungi,0.34696877214805333,False
1815,NEG_22449,521.312461505242,Basidiomycota,Fungi,0.24265981149168409,False
1813,NEG_5190,349.2024897544538,Actinomycetota,Bacteria,0.6576967018097537,False
1816,NEG_3831,325.20245677730924,Actinomycetota,Bacteria,0.41283607476406836,False
1885,NEG_10149,413.2549171644921,Actinomycetota,Bacteria,0.14601040670876597,False
1912,NEG_2998,311.1869751293094,Actinomycetota,Bacteria,0.6469117842150357,False
2348,NEG_5310,351.21815665768094,Actinomycetota,Bacteria,0.40018189092460715,False
2017,NEG_2632,305.1762400164091,Actinomycetota,Bacteria,0.4341965751468386,False
2030,NEG_4685,339.21786790146416,Streptophyta,Plantae,0.6040168029104621,False
2031,NEG_20914,507.2608495236131,Ascomycota,Fungi,0.49376061646841835,False
2155,NEG_26080,553.2660729479416,Chlorophyta,Plantae,0.7689329087382609,True
2016,NEG_18385,485.2918142495615,Basidiomycota,Fungi,0.36271901999726164,False
2300,NEG_18807,489.286291216602,Ascomycota,Fungi,0.09838096980837059,False
2078,NEG_40190,649.3965025095263,Actinomycetota,Bacteria,0.0804039282651693,False
2164,NEG_2802,309.1712695224029,Actinomycetota,Bacteria,0.6092782844032039,False
2146,NEG_39883,647.3809783190641,Basidiomycota,Fungi,0.22706051791690474,False
2463,NEG_5449,353.233783131689,Actinomycetota,Bacteria,0.7283501330529324,True
2307,NEG_99384,997.5382435971754,Arthropoda,Animalia,0.05773022610118671,False
2191,NEG_40507,651.4110548201508,Basidiomycota,Fungi,0.0,False
2309,NEG_16877,473.2912205703313,Basidiomycota,Fungi,0.47500551341965574,False
2613,NEG_13431,444.2391978747437,Arthropoda,Animalia,0.06025842305768801,False
2275,NEG_5571,355.24949176725096,Arthropoda,Animalia,0.8460703300454311,True
2437,NEG_9515,407.05413521752087,Actinomycetota,Bacteria,0.7792981320763653,True
2507,NEG_37650,633.4017157953466,Basidiomycota,Fungi,0.40978092936081684,False
2541,NEG_57814,749.4490736771563,Chlorophyta,Plantae,0.0,False
2294,NEG_4937,343.2492113709153,Actinomycetota,Bacteria,0.8792938188347044,True
2496,NEG_8467,395.24413904099055,Basidiomycota,Fungi,0.6994796263411052,False
2636,NEG_19288,493.2444898137359,Streptophyta,Plantae,0.8363710675217315,True
2539,NEG_2705,307.19190001508025,Actinomycetota,Bacteria,0.4989801002880412,False
2588,NEG_21011,507.3330320213868,Ascomycota,Fungi,0.21760191828199632,False
2557,NEG_12201,433.2596082173693,Chlorophyta,Plantae,0.89201720421985,True
2729,NEG_17411,477.2860987548973,Chlorophyta,Plantae,0.0,False
2608,NEG_4312,333.20754904811446,Actinomycetota,Bacteria,0.3589570857317234,False
2433,NEG_3056,311.22313073840564,Actinomycetota,Bacteria,0.9475509991546269,True
2600,NEG_18653,487.3435574875824,Arthropoda,Animalia,0.7286654676470237,True
2648,NEG_4431,335.2232241611745,Actinomycetota,Bacteria,0.5411307413847217,False
2816,NEG_6227,367.2491915539215,Arthropoda,Animalia,0.5525040040674231,False
2858,NEG_5940,363.2181361244839,Actinomycetota,Bacteria,0.7771705461839108,True
2856,NEG_3293,314.24219343679454,Actinomycetota,Bacteria,0.9505804178390881,True
2893,NEG_3147,312.2265702590305,Actinomycetota,Bacteria,0.9775570106596054,True
2860,NEG_3245,313.23880680524667,Actinomycetota,Bacteria,0.9857391264396461,True
2970,NEG_5100,347.19965370138067,Arthropoda,Animalia,0.35684001626231887,False
3004,NEG_3841,325.2387418524159,Arthropoda,Animalia,0.5549006403444479,False
3108,NEG_19937,499.3278732218539,Basidiomycota,Fungi,0.16791717627143726,False
3119,NEG_2642,305.2126035170814,Streptophyta,Plantae,0.9392723227060311,True
3121,NEG_2824,309.2075822716885,Actinomycetota,Bacteria,0.985597134925,True
3183,NEG_37331,631.386081276076,Ascomycota,Fungi,0.02031764733883568,False
3160,NEG_4559,337.23883997866426,Chlorophyta,Plantae,0.359692999065496,False
3266,NEG_15043,457.2964246908916,Basidiomycota,Fungi,0.8965065554516699,True
3314,NEG_5772,359.20793894217564,Actinomycetota,Bacteria,0.9381712844421478,True
3326,NEG_11470,426.2655075633947,Arthropoda,Animalia,0.0,False
3419,NEG_35425,619.3264344009419,Basidiomycota,Fungi,0.8595249910429128,True
3392,NEG_5720,357.2651103409658,Basidiomycota,Fungi,0.8787341158868105,True
3424,NEG_4517,337.2010368380604,Basidiomycota,Fungi,0.0,False
3469,NEG_10344,415.270675937349,Actinomycetota,Bacteria,0.2942609873873875,False
3434,NEG_9854,410.2339338762917,Actinomycetota,Bacteria,0.0,False
3452,NEG_94729,947.5383813627686,Streptophyta,Plantae,0.0,False
3533,NEG_5015,345.18395358614475,Actinomycetota,Bacteria,0.20715403729674864,False
3569,NEG_57402,747.4275786033079,Actinomycetota,Bacteria,0.0,False
3550,NEG_3421,317.2124016474687,Actinomycetota,Bacteria,0.6859444422498912,False
3557,NEG_24519,539.3155164821516,Actinomycetota,Bacteria,0.07529769928414565,False
3626,NEG_18282,484.27077855998016,Basidiomycota,Fungi,0.0,False
3656,NEG_3323,315.1967849165433,Arthropoda,Animalia,0.9201968780071876,True
3687,NEG_21948,517.2808520474683,Basidiomycota,Fungi,0.3935107642955303,False
3698,NEG_21554,512.3021159609126,Actinomycetota,Bacteria,0.0034291458933352705,False
3697,NEG_3346,315.25424622488543,Actinomycetota,Bacteria,0.981326468105113,True
3690,NEG_3367,316.2575795431408,Arthropoda,Animalia,0.21274358831923962,False
3693,NEG_3108,312.1725741285841,Actinomycetota,Bacteria,0.990007273957932,True
3717,NEG_2982,311.1692459307348,Actinomycetota,Bacteria,0.9179725397896271,True
3754,NEG_9004,400.2493770131067,Bacillota,Bacteria,0.0,False
3809,NEG_4116,329.1892065120619,Streptophyta,Plantae,0.5442725115590579,False
3846,NEG_18221,483.33296013286696,Basidiomycota,Fungi,0.33941002207726717,False
3795,NEG_19647,496.2708237103161,Actinomycetota,Bacteria,0.07695902883555479,False
3824,NEG_11243,424.2491257372988,Actinomycetota,Bacteria,0.6028563118355317,False
3845,NEG_16435,469.2578835180997,Ascomycota,Fungi,0.8919466414519855,True
3863,NEG_11961,431.2208459229232,Actinomycetota,Bacteria,0.9760874929883542,True
3908,NEG_10894,421.2266979065866,Actinomycetota,Bacteria,0.9642837966003666,True
3907,NEG_3711,323.2230604859649,Chlorophyta,Plantae,0.9667474351466158,True
3906,NEG_5424,353.20080501063813,Actinomycetota,Bacteria,0.9719275349342783,True
3935,NEG_4111,329.17612389694807,Actinomycetota,Bacteria,0.7102775412905478,True
3912,NEG_5765,359.18682685839417,Streptophyta,Plantae,0.45651669172736886,False
3937,NEG_17953,481.3087629292688,Arthropoda,Animalia,0.7880965262087164,True
3931,NEG_10548,417.2861099821803,Arthropoda,Animalia,0.0,False
3910,NEG_5212,349.238647897156,Streptophyta,Plantae,0.15075125057410163,False
3976,NEG_23163,527.3157189155612,Arthropoda,Animalia,0.4352424886174946,False
3958,NEG_5937,363.216063093953,Arthropoda,Animalia,0.9430331466742337,True
3964,NEG_4820,341.23361397390937,Actinomycetota,Bacteria,0.520152755932801,False
3989,NEG_8420,395.152969767232,Basidiomycota,Fungi,0.6032539331330518,False
4022,NEG_11356,425.2913314962616,Basidiomycota,Fungi,0.0,False
4013,NEG_3488,319.2280614760116,Arthropoda,Animalia,0.8526911821253562,True
4074,NEG_19421,494.2526740014744,Ascomycota,Fungi,0.23742564577239117,False
4097,NEG_8673,397.22653395527647,Chlorophyta,Plantae,0.9733427926246184,True
4149,NEG_10372,415.307038454376,Actinomycetota,Bacteria,0.5676620618928482,False
4197,NEG_13105,441.2526015249168,Chlorophyta,Plantae,0.39273768494985095,False
4256,NEG_18376,485.2782868569263,Chlorophyta,Plantae,0.926018120233084,True
4229,NEG_11957,431.2071605864666,Streptophyta,Plantae,0.0,False
4196,NEG_24412,538.3157907755796,Actinomycetota,Bacteria,0.9212977187513215,True
4274,NEG_3850,325.23870922634654,Arthropoda,Animalia,0.9619825953307893,True
4261,NEG_14079,450.26300763898126,Actinomycetota,Bacteria,0.9790875789577019,True
4268,NEG_16150,466.2955536119609,Actinomycetota,Bacteria,0.5641609461833269,False
4271,NEG_6087,365.2699105216716,Basidiomycota,Fungi,0.5099264109518165,False
4279,NEG_38245,637.2313129332587,Chlorophyta,Plantae,0.12598946684302267,False
4280,NEG_24562,539.3589519493436,Basidiomycota,Fungi,0.21908112237668778,False
4286,NEG_17174,475.3068327473212,Basidiomycota,Fungi,0.1845656414097021,False
4294,NEG_3815,325.1847614721762,Actinomycetota,Bacteria,0.9981360289752319,True
4289,NEG_15357,459.3122416191773,Ascomycota,Fungi,0.641955929823643,False
4288,NEG_3662,322.2391003781973,Basidiomycota,Fungi,0.03869301189675807,False
4295,NEG_5735,358.2027731674113,Basidiomycota,Fungi,0.9022092352006779,True
4250,NEG_28367,571.2895444690744,Actinomycetota,Bacteria,0.7715555833458937,True
4320,NEG_23375,529.3044488199234,Actinomycetota,Bacteria,0.1370653995673523,False
4342,NEG_40453,651.352651404968,Streptophyta,Plantae,0.3158690996371953,False
4350,NEG_13511,445.2235629645906,Streptophyta,Plantae,0.0,False
4369,NEG_27863,567.3332487417782,Evosea,Protozoa,0.0,False
4331,NEG_30923,589.338400426556,Actinomycetota,Bacteria,0.0,False
4420,NEG_16724,471.3483730723337,Arthropoda,Animalia,0.9087988477096787,True
4412,NEG_4216,331.2048871653538,Arthropoda,Animalia,0.0,False
4426,NEG_12760,438.26288011098535,Actinomycetota,Bacteria,0.9940883843227386,True
4449,NEG_22016,517.3538252765819,Chlorophyta,Plantae,0.0,False
4428,NEG_5429,353.21306449722886,Basidiomycota,Fungi,0.8576868971472359,True
4457,NEG_11006,422.2679418507755,Basidiomycota,Fungi,0.9460796419300219,True
4473,NEG_4886,342.26498730486907,Bacillota,Bacteria,0.6628798302089633,False
4499,NEG_21217,509.2968505733989,Chlorophyta,Plantae,0.7972924146324899,True
4505,NEG_45961,685.3658824199682,Actinomycetota,Bacteria,0.4654878646177833,False
4521,NEG_4425,335.22189477804227,Actinomycetota,Bacteria,0.8292429999442321,True
4513,NEG_3615,321.24376635370896,Actinomycetota,Bacteria,0.9599136463528842,True
4519,NEG_22156,519.2967299065318,Basidiomycota,Fungi,0.7619783843249429,True
4518,NEG_56124,741.436009473795,Basidiomycota,Fungi,0.19690183450407175,False
4542,NEG_20015,500.2789197201764,Actinomycetota,Bacteria,0.783933226272476,True
4554,NEG_6923,377.21026967919454,Basidiomycota,Fungi,0.9612497886344483,True
4549,NEG_4212,331.1919779232702,Actinomycetota,Bacteria,0.47236313486504444,False
4561,NEG_12188,433.23647932062977,Actinomycetota,Bacteria,0.9784424230789618,True
4621,NEG_6056,365.2317082949514,Basidiomycota,Fungi,0.9676826429840572,True
4576,NEG_17293,476.27880236193295,Actinomycetota,Bacteria,0.9500343786610371,True
4599,NEG_42889,666.0608923514726,Actinomycetota,Bacteria,0.8682297426194465,True
4597,NEG_16061,465.32256593121326,Basidiomycota,Fungi,0.5651634977976632,False
4626,NEG_5327,351.2545336604197,Basidiomycota,Fungi,0.8719151278841757,True
4634,NEG_27475,564.3314039691556,Actinomycetota,Bacteria,0.728618027151263,True
4647,NEG_10320,415.22590351363255,Actinomycetota,Bacteria,0.945000810543649,True
4655,NEG_4958,343.28569717321085,Actinomycetota,Bacteria,0.9199438494675818,True
4644,NEG_15913,464.2781770153383,Actinomycetota,Bacteria,0.9569657129131312,True
4651,NEG_18371,485.2757688700434,Mucoromycota,Fungi,0.9347358427562236,True
4671,NEG_35744,621.2363911279153,Chlorophyta,Plantae,0.47782397746610367,False
4675,NEG_9978,411.3120296001457,Arthropoda,Animalia,0.7728726557849274,True
4690,NEG_16924,473.3277759003959,Arthropoda,Animalia,0.8690960273124131,True
4712,NEG_33361,605.3121548269237,Chlorophyta,Plantae,0.0,False
4720,NEG_21205,509.2858287623425,Actinomycetota,Bacteria,0.7932477796518812,True
4731,NEG_33973,609.3422142524934,Streptophyta,Plantae,0.8078306207016317,True
4734,NEG_35509,619.4223335957123,Basidiomycota,Fungi,0.23896498885294984,False
4778,NEG_26003,552.3316565539527,Actinomycetota,Bacteria,0.8692465068383645,True
4772,NEG_29508,579.3338008665202,Streptophyta,Plantae,0.4780818761664497,False
4774,NEG_20368,503.3021459365286,Basidiomycota,Fungi,0.29874995330800985,False
4802,NEG_27329,563.3227815776911,Actinomycetota,Bacteria,0.0,False
4793,NEG_4521,337.2061609397179,Chlorophyta,Plantae,0.92705695692529,True
4800,NEG_18714,488.3025154090065,Ascomycota,Fungi,0.030291205595138995,False
4814,NEG_21259,509.3398702598384,Mucoromycota,Fungi,0.6834314665230967,False
4815,NEG_11255,424.28394523290495,Arthropoda,Animalia,0.9596697912768813,True
4822,NEG_4658,339.2003604894608,Basidiomycota,Fungi,0.9838595570236952,True
4835,NEG_28905,575.2622330174345,Evosea,Protozoa,0.0,False
4870,NEG_5328,351.2545111029042,Basidiomycota,Fungi,0.2638045678556701,False
4874,NEG_25069,543.4638119797885,Ascomycota,Fungi,0.0,False
4877,NEG_4683,339.2152296766623,Basidiomycota,Fungi,0.9609971362574051,True
4898,NEG_11808,429.3009240298244,Arthropoda,Animalia,0.8971768184241009,True
4954,NEG_11671,428.20806340440384,Actinomycetota,Bacteria,0.0,False
4963,NEG_40143,649.3372752727945,Actinomycetota,Bacteria,0.2032061480208005,False
4997,NEG_22642,523.2686515611144,Streptophyta,Plantae,0.8478993179972059,True
5020,NEG_15046,457.2969234622235,Bacillota,Bacteria,0.24339981694830484,False
5032,NEG_23805,533.3123886975026,Chlorophyta,Plantae,0.0,False
5033,NEG_24656,540.3313611686597,Actinomycetota,Bacteria,0.9721336104254064,True
5046,NEG_8657,397.2022050035407,Actinomycetota,Bacteria,0.0,False
5056,NEG_6829,375.2543758450879,Actinomycetota,Bacteria,0.028564763821272442,False
5061,NEG_4838,341.2700492081396,Ascomycota,Fungi,0.7436415744521739,True
5065,NEG_21211,509.2892114615891,Evosea,Protozoa,0.8180447687088398,True
5072,NEG_7254,381.2316635973435,Chlorophyta,Plantae,0.9317344085556838,True
5088,NEG_4317,333.2207012247878,Actinomycetota,Bacteria,0.21935548798137794,False
5120,NEG_6057,365.2329629679927,Basidiomycota,Fungi,0.7211710255750224,True
5092,NEG_22228,519.3703725810279,Actinomycetota,Bacteria,0.9078331616038855,True
5116,NEG_33339,605.2417618849729,Chlorophyta,Plantae,0.9634654955406641,True
5119,NEG_16867,473.28325669765616,Actinomycetota,Bacteria,0.9992505231824024,True
5128,NEG_17018,474.2865632320876,Actinomycetota,Bacteria,0.0,False
5142,NEG_19778,497.3491394907363,Streptophyta,Plantae,0.0,False
5147,NEG_7758,386.23417598034194,Actinomycetota,Bacteria,0.0,False
5127,NEG_31587,593.3526612349559,Streptophyta,Plantae,0.0,False
5157,NEG_12788,438.2996108119473,Basidiomycota,Fungi,0.8935921567499279,True
5161,NEG_37947,635.3583237916635,Streptophyta,Plantae,0.6334921973118135,False
5160,NEG_14336,452.2788484107858,Actinomycetota,Bacteria,0.9889799331634136,True
5173,NEG_11407,425.3279306445662,Arthropoda,Animalia,0.5821210070597667,False
5175,NEG_40503,651.412658324705,Chlorophyta,Plantae,0.0,False
5179,NEG_4936,343.24945737649364,Actinomycetota,Bacteria,0.9569848220138928,True
5207,NEG_11331,425.2573704641128,Chlorophyta,Plantae,0.675332168884501,False
5201,NEG_27749,566.3471453218307,Actinomycetota,Bacteria,0.972415895565977,True
5202,NEG_13175,441.3227876036888,Arthropoda,Animalia,0.4214811747218452,False
5215,NEG_27587,565.316033485507,Mucoromycota,Fungi,0.506370590274228,False
5209,NEG_9733,409.2365048595522,Actinomycetota,Bacteria,0.9975637258510499,True
5246,NEG_6596,371.31715333033327,Arthropoda,Animalia,0.9121181098004011,True
5245,NEG_8101,391.2261521027065,Streptophyta,Plantae,0.9879248448371675,True
5251,NEG_5528,354.3017718772883,Actinomycetota,Bacteria,0.0,False
5252,NEG_3322,315.1969975864688,Arthropoda,Animalia,0.0,False
5264,NEG_4706,339.2544940872221,Actinomycetota,Bacteria,0.8258429054382265,True
5254,NEG_26248,554.3474674142382,Actinomycetota,Bacteria,0.0,False
5257,NEG_18780,489.2608149054119,Discosea,Protozoa,0.9041976942499059,True
5269,NEG_18798,489.2779353912281,Actinomycetota,Bacteria,0.9335840984849282,True
5270,NEG_16063,465.3218213281141,Arthropoda,Animalia,0.31188154681888075,False
5295,NEG_11809,429.301291319569,Basidiomycota,Fungi,0.23112628980182415,False
5299,NEG_17563,478.2944875540445,Actinomycetota,Bacteria,0.9759812166274874,True
5297,NEG_3261,313.27541007059386,Actinomycetota,Bacteria,0.9175840003508104,True
5308,NEG_3732,323.2596245735812,Actinomycetota,Bacteria,0.7538501798719661,True
5305,NEG_19222,492.3104664099164,Actinomycetota,Bacteria,0.6448880000962035,False
5320,NEG_3871,325.27523021128667,Streptophyta,Plantae,0.2790384892463633,False
5324,NEG_3589,321.2110280471809,Chlorophyta,Plantae,0.7458673161562257,True
5325,NEG_12384,435.2523121858789,Actinomycetota,Bacteria,0.9857034711545094,True
5331,NEG_88910,901.4590302305902,Chlorophyta,Plantae,0.0,False
5347,NEG_24146,536.3003523073484,Actinomycetota,Bacteria,0.33510591553705926,False
5340,NEG_18612,487.30746743719743,Chlorophyta,Plantae,0.3941159107659392,False
5350,NEG_5309,351.2182669487015,Basidiomycota,Fungi,0.138788849958855,False
5351,NEG_29220,577.3163518655286,Streptophyta,Plantae,0.5146005525190219,False
5345,NEG_5278,350.270505590786,Actinomycetota,Bacteria,0.0,False
5357,NEG_3239,313.2391147519963,Actinomycetota,Bacteria,0.7301098839086475,True
5368,NEG_15803,463.3058205698642,Basidiomycota,Fungi,0.09422761288115952,False
5370,NEG_10524,417.2417726713618,Actinomycetota,Bacteria,0.9531349479897577,True
5373,NEG_6259,367.2858354791302,Actinomycetota,Bacteria,0.877626703102971,True
5376,NEG_16155,466.29435506633246,Actinomycetota,Bacteria,0.9518784988983521,True
5391,NEG_18646,487.3438314461354,Streptophyta,Plantae,0.30000452843033143,False
5398,NEG_13763,447.2758745130009,Basidiomycota,Fungi,0.966087984936122,True
5397,NEG_3874,325.2751958723344,Streptophyta,Plantae,0.47368758735036576,False
5413,NEG_19216,492.3091927598836,Actinomycetota,Bacteria,0.6569266229957682,False
5447,NEG_11976,431.2395108130304,Streptophyta,Plantae,0.0,False
5477,NEG_11101,423.2524475514319,Actinomycetota,Bacteria,0.97384284416507,True
5473,NEG_16881,473.2913477137948,Basidiomycota,Fungi,0.7984520393861567,True
5484,NEG_9057,401.14291245356856,Arthropoda,Animalia,0.7922184354886506,True
5494,NEG_2473,301.2176625349932,Actinomycetota,Bacteria,0.7430452475450983,True
5503,NEG_24314,537.3281755193584,Actinomycetota,Bacteria,0.8462871828754019,True
5522,NEG_10198,413.3277892607974,Streptophyta,Plantae,0.8769329597387336,True
5502,NEG_12448,435.3099055343801,Basidiomycota,Fungi,0.670420012781152,False
5499,NEG_3985,327.2544865808986,Actinomycetota,Bacteria,0.5587842727900438,False
5512,NEG_5591,355.2858787716164,Arthropoda,Animalia,0.05555574583449185,False
5535,NEG_4601,338.2706274180621,Actinomycetota,Bacteria,0.042287768989623095,False
5542,NEG_16252,467.3174779213925,Actinomycetota,Bacteria,0.0,False
5571,NEG_36546,626.3456295550956,Discosea,Protozoa,0.005566413251995781,False
5579,NEG_19132,491.3387829039767,Ascomycota,Fungi,0.21377579149701814,False
5599,NEG_18001,481.3543258241834,Arthropoda,Animalia,0.44661188599842777,False
5586,NEG_16282,467.3381871105621,Basidiomycota,Fungi,0.44993827431626493,False
5594,NEG_18877,489.32278989371866,Actinomycetota,Bacteria,0.5205828119877164,False
5595,NEG_17743,479.33834442479,Arthropoda,Animalia,0.6126492240132171,False
5604,NEG_15361,459.3123534892522,Ascomycota,Fungi,0.4515405607456625,False
5623,NEG_23064,526.3520237075741,Actinomycetota,Bacteria,0.0,False
5633,NEG_3073,311.25972424392927,Arthropoda,Animalia,0.9204621462668842,True
5649,NEG_27487,564.3452345157665,Chlorophyta,Plantae,0.034262742313135516,False
5661,NEG_12231,433.2940554413415,Basidiomycota,Fungi,0.8661943854125377,True
5656,NEG_31222,591.3321275024243,Streptophyta,Plantae,0.6611723106517109,False
5665,NEG_6908,377.1429912452628,Actinomycetota,Bacteria,0.6352505349298877,False
5704,NEG_29506,579.3313647922218,Actinomycetota,Bacteria,0.9076086606588344,True
5707,NEG_38286,637.3753533968898,Chlorophyta,Plantae,0.08523439496446888,False
5706,NEG_25899,551.3370440730091,Streptophyta,Plantae,0.7465708919424776,True
5716,NEG_8819,398.2550201467886,Arthropoda,Animalia,0.0,False
5738,NEG_6335,368.3172963719375,Actinomycetota,Bacteria,0.566964464017862,False
5713,NEG_33379,605.3479972651692,Actinomycetota,Bacteria,0.8346374164781089,True
5763,NEG_5464,353.270293510654,Actinomycetota,Bacteria,0.8223207042755206,True
5768,NEG_29658,580.3624425909155,Actinomycetota,Bacteria,0.7063116084128886,True
5782,NEG_31243,591.3546242920928,Arthropoda,Animalia,0.2935297095578493,False
5779,NEG_36069,623.252177500557,Actinomycetota,Bacteria,0.5904378911398064,False
5792,NEG_20932,507.2778211564961,Actinomycetota,Bacteria,0.6306963692295837,False
5775,NEG_16056,465.3207860765058,Arthropoda,Animalia,0.0,False
5804,NEG_46959,691.400012483418,Chlorophyta,Plantae,0.0,False
5808,NEG_40813,653.4088673810442,Chlorophyta,Plantae,0.8316562201881309,True
5827,NEG_36174,623.4543409627623,Basidiomycota,Fungi,0.349006373406355,False
5846,NEG_34071,609.4745332539535,Basidiomycota,Fungi,0.0,False
5842,NEG_15628,461.32819181666576,Arthropoda,Animalia,0.7817829775809464,True
5848,NEG_33671,607.2575432072019,Streptophyta,Plantae,0.5483294955723831,False
5845,NEG_35847,621.4380356367803,Basidiomycota,Fungi,0.17242368689981155,False
5855,NEG_35961,622.3736188071524,Ascomycota,Fungi,0.8352693992133448,True
5859,NEG_3954,327.12752165764,Actinomycetota,Bacteria,0.5804254259552889,False
5862,NEG_11814,429.3013507334648,Ascomycota,Fungi,0.49569017935896326,False
5865,NEG_25665,549.3211599268047,Streptophyta,Plantae,0.7052647746849178,True
5880,NEG_27609,565.3537711605027,Chlorophyta,Plantae,0.5359930376838056,False
5877,NEG_27351,563.344281688991,Actinomycetota,Bacteria,0.9303299371952521,True
5866,NEG_2439,300.2629518046812,Arthropoda,Animalia,0.9948418302993755,True
5891,NEG_6219,367.2471428888248,Arthropoda,Animalia,0.8728121725104154,True
5896,NEG_3973,327.23359084213064,Actinomycetota,Bacteria,0.9626688080396888,True
5901,NEG_24294,537.3070503672193,Ascomycota,Fungi,0.11720255360864187,False
5881,NEG_19225,492.3104405970563,Actinomycetota,Bacteria,0.0,False
5924,NEG_14843,455.3536928552135,Actinomycetota,Bacteria,0.9288001649209675,True
5936,NEG_20849,506.3257730829636,Actinomycetota,Bacteria,0.7734118248424681,True
5920,NEG_19979,499.40115598353566,Streptophyta,Plantae,0.7540800468755331,True
5962,NEG_4020,327.2908857903073,Actinomycetota,Bacteria,0.9982797837740462,True
5950,NEG_40806,653.3917753307408,Basidiomycota,Fungi,0.0,False
5978,NEG_16927,473.3276311359925,Arthropoda,Animalia,0.6929374673831068,False
5975,NEG_29653,580.3619825477214,Arthropoda,Animalia,0.9356109262831618,True
5985,NEG_14731,455.2110776349775,Arthropoda,Animalia,0.5819669060473619,False
5970,NEG_8957,399.3482741625987,Streptophyta,Plantae,0.9474679115874333,True
6018,NEG_20490,504.2740416767087,Evosea,Protozoa,0.0,False
6022,NEG_15229,458.3491409308568,Arthropoda,Animalia,0.0,False
6046,NEG_21498,511.36409799495374,Basidiomycota,Fungi,0.0,False
6044,NEG_4959,343.28563523501043,Actinomycetota,Bacteria,0.8318763260936678,True
6050,NEG_9985,411.31195904476976,Arthropoda,Animalia,0.36523176246899614,False
6065,NEG_6437,369.3012546295948,Arthropoda,Animalia,0.9120724993789935,True
