feature_id,phylum,discovery_method,reference_batch,reference_scan,precursor_mz,has_usable_ms2,n_peaks_total,n_peaks_above_threshold,n_diagnostic_fragments,n_neutral_losses,n_diagnostic_total,assigned_class,assigned_subclass,classification_confidence,classification_reasoning,diagnostic_ions_detail,intensity_threshold_pct
A15_49150,Streptophyta,indval_consensus,OE23-POS,49150,734.459768,True,153,44,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 7% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,7%)",5.0
A15_49234,Streptophyta,indval_consensus,OE23-POS,49234,720.446186,True,30,15,0,1,1,Phospholipid,PE,Medium,PE-specific ions without phosphocholine,"loss:141.0191(Ethanolamine_phosphate,26%)",5.0
A15_49302,Streptophyta,indval_consensus,OE23-POS,49302,618.453175,True,114,40,11,0,11,Terpenoid,Terpenoid,Medium,11 terpenoid fragments → terpenoid/isoprenoid,"fragment:93.0704(Toluenium,11%); fragment:95.0860(Methylcyclohexenyl,8%); fragment:105.0702(Xylene_cation,5%); fragment:107.0858(Dimethylcyclohexenyl,12%); fragment:109.1014(Sesquiterpene_frag,15%); fragment:119.0857(C9H11+,12%); fragment:121.1011(Sesquiterpene_frag2,13%); fragment:133.1013(Diterpene_frag,10%); fragment:135.1170(Diterpene_frag2,8%); fragment:147.1169(C11H15+,7%); fragment:175.1483(C13H19+,7%)",5.0
A15_49320,Streptophyta,indval_consensus,OE23-POS,49320,986.604618,True,76,68,4,0,4,Terpenoid,Terpenoid,Low,4 terpenoid fragments → possible terpenoid/isoprenoid,"fragment:81.0704(Monoterpene_frag,7%); fragment:95.0862(Methylcyclohexenyl,6%); fragment:109.1015(Sesquiterpene_frag,8%); fragment:121.1016(Sesquiterpene_frag2,10%)",5.0
A15_4934,Streptophyta,indval_consensus,OE23-POS,4934,321.241968,True,225,22,10,0,10,Terpenoid,Terpenoid,Medium,10 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,7%); fragment:81.0704(Monoterpene_frag,10%); fragment:93.0703(Toluenium,7%); fragment:95.0859(Methylcyclohexenyl,13%); fragment:107.0858(Dimethylcyclohexenyl,10%); fragment:109.1015(Sesquiterpene_frag,8%); fragment:119.0856(C9H11+,6%); fragment:121.1013(Sesquiterpene_frag2,14%); fragment:133.1012(Diterpene_frag,8%); fragment:135.1168(Diterpene_frag2,6%)",5.0
A15_49356,Streptophyta,indval_consensus,OE23-POS,49356,632.473343,True,86,33,9,0,9,Terpenoid,Terpenoid,Medium,9 terpenoid fragments → terpenoid/isoprenoid,"fragment:93.0706(Toluenium,7%); fragment:95.0862(Methylcyclohexenyl,9%); fragment:107.0861(Dimethylcyclohexenyl,10%); fragment:109.1016(Sesquiterpene_frag,17%); fragment:119.0861(C9H11+,8%); fragment:121.1013(Sesquiterpene_frag2,15%); fragment:123.1173(Sesquiterpene_frag3,5%); fragment:133.1016(Diterpene_frag,8%); fragment:135.1173(Diterpene_frag2,7%)",5.0
A15_49372,Streptophyta,indval_consensus,OE23-POS,49372,639.28026,True,105,19,0,1,1,Phospholipid,PS,Medium,Serine neutral loss,"loss:87.0320(Serine,18%)",5.0
A15_49424,Streptophyta,indval_consensus,OE23-POS,49424,630.459053,True,45,26,8,0,8,Terpenoid,Terpenoid,Medium,8 terpenoid fragments → terpenoid/isoprenoid,"fragment:95.0859(Methylcyclohexenyl,5%); fragment:107.0856(Dimethylcyclohexenyl,7%); fragment:109.1015(Sesquiterpene_frag,6%); fragment:121.1015(Sesquiterpene_frag2,11%); fragment:133.1010(Diterpene_frag,12%); fragment:135.1166(Diterpene_frag2,10%); fragment:147.1168(C11H15+,6%); fragment:175.1486(C13H19+,7%)",5.0
A15_49641,Streptophyta,indval_consensus,OE23-POS,49641,694.488516,True,295,80,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,100%)",5.0
A15_49775,Streptophyta,indval_consensus,OE23-POS,49775,623.248953,True,88,57,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 9% → PC or SM,"fragment:184.0735(Phosphocholine_C5H13NO4P,9%)",5.0
A15_49780,Streptophyta,indval_consensus,OE23-POS,49780,814.523172,True,38,31,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,100%)",5.0
A15_49906,Streptophyta,indval_consensus,OE23-POS,49906,696.50385,True,66,24,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 41% → PC or SM,"fragment:184.0735(Phosphocholine_C5H13NO4P,41%)",5.0
A15_50024,Streptophyta,indval_consensus,OE23-POS,50024,664.477463,True,128,58,1,0,1,Quinone,Ubiquinone,Medium,Ubiquinone headgroup fragment,"fragment:197.0807(Ubiquinone_headgroup,6%)",5.0
A15_50025,Streptophyta,indval_consensus,OE23-POS,50025,642.492935,True,47,47,3,0,3,Terpenoid,Terpenoid,Low,3 terpenoid fragments → possible terpenoid/isoprenoid,"fragment:81.0705(Monoterpene_frag,19%); fragment:95.0860(Methylcyclohexenyl,15%); fragment:109.1016(Sesquiterpene_frag,15%)",5.0
A15_50026,Streptophyta,indval_consensus,OE23-POS,50026,499.339091,True,60,52,1,0,1,Betaine_Lipid,DGTS,Medium,DGTS headgroup fragment,"fragment:236.1496(DGTS_headgroup,24%)",5.0
A15_50193,Chlorophyta,composite,OE23-POS,50193,576.426062,True,58,58,18,0,18,Terpenoid,Terpenoid,Medium,18 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,21%); fragment:81.0704(Monoterpene_frag,42%); fragment:93.0702(Toluenium,26%); fragment:95.0861(Methylcyclohexenyl,41%); fragment:105.0702(Xylene_cation,11%); fragment:107.0860(Dimethylcyclohexenyl,19%); fragment:109.1014(Sesquiterpene_frag,33%); fragment:119.0860(C9H11+,16%); fragment:121.1014(Sesquiterpene_frag2,28%); fragment:123.1173(Sesquiterpene_frag3,13%); fragment:133.1014(Diterpene_frag,18%); fragment:135.1169(Diterpene_frag2,17%); fragment:147.1169(C11H15+,25%); fragment:149.1323(Sesterterpene_frag,14%); fragment:161.1319(C12H17+,15%); fragment:175.1489(C13H19+,10%); fragment:189.1641(Hopane_C14,15%); fragment:203.1797(Triterpene_C15,19%)",5.0
A15_50398,Arthropoda,composite,OE23-POS,50398,621.310607,True,158,25,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 26% → PC or SM,"fragment:184.0734(Phosphocholine_C5H13NO4P,26%)",5.0
A15_50456,Streptophyta,indval_consensus,OE23-POS,50456,801.475262,True,35,6,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 64% → PC or SM,"fragment:184.0734(Phosphocholine_C5H13NO4P,64%)",5.0
A15_50567,Streptophyta,indval_consensus,OE23-POS,50567,666.456142,True,41,14,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 37% → PC or SM,"fragment:184.0731(Phosphocholine_C5H13NO4P,37%)",5.0
A15_50621,Streptophyta,indval_consensus,OE23-POS,50621,313.273513,True,34,16,4,0,4,Terpenoid,Terpenoid,Low,4 terpenoid fragments → possible terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,21%); fragment:81.0705(Monoterpene_frag,26%); fragment:95.0859(Methylcyclohexenyl,21%); fragment:109.1015(Sesquiterpene_frag,10%)",5.0
A15_50670,Streptophyta,indval_consensus,OE23-POS,50670,794.504563,True,70,70,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 28% → PC or SM,"fragment:184.0737(Phosphocholine_C5H13NO4P,28%)",5.0
A15_507,Streptophyta,indval_consensus,OE23-POS,507,714.492122,True,116,19,3,0,3,Terpenoid,Terpenoid,Low,3 terpenoid fragments → possible terpenoid/isoprenoid,"fragment:95.0861(Methylcyclohexenyl,5%); fragment:109.1015(Sesquiterpene_frag,7%); fragment:121.1016(Sesquiterpene_frag2,10%)",5.0
A15_50789,Streptophyta,indval_consensus,OE23-POS,50789,547.433855,True,33,17,1,0,1,Betaine_Lipid,DGTS,Medium,DGTS headgroup fragment,"fragment:236.1503(DGTS_headgroup,13%)",5.0
A15_50955,Streptophyta,indval_consensus,OE23-POS,50955,609.270582,True,105,11,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 8% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,8%)",5.0
A15_5097,Streptophyta,indval_consensus,OE23-POS,5097,317.173216,True,172,58,15,0,15,Terpenoid,Terpenoid,Medium,15 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,26%); fragment:81.0704(Monoterpene_frag,39%); fragment:93.0704(Toluenium,26%); fragment:95.0859(Methylcyclohexenyl,37%); fragment:105.0702(Xylene_cation,20%); fragment:107.0858(Dimethylcyclohexenyl,24%); fragment:109.1014(Sesquiterpene_frag,15%); fragment:119.0856(C9H11+,21%); fragment:121.1015(Sesquiterpene_frag2,15%); fragment:133.1011(Diterpene_frag,14%); fragment:135.1168(Diterpene_frag2,9%); fragment:147.1168(C11H15+,12%); fragment:149.1329(Sesterterpene_frag,5%); fragment:161.1330(C12H17+,6%); fragment:175.1482(C13H19+,6%)",5.0
A15_51025,Streptophyta,indval_consensus,OE23-POS,51025,636.423004,True,83,4,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,100%)",5.0
A15_51111,Streptophyta,indval_consensus,OE23-POS,51111,664.477626,True,117,111,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 41% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,41%)",5.0
A15_51120,Streptophyta,indval_consensus,OE23-POS,51120,730.465698,True,13,13,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0740(Phosphocholine_C5H13NO4P,100%)",5.0
A15_51276,Streptophyta,indval_consensus,OE23-POS,51276,536.392554,True,75,48,15,0,15,Terpenoid,Terpenoid,Medium,15 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0708(Isoprene_unit,9%); fragment:81.0704(Monoterpene_frag,27%); fragment:93.0701(Toluenium,16%); fragment:95.0862(Methylcyclohexenyl,18%); fragment:105.0707(Xylene_cation,8%); fragment:107.0863(Dimethylcyclohexenyl,13%); fragment:109.1011(Sesquiterpene_frag,17%); fragment:119.0859(C9H11+,5%); fragment:121.1013(Sesquiterpene_frag2,46%); fragment:123.1174(Sesquiterpene_frag3,10%); fragment:133.1010(Diterpene_frag,7%); fragment:135.1172(Diterpene_frag2,12%); fragment:147.1173(C11H15+,12%); fragment:149.1332(Sesterterpene_frag,7%); fragment:161.1329(C12H17+,9%)",5.0
A15_51291,Streptophyta,indval_consensus,OE23-POS,51291,415.299134,True,90,65,15,0,15,Terpenoid,Terpenoid,Medium,15 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,36%); fragment:81.0705(Monoterpene_frag,69%); fragment:93.0705(Toluenium,70%); fragment:95.0860(Methylcyclohexenyl,73%); fragment:105.0703(Xylene_cation,34%); fragment:107.0859(Dimethylcyclohexenyl,52%); fragment:109.1016(Sesquiterpene_frag,54%); fragment:119.0856(C9H11+,86%); fragment:121.1015(Sesquiterpene_frag2,100%); fragment:123.1171(Sesquiterpene_frag3,13%); fragment:133.1013(Diterpene_frag,48%); fragment:135.1171(Diterpene_frag2,33%); fragment:147.1174(C11H15+,20%); fragment:161.1328(C12H17+,13%); fragment:175.1483(C13H19+,12%)",5.0
A15_51342,Streptophyta,indval_consensus,OE23-POS,51342,615.464906,True,43,43,10,0,10,Terpenoid,Terpenoid,Medium,10 terpenoid fragments → terpenoid/isoprenoid,"fragment:93.0705(Toluenium,8%); fragment:95.0862(Methylcyclohexenyl,12%); fragment:105.0703(Xylene_cation,7%); fragment:109.1017(Sesquiterpene_frag,9%); fragment:119.0861(C9H11+,12%); fragment:121.1017(Sesquiterpene_frag2,20%); fragment:123.1172(Sesquiterpene_frag3,6%); fragment:133.1019(Diterpene_frag,12%); fragment:135.1165(Diterpene_frag2,7%); fragment:175.1482(C13H19+,10%)",5.0
A15_51516,Streptophyta,indval_consensus,OE23-POS,51516,775.459882,True,126,15,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 7% → PC or SM,"fragment:184.0734(Phosphocholine_C5H13NO4P,7%)",5.0
A15_51550,Streptophyta,indval_consensus,OE23-POS,51550,752.493828,True,57,16,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 10% → PC or SM,"fragment:184.0736(Phosphocholine_C5H13NO4P,10%)",5.0
A15_51629,Streptophyta,indval_consensus,OE23-POS,51629,610.273743,True,37,13,5,0,5,Terpenoid,Terpenoid,Medium,5 terpenoid fragments → terpenoid/isoprenoid,"fragment:95.0859(Methylcyclohexenyl,6%); fragment:107.0862(Dimethylcyclohexenyl,6%); fragment:109.1016(Sesquiterpene_frag,5%); fragment:133.1017(Diterpene_frag,7%); fragment:135.1172(Diterpene_frag2,10%)",5.0
A15_51655,Streptophyta,indval_consensus,OE23-POS,51655,600.446449,True,69,69,12,0,12,Terpenoid,Terpenoid,Medium,12 terpenoid fragments → terpenoid/isoprenoid,"fragment:81.0706(Monoterpene_frag,19%); fragment:93.0702(Toluenium,14%); fragment:95.0862(Methylcyclohexenyl,17%); fragment:105.0705(Xylene_cation,10%); fragment:107.0861(Dimethylcyclohexenyl,12%); fragment:109.1020(Sesquiterpene_frag,17%); fragment:119.0859(C9H11+,13%); fragment:121.1015(Sesquiterpene_frag2,21%); fragment:123.1171(Sesquiterpene_frag3,9%); fragment:133.1016(Diterpene_frag,8%); fragment:135.1173(Diterpene_frag2,13%); fragment:147.1171(C11H15+,7%)",5.0
A15_51712,Streptophyta,indval_consensus,OE23-POS,51712,757.450736,True,141,11,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 13% → PC or SM,"fragment:184.0734(Phosphocholine_C5H13NO4P,13%)",5.0
A15_51724,Streptophyta,indval_consensus,OE23-POS,51724,623.249988,True,83,12,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 11% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,11%)",5.0
A15_51842,Streptophyta,indval_consensus,OE23-POS,51842,599.408842,True,139,72,12,0,12,Terpenoid,Terpenoid,Medium,12 terpenoid fragments → terpenoid/isoprenoid,"fragment:93.0704(Toluenium,15%); fragment:95.0860(Methylcyclohexenyl,23%); fragment:105.0704(Xylene_cation,13%); fragment:107.0859(Dimethylcyclohexenyl,25%); fragment:109.1014(Sesquiterpene_frag,26%); fragment:119.0857(C9H11+,26%); fragment:121.1014(Sesquiterpene_frag2,31%); fragment:123.1173(Sesquiterpene_frag3,7%); fragment:133.1013(Diterpene_frag,16%); fragment:135.1170(Diterpene_frag2,18%); fragment:147.1169(C11H15+,17%); fragment:175.1476(C13H19+,16%)",5.0
A15_52005,Streptophyta,indval_consensus,OE23-POS,52005,393.240549,True,48,47,12,0,12,Terpenoid,Terpenoid,Medium,12 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0707(Isoprene_unit,45%); fragment:81.0706(Monoterpene_frag,49%); fragment:93.0702(Toluenium,10%); fragment:95.0859(Methylcyclohexenyl,23%); fragment:107.0707(Dimethylcyclohexenyl,7%); fragment:109.1016(Sesquiterpene_frag,21%); fragment:121.1017(Sesquiterpene_frag2,16%); fragment:123.1169(Sesquiterpene_frag3,12%); fragment:133.1012(Diterpene_frag,7%); fragment:135.1172(Diterpene_frag2,9%); fragment:147.1171(C11H15+,8%); fragment:149.1320(Sesterterpene_frag,13%)",5.0
A15_52084,Streptophyta,indval_consensus,OE23-POS,52084,433.30959,True,65,65,15,0,15,Terpenoid,Terpenoid,Medium,15 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,35%); fragment:81.0704(Monoterpene_frag,67%); fragment:93.0702(Toluenium,70%); fragment:95.0859(Methylcyclohexenyl,83%); fragment:105.0704(Xylene_cation,72%); fragment:107.0858(Dimethylcyclohexenyl,75%); fragment:109.1015(Sesquiterpene_frag,73%); fragment:119.0858(C9H11+,100%); fragment:121.1014(Sesquiterpene_frag2,94%); fragment:123.1170(Sesquiterpene_frag3,30%); fragment:133.1013(Diterpene_frag,60%); fragment:135.1169(Diterpene_frag2,35%); fragment:147.1166(C11H15+,22%); fragment:161.1331(C12H17+,17%); fragment:175.1485(C13H19+,31%)",5.0
A15_52112,Chlorophyta,composite,OE23-POS,52112,760.500364,True,35,35,4,0,4,Terpenoid,Terpenoid,Low,4 terpenoid fragments → possible terpenoid/isoprenoid,"fragment:81.0705(Monoterpene_frag,24%); fragment:95.0862(Methylcyclohexenyl,15%); fragment:109.1014(Sesquiterpene_frag,21%); fragment:133.1012(Diterpene_frag,17%)",5.0
A15_5237,Streptophyta,indval_consensus,OE23-POS,5237,318.205878,True,134,117,1,2,3,Phospholipid,PE,Medium,PE-specific ions without phosphocholine,"fragment:191.1782(Hopane_skeleton,6%); loss:141.0191(Ethanolamine_phosphate,16%); loss:87.0320(Serine,8%)",5.0
A15_52527,Streptophyta,indval_consensus,OE23-POS,52527,639.281318,True,349,26,0,1,1,Phospholipid,PS,Medium,Serine neutral loss,"loss:87.0320(Serine,18%)",5.0
A15_52662,Streptophyta,indval_consensus,OE23-POS,52662,854.511126,True,30,30,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 39% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,39%)",5.0
A15_52682,Mollusca,composite,OE23-POS,52682,393.336115,True,128,35,11,0,11,Terpenoid,Terpenoid,Medium,11 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,87%); fragment:81.0705(Monoterpene_frag,97%); fragment:93.0705(Toluenium,21%); fragment:95.0860(Methylcyclohexenyl,86%); fragment:107.0858(Dimethylcyclohexenyl,14%); fragment:109.1015(Sesquiterpene_frag,47%); fragment:119.0859(C9H11+,11%); fragment:121.1016(Sesquiterpene_frag2,18%); fragment:123.1170(Sesquiterpene_frag3,13%); fragment:133.1016(Diterpene_frag,15%); fragment:135.1168(Diterpene_frag2,10%)",5.0
A15_5271,Streptophyta,indval_consensus,OE23-POS,5271,343.225912,True,267,80,16,0,16,Terpenoid,Terpenoid,Medium,16 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,19%); fragment:81.0704(Monoterpene_frag,30%); fragment:93.0703(Toluenium,27%); fragment:95.0859(Methylcyclohexenyl,27%); fragment:105.0702(Xylene_cation,19%); fragment:107.0858(Dimethylcyclohexenyl,21%); fragment:109.1015(Sesquiterpene_frag,100%); fragment:119.0857(C9H11+,13%); fragment:121.1013(Sesquiterpene_frag2,16%); fragment:123.1168(Sesquiterpene_frag3,11%); fragment:133.1013(Diterpene_frag,13%); fragment:135.1168(Diterpene_frag2,9%); fragment:147.1168(C11H15+,9%); fragment:149.1325(Sesterterpene_frag,7%); fragment:161.1322(C12H17+,6%); fragment:175.1482(C13H19+,7%)",5.0
A15_52816,Streptophyta,indval_consensus,OE23-POS,52816,794.504738,True,289,80,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 9% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,9%)",5.0
A15_53105,Streptophyta,indval_consensus,OE23-POS,53105,801.475141,True,13,13,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 34% → PC or SM,"fragment:184.0739(Phosphocholine_C5H13NO4P,34%)",5.0
A15_53144,Streptophyta,indval_consensus,OE23-POS,53144,589.38739,True,112,44,0,3,3,Sphingolipid,Ceramide,Medium,Sphingoid base fragments,"loss:162.0528(Hexose_loss,7%); loss:180.0634(Hexose+H2O_loss,6%); loss:180.0634(Hexose_ceramide,6%)",5.0
A15_53146,Streptophyta,indval_consensus,OE23-POS,53146,655.397144,True,81,81,14,0,14,Terpenoid,Terpenoid,Medium,14 terpenoid fragments → terpenoid/isoprenoid,"fragment:81.0706(Monoterpene_frag,13%); fragment:93.0704(Toluenium,12%); fragment:95.0859(Methylcyclohexenyl,18%); fragment:105.0700(Xylene_cation,7%); fragment:107.0857(Dimethylcyclohexenyl,9%); fragment:109.1013(Sesquiterpene_frag,12%); fragment:119.0858(C9H11+,7%); fragment:121.1017(Sesquiterpene_frag2,9%); fragment:123.1170(Sesquiterpene_frag3,20%); fragment:133.1008(Diterpene_frag,9%); fragment:135.1172(Diterpene_frag2,12%); fragment:147.1171(C11H15+,13%); fragment:149.1326(Sesterterpene_frag,22%); fragment:175.1485(C13H19+,13%)",5.0
A15_53191,Streptophyta,indval_consensus,OE23-POS,53191,614.462708,True,123,20,7,0,7,Terpenoid,Terpenoid,Medium,7 terpenoid fragments → terpenoid/isoprenoid,"fragment:95.0861(Methylcyclohexenyl,5%); fragment:109.1014(Sesquiterpene_frag,7%); fragment:119.0859(C9H11+,7%); fragment:121.1014(Sesquiterpene_frag2,12%); fragment:133.1013(Diterpene_frag,8%); fragment:135.1168(Diterpene_frag2,6%); fragment:175.1482(C13H19+,6%)",5.0
A15_53330,Streptophyta,indval_consensus,OE23-POS,53330,681.512629,True,66,64,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 14% → PC or SM,"fragment:184.0729(Phosphocholine_C5H13NO4P,14%)",5.0
A15_53357,Streptophyta,indval_consensus,OE23-POS,53357,621.269567,True,134,58,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 6% → PC or SM,"fragment:184.0731(Phosphocholine_C5H13NO4P,6%)",5.0
A15_53374,Streptophyta,indval_consensus,OE23-POS,53374,888.512917,True,35,35,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 23% → PC or SM,"fragment:184.0731(Phosphocholine_C5H13NO4P,23%)",5.0
A15_53387,Streptophyta,indval_consensus,OE23-POS,53387,840.542193,True,13,13,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,100%)",5.0
A15_53417,Streptophyta,indval_consensus,OE23-POS,53417,757.450448,True,75,7,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 10% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,10%)",5.0
A15_53460,Streptophyta,indval_consensus,OE23-POS,53460,313.273345,True,95,37,10,0,10,Terpenoid,Terpenoid,Medium,10 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,21%); fragment:81.0705(Monoterpene_frag,36%); fragment:93.0703(Toluenium,16%); fragment:95.0859(Methylcyclohexenyl,35%); fragment:105.0703(Xylene_cation,10%); fragment:107.0859(Dimethylcyclohexenyl,8%); fragment:109.1014(Sesquiterpene_frag,13%); fragment:119.0858(C9H11+,7%); fragment:121.1016(Sesquiterpene_frag2,6%); fragment:123.1169(Sesquiterpene_frag3,8%)",5.0
A15_53539,Streptophyta,indval_consensus,OE23-POS,53539,601.448227,True,98,85,1,0,1,Betaine_Lipid,DGTS,Medium,DGTS headgroup fragment,"fragment:236.1513(DGTS_headgroup,5%)",5.0
A15_53587,Streptophyta,indval_consensus,OE23-POS,53587,678.467935,True,62,15,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0734(Phosphocholine_C5H13NO4P,100%)",5.0
A15_53607,Streptophyta,indval_consensus,OE23-POS,53607,726.515982,True,21,5,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 16% → PC or SM,"fragment:184.0730(Phosphocholine_C5H13NO4P,16%)",5.0
A15_5380,Streptophyta,indval_consensus,OE23-POS,5380,283.205248,True,375,95,17,0,17,Terpenoid,Terpenoid,Medium,17 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,27%); fragment:81.0704(Monoterpene_frag,42%); fragment:93.0703(Toluenium,25%); fragment:95.0859(Methylcyclohexenyl,34%); fragment:105.0702(Xylene_cation,23%); fragment:107.0858(Dimethylcyclohexenyl,38%); fragment:109.1015(Sesquiterpene_frag,23%); fragment:119.0857(C9H11+,24%); fragment:121.1013(Sesquiterpene_frag2,24%); fragment:123.1170(Sesquiterpene_frag3,11%); fragment:133.1013(Diterpene_frag,20%); fragment:135.1167(Diterpene_frag2,13%); fragment:147.1168(C11H15+,15%); fragment:149.1325(Sesterterpene_frag,7%); fragment:161.1325(C12H17+,5%); fragment:175.1483(C13H19+,8%); fragment:189.1638(Hopane_C14,8%)",5.0
A15_53811,Streptophyta,indval_consensus,OE23-POS,53811,694.488394,True,69,17,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 6% → PC or SM,"fragment:184.0731(Phosphocholine_C5H13NO4P,6%)",5.0
A15_53849,Methanobacteriota,indval_consensus,OE23-POS,53849,554.420458,True,54,35,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 70% → PC or SM,"fragment:184.0732(Phosphocholine_C5H13NO4P,70%)",5.0
A15_53862,Streptophyta,indval_consensus,OE23-POS,53862,829.506665,True,124,95,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 50% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,50%)",5.0
A15_53877,Streptophyta,indval_consensus,OE23-POS,53877,650.462193,True,208,7,1,0,1,Phospholipid,PC/SM,Medium,Phosphocholine at 9% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,9%)",5.0
A15_53890,Streptophyta,indval_consensus,OE23-POS,53890,415.299265,True,87,87,15,0,15,Terpenoid,Terpenoid,Medium,15 terpenoid fragments → terpenoid/isoprenoid,"fragment:69.0706(Isoprene_unit,32%); fragment:81.0705(Monoterpene_frag,53%); fragment:93.0704(Toluenium,87%); fragment:95.0859(Methylcyclohexenyl,79%); fragment:105.0703(Xylene_cation,46%); fragment:107.0859(Dimethylcyclohexenyl,61%); fragment:109.1015(Sesquiterpene_frag,73%); fragment:119.0858(C9H11+,82%); fragment:121.1014(Sesquiterpene_frag2,100%); fragment:123.1170(Sesquiterpene_frag3,18%); fragment:133.1013(Diterpene_frag,48%); fragment:135.1171(Diterpene_frag2,32%); fragment:147.1169(C11H15+,24%); fragment:161.1329(C12H17+,9%); fragment:175.1486(C13H19+,16%)",5.0
A15_53957,Streptophyta,indval_consensus,OE23-POS,53957,794.502886,True,17,17,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0733(Phosphocholine_C5H13NO4P,100%)",5.0
A15_53994,Streptophyta,indval_consensus,OE23-POS,53994,679.472008,True,80,25,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 100% → PC or SM,"fragment:184.0734(Phosphocholine_C5H13NO4P,100%)",5.0
A15_54190,Streptophyta,indval_consensus,OE23-POS,54190,801.475197,True,31,31,1,0,1,Phospholipid,PC/SM,High,Phosphocholine at 40% → PC or SM,"fragment:184.0737(Phosphocholine_C5H13NO4P,40%)",5.0
A15_54199,Streptophyta,indval_consensus,OE23-POS,54199,607.254264,True,183,31,4,0,4,Terpenoid,Terpenoid,Low,4 terpenoid fragments → possible terpenoid/isoprenoid,"fragment:93.0703(Toluenium,5%); fragment:95.0859(Methylcyclohexenyl,7%); fragment:107.0860(Dimethylcyclohexenyl,6%); fragment:121.1013(Sesquiterpene_frag2,6%)",5.0
