feature_id,phylum,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches,kingdom
A15_49780,Streptophyta,2,0.7788476968075885,0.6555509896660804,0.68962785661248,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_118517,Streptophyta,2,0.7788001384618491,0.5620449534122324,0.8114597307421683,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_182249,Basidiomycota,2,0.7787878652211162,0.7651135256596632,0.6694971611789904,0.9166666666666667,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Fungi
A15_57662,Bacillota,2,0.7787158279128022,0.6488856845230502,0.9127278909850509,0.7105263157894737,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bacteria
A15_39268,Streptophyta,2,0.7786849292420782,0.674627685558002,0.9421436040353393,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_49202,Methanobacteriota,2,0.7786380359769441,0.7673572818301418,0.6800090962313716,0.9,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Archaea
A15_74091,Streptophyta,2,0.7785935644573279,0.5956149964793057,0.8170677069691765,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_137990,Streptophyta,2,0.7784387577410199,0.6324555320336759,0.998491002031521,0.6285714285714286,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_144632,Pseudomonadota,2,0.7782812574259116,0.6368402931439701,0.8285100415233124,0.75,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bacteria
A15_118173,Streptophyta,2,0.7782665954381209,0.5700038141311043,0.7140531492773795,0.8571428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_31378,Streptophyta,2,0.7782516319251924,0.7048993010183692,0.950151343020681,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_163234,Streptophyta,2,0.77817491488891,0.5568939741423322,0.770820539813568,0.7857142857142857,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_69337,Streptophyta,2,0.778166119322443,0.7008745462351574,0.9486050442496987,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_17703,Streptophyta,2,0.7781485650125679,0.6136529939603429,0.6325739821269161,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_213259,Streptophyta,2,0.7781476947669022,0.6148357173066652,0.632184636853017,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_66913,Streptophyta,2,0.7780617862018118,0.7006658799938951,0.9483125900769801,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_206186,Streptophyta,2,0.7780335872536257,0.7025009590403188,0.8577952395458386,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_184859,Streptophyta,2,0.7780188279479311,0.6122478461174121,0.8202170275962319,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_117328,Mucoromycota,2,0.7780022272754623,0.6638911104152546,0.9381677932289798,0.65,"batch_01_OE11-3-POS,batch_04_OE26-1POS",Fungi
A15_121956,Streptophyta,2,0.7779980905178406,0.5985912855645615,0.6374678305129501,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_58254,Streptophyta,2,0.7779499977031837,0.5833311684797066,0.8132203136746505,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_143443,Streptophyta,2,0.7778837061626377,0.667014503803448,0.8051119265526667,0.7571428571428571,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_142305,Streptophyta,2,0.7778837061626377,0.667014503803448,0.8051119265526667,0.7571428571428571,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_142394,Streptophyta,2,0.7778480948025763,0.6330208551995735,0.6260225879190233,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_77277,Streptophyta,2,0.7776906577691467,0.6498366911077629,0.6563400397316155,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_177515,Bacillota,2,0.7776845975334419,0.6951079750238767,0.76854174892348,0.7947368421052632,"batch_02_OE21-4-POS,batch_06_ALL-25-2",Bacteria
A15_181854,Bacillota,2,0.7776845975334419,0.6951079750238767,0.76854174892348,0.7947368421052632,"batch_02_OE21-4-POS,batch_06_ALL-25-2",Bacteria
A15_150799,Streptophyta,2,0.7776084328918512,0.6324555320336759,0.996701612787408,0.6285714285714286,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Viridiplantae
A15_54965,Streptophyta,2,0.7775643352221089,0.7027125663332148,0.9479382099749756,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Viridiplantae
A15_107714,Streptophyta,2,0.777558785155948,0.7028281847707207,0.6513462817828058,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_102754,Streptophyta,3,0.7775419163038905,0.5330224334170905,0.700324633377258,0.9333333333333332,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
A15_134900,Streptophyta,2,0.777510874167358,0.7541662079589675,0.6524653553244709,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Viridiplantae
